Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6,Size_7,Size_8
131,2,2,2,2,3,2,0,1
132,0,0,0,0,1,4,4,4
133,0,0,1,4,5,3,1,2
134,0,0,0,2,5,3,6,6
135,0,0,0,0,0,9,14,8
136,0,2,8,2,0,1,1,1
137,2,6,10,6,4,1,0,0
138,0,0,0,0,0,4,3,10
139,4,5,6,6,0,1,0,0
140,0,0,0,0,2,2,10,11
141,4,6,11,10,1,0,0,0
142,0,1,1,0,1,6,1,2
143,2,3,2,9,6,0,0,0
144,1,0,2,5,4,1,0,0
145,0,0,2,2,2,5,1,4
146,1,4,4,2,2,0,1,0
147,0,1,4,5,4,5,2,0
148,1,2,3,4,6,2,1,2
149,2,2,2,2,0,1,0,0
150,0,0,0,1,4,2,4,3
151,0,0,0,4,10,7,4,5
152,0,0,1,5,1,0,1,0
153,2,5,2,2,3,1,1,0
154,1,3,3,5,3,2,0,0
155,0,2,2,7,6,9,6,2
156,0,0,1,0,1,4,7,3
157,0,0,0,5,2,7,3,1
158,8,4,4,2,2,0,0,0
159,0,0,1,1,6,3,2,1
160,2,1,5,4,6,1,2,0
161,0,0,1,1,4,4,2,6
162,0,0,4,3,5,5,3,0
163,8,8,4,3,1,1,0,0
164,0,0,3,2,1,5,4,4
165,0,0,1,0,1,1,5,6
166,0,0,0,0,1,8,10,4
167,1,2,5,6,8,2,0,0
168,0,0,0,4,3,2,0,1
169,1,1,2,2,2,2,0,1
170,1,3,3,6,5,1,2,0
171,0,0,1,0,2,5,7,8
172,0,0,0,1,1,6,1,2
173,0,0,0,0,2,3,2,8
174,0,0,1,1,3,0,1,0
175,0,0,2,1,12,6,4,0
176,0,0,1,1,2,3,5,0
177,3,7,6,5,3,3,3,0
178,0,0,0,0,1,3,3,10
179,7,5,10,5,1,1,0,0
180,0,1,3,0,3,4,1,1
181,0,0,0,0,2,6,12,7
182,1,3,3,0,0,1,0,0
183,0,0,0,6,3,7,6,2
184,0,1,2,8,6,7,4,1
185,0,0,3,2,5,1,0,1
186,2,4,4,3,5,2,1,0
187,0,0,1,4,5,5,8,5
188,0,1,0,2,9,7,4,1
189,5,3,6,3,1,2,0,0
190,0,1,4,3,3,1,0,1
191,0,0,2,1,2,5,3,0
192,0,0,1,4,8,6,5,3
193,1,5,4,2,2,2,0,0
194,0,0,0,1,4,6,9,4
195,1,1,4,4,3,2,2,1
196,1,1,2,3,1,5,0,0
197,1,0,0,3,3,9,4,11
198,0,1,2,11,7,6,5,0
199,0,0,1,3,5,12,7,6
200,0,0,3,4,5,5,4,2
201,0,0,0,1,1,1,12,8
202,1,4,2,2,2,0,0,0
203,6,6,1,2,0,0,0,0
204,3,7,4,11,0,2,0,0
205,6,3,6,3,0,0,0,0
206,3,2,5,2,2,1,0,0
207,0,2,2,5,2,0,0,0
208,1,2,3,7,5,4,0,1
209,0,0,0,2,1,0,0,0
210,0,1,4,6,3,3,0,0
211,0,2,4,2,0,2,0,1
212,0,0,0,1,8,4,9,1
213,0,0,0,0,1,6,7,6
214,0,0,1,1,3,2,2,1
215,1,2,3,5,3,1,2,0
216,0,0,0,2,0,2,3,0
217,0,0,0,0,2,4,3,3
218,1,6,6,4,1,2,1,0
219,0,0,0,0,9,4,6,2
220,0,1,1,3,1,7,9,1
221,2,6,4,2,3,2,0,0
222,1,2,7,6,2,1,2,0
223,0,0,0,0,3,2,2,3
224,5,4,3,2,2,0,0,0
225,0,0,0,0,2,1,7,4
226,3,4,3,0,1,0,0,0
227,0,2,1,5,5,12,6,4
228,0,0,1,1,1,3,8,5
229,0,6,3,6,9,4,2,0
230,0,0,0,9,5,3,3,3
231,2,5,7,7,6,2,1,0
232,2,8,10,5,3,0,0,0
233,0,0,1,2,3,4,3,1
234,0,0,0,0,2,7,6,3
235,0,0,0,3,1,0,3,4
236,0,0,3,3,5,3,2,1
237,0,1,3,2,1,1,1,0
238,0,0,0,1,1,1,2,0
239,0,0,3,1,1,9,7,3
240,0,0,1,2,4,4,4,2
241,0,0,0,1,5,9,9,9
242,4,5,7,5,4,1,0,0
243,0,0,1,2,2,8,10,8
244,0,0,1,3,3,9,4,6
245,1,0,0,2,3,1,1,0
246,0,0,1,0,2,5,8,7
247,4,2,8,3,2,0,1,0
248,0,1,1,14,7,5,1,0
249,0,0,0,0,2,11,10,3
250,0,4,8,2,6,4,0,0
251,2,4,5,2,0,0,0,0
252,0,0,0,2,1,2,4,9
253,0,0,0,3,8,8,9,9
254,0,2,5,3,5,5,2,2
255,0,1,3,7,1,1,0,0
256,0,1,3,6,3,3,4,0
257,0,0,0,0,0,6,9,9
258,0,0,2,1,1,3,3,0
259,0,0,0,0,2,7,8,7
260,1,0,0,2,4,6,2,0
261,4,7,6,2,5,0,0,0
262,5,10,4,1,3,0,0,0
263,0,0,0,0,2,2,4,1
264,0,8,3,1,4,0,0,0
265,0,0,0,0,3,4,9,13
266,1,0,2,5,4,3,0,1
267,0,0,1,1,3,4,5,6
268,0,1,1,3,3,4,4,1
269,0,0,0,1,3,6,1,3
270,0,0,0,0,2,2,3,8
271,0,1,2,3,2,12,5,6
272,0,0,3,2,4,8,8,7
273,0,0,1,1,4,2,5,4
274,0,3,3,6,7,3,1,1
275,0,0,0,3,5,4,6,1
276,7,8,9,1,0,0,0,0
277,0,0,0,1,3,5,5,5
278,0,0,1,1,3,5,3,1
279,0,0,3,4,6,2,2,2
280,0,0,1,7,4,4,1,0
281,0,3,4,6,5,1,3,0
282,0,0,0,3,4,5,8,5
283,1,2,1,2,7,2,0,1
284,0,0,0,5,5,2,0,2
285,0,0,0,1,5,4,1,4
286,0,0,3,7,3,1,0,1
287,0,0,0,0,4,6,3,2
288,2,4,5,6,5,1,0,0
289,3,2,3,1,1,0,1,0
290,0,6,6,3,1,0,0,0
291,0,3,2,2,2,5,2,0
292,2,6,1,2,0,0,0,0
293,1,8,8,7,3,3,0,0
294,1,0,0,3,4,6,7,3
295,0,0,0,0,3,8,1,7
296,5,6,2,5,0,0,0,0
297,0,0,0,0,2,1,6,15
298,0,2,2,3,3,0,2,2
299,0,0,1,5,4,2,3,0
300,0,0,0,0,1,3,2,3
301,0,0,0,0,0,2,2,6
302,0,1,0,2,2,4,5,1
303,1,4,6,4,5,6,3,0
304,0,0,0,2,2,5,4,2
305,0,0,4,4,9,2,1,0
306,4,5,6,3,1,0,0,0
307,0,0,0,0,2,2,8,11
308,1,6,6,5,1,2,0,0
309,0,0,1,4,2,4,3,3
310,0,0,0,0,2,1,2,2
311,7,4,4,4,0,0,0,0
312,0,2,0,3,3,2,1,0
313,2,7,5,0,0,0,0,0
314,0,1,1,3,5,4,6,7
315,0,0,1,0,3,2,8,12
316,0,1,3,3,5,0,3,1
317,6,4,11,5,3,1,0,0
318,2,5,5,5,0,0,1,0
319,1,5,6,2,1,0,0,0
320,0,0,0,0,2,0,4,3
321,0,0,0,1,1,6,6,7
322,1,4,4,6,2,3,2,1
323,4,3,3,4,0,5,0,0
324,0,0,1,0,1,5,3,3
325,0,0,1,2,5,10,5,4
326,7,3,2,5,2,0,1,0
327,0,0,0,0,1,5,7,9
328,2,4,7,2,1,2,0,0
329,3,0,3,11,4,2,0,0
330,2,1,7,1,1,0,0,1
331,0,0,1,3,6,4,5,2
332,1,4,4,2,1,0,0,0
333,0,0,0,1,2,4,3,3
334,0,0,1,0,1,2,5,6
335,0,0,2,1,2,3,2,1
336,0,3,1,5,7,4,0,0
337,0,0,1,1,2,1,9,10
338,0,0,1,3,3,4,2,0
339,3,3,6,2,0,0,0,0
340,0,0,2,2,5,4,4,0
341,9,8,4,4,1,1,0,0
342,2,7,4,1,2,0,0,0
343,0,0,1,2,3,3,2,1
344,0,0,0,1,0,2,6,8
345,0,0,2,2,4,7,6,5
346,0,0,1,2,1,6,2,1
347,0,0,0,0,2,1,11,13
348,0,0,0,0,1,2,3,4
349,3,1,2,3,6,3,2,0
350,2,4,3,1,1,0,0,0
351,0,0,0,1,2,4,11,7
352,4,0,7,3,8,0,0,0
353,0,2,3,6,5,4,1,1
354,0,0,0,0,0,2,2,4
355,0,1,2,1,0,1,0,0
356,0,0,0,2,5,8,6,5
357,0,0,1,0,4,5,5,7
358,0,0,0,1,3,2,6,8
359,0,2,2,7,8,11,3,4
360,0,2,1,4,5,3,3,1
361,0,1,2,4,6,2,1,0
362,5,4,8,2,1,1,1,0
363,0,1,0,10,2,2,3,1
364,0,2,5,7,4,6,3,0
365,0,0,0,1,3,8,14,12
366,6,8,2,2,0,1,0,0
367,0,5,4,6,4,0,0,0
368,4,6,6,8,7,2,1,0
369,0,0,0,0,1,4,4,3
370,0,1,1,3,3,6,2,0
371,0,1,0,0,2,0,4,5
372,3,3,5,1,1,0,0,0
373,0,0,0,0,1,2,3,2
374,2,8,4,4,0,0,0,0
375,0,0,1,0,5,1,1,0
376,9,7,12,4,0,0,0,0
377,0,0,0,0,3,3,6,11
378,0,0,0,0,0,1,0,8
379,0,0,0,3,4,7,7,11
380,0,0,0,0,3,2,1,1
381,0,0,0,0,1,1,3,5
382,4,9,6,2,1,0,0,0
383,0,1,4,2,3,3,3,2
384,0,0,3,2,8,5,4,0
385,4,7,5,3,2,0,0,0
386,5,11,11,6,4,1,0,0
387,0,0,0,0,0,2,8,10
388,2,3,7,3,0,1,0,0
389,0,0,0,0,0,2,3,13
390,0,2,1,9,3,8,3,1
391,0,0,0,0,2,4,4,12
392,1,1,4,3,4,7,0,1
393,0,3,4,5,4,3,2,0
394,0,0,0,3,2,2,3,4
395,0,0,1,2,6,3,3,1
396,1,4,1,7,14,7,2,3
397,0,0,0,0,1,4,11,13
398,1,0,1,6,2,1,0,0
399,0,0,0,1,1,8,2,3
400,0,1,1,1,5,4,2,1
401,1,3,3,2,0,0,0,0
402,0,0,3,1,10,6,9,5
403,6,7,2,7,0,0,0,0
404,0,0,0,2,6,10,7,8
405,0,0,6,6,3,7,4,1
406,5,7,7,5,1,1,0,0
407,0,0,0,1,2,5,6,9
408,0,1,0,1,6,8,1,0
409,9,12,7,4,0,1,0,0
410,0,0,3,3,2,1,2,1
411,1,4,7,3,3,3,0,0
412,0,0,1,2,5,9,4,8
413,0,0,0,0,7,8,10,7
414,0,0,1,0,2,3,7,5
415,1,3,3,4,6,3,3,1
416,4,3,5,4,3,2,0,0
417,0,0,0,0,3,3,3,1
418,0,0,0,1,5,6,0,0
419,0,0,0,2,1,9,0,14
420,0,0,0,1,3,6,7,4
421,10,9,4,2,0,0,0,0
422,0,0,0,0,0,2,6,7
423,0,0,0,0,4,3,4,3
424,0,0,2,1,6,8,8,7
425,0,0,0,0,1,1,4,1
426,0,0,0,1,1,3,4,4
427,1,0,6,5,2,6,1,1
428,0,1,4,6,6,6,7,1
429,4,6,7,6,4,1,0,0
430,0,0,0,0,1,1,2,6
431,1,1,1,4,3,1,1,0
432,0,0,0,2,1,8,9,9
433,0,0,1,2,5,6,7,5
434,0,0,0,2,5,4,4,0
435,0,1,0,1,0,1,1,1
436,0,0,0,0,3,3,4,6
437,0,1,1,1,2,5,2,1
438,7,7,9,8,1,0,0,0
439,4,5,5,2,0,1,0,0
440,0,1,2,2,1,0,0,0
441,0,0,0,0,0,1,3,4
442,0,0,0,0,4,5,11,9
443,0,0,0,2,1,5,5,11
444,0,0,0,0,1,6,6,8
445,0,0,4,8,7,4,8,4
446,0,0,2,5,8,6,5,3
447,0,0,1,1,0,6,10,12
448,0,3,4,5,6,1,1,0
449,3,3,8,5,1,0,0,0
450,0,1,5,5,4,2,2,0
451,1,2,1,5,4,6,3,0
452,0,0,3,4,2,3,0,1
453,0,2,2,11,7,5,2,0
454,0,0,0,2,2,2,6,15
455,0,0,0,0,0,5,9,1
456,0,2,1,4,3,4,1,0
457,5,2,5,3,0,0,0,0
458,0,0,1,1,3,4,6,1
459,0,0,1,4,1,3,1,0
460,1,4,5,1,2,1,0,0
461,0,0,1,1,4,3,5,2
462,0,0,3,1,6,5,4,1
463,0,0,1,2,5,5,5,2
464,0,0,1,4,5,7,2,1
465,0,0,2,6,9,3,3,1
466,1,0,1,7,8,3,2,1
467,0,0,1,1,5,5,2,0
468,0,0,0,0,1,6,13,9
469,0,1,3,0,1,1,0,0
470,0,0,1,1,1,7,11,14
471,1,3,3,2,0,0,0,0
472,0,1,0,1,4,9,5,3
473,0,0,3,4,3,2,0,0
474,0,2,6,10,10,8,3,2
475,2,9,0,6,2,0,0,0
476,1,1,9,9,3,4,6,2
477,0,0,0,0,0,2,10,5
478,0,0,0,3,4,5,5,2
479,2,2,7,5,4,2,0,0
480,6,11,6,5,1,1,0,1
481,1,4,2,4,4,1,0,0
482,0,0,0,2,1,2,5,3
483,0,4,1,1,1,5,1,0
484,0,1,0,3,2,7,0,1
485,3,0,1,4,5,2,3,0
486,9,8,11,3,4,0,0,0
487,0,2,3,3,2,1,1,0
488,0,0,0,1,1,1,2,2
489,0,2,0,7,5,8,7,3
490,4,5,6,7,3,2,1,0
491,0,0,0,1,1,4,5,11
492,0,0,0,0,3,5,5,7
493,0,0,0,0,0,4,2,8
494,0,0,2,2,1,2,0,0
495,0,0,0,2,0,5,10,10
496,2,2,3,8,3,1,1,0
497,0,4,2,8,3,3,1,0
498,3,2,7,2,2,1,0,0
499,0,0,1,3,6,11,2,4
500,4,11,8,5,0,3,0,0
501,2,6,6,13,5,1,0,0
502,0,0,0,1,2,2,5,9
503,5,7,6,4,1,0,0,0
504,7,10,9,5,0,0,0,0
505,4,3,2,6,2,1,0,0
506,0,2,0,5,2,1,0,0
507,0,0,1,2,7,2,6,3
508,6,6,12,6,3,1,0,0
509,1,2,4,8,5,0,1,0
510,0,0,0,0,0,5,6,10
511,0,0,0,0,1,2,8,8
512,0,0,0,1,2,4,6,11
513,0,1,3,6,9,10,3,0
514,8,11,8,6,3,1,1,0
515,2,6,3,4,0,0,0,0
516,1,4,3,3,0,0,0,0
517,0,0,3,6,4,5,7,5
518,0,0,3,4,4,7,2,1
519,0,0,0,1,0,1,15,9
520,0,5,1,3,0,1,0,1
521,2,5,3,5,0,0,0,0
522,7,6,8,2,0,0,0,0
523,4,3,8,9,5,3,1,0
524,0,0,0,3,3,9,13,7
525,0,0,0,2,1,8,12,13
526,5,3,3,3,2,0,0,0
527,0,0,0,1,7,4,11,7
528,0,0,0,1,1,3,3,5
529,0,0,0,0,0,0,4,6
530,0,1,0,4,10,13,8,2
531,3,0,3,7,6,3,0,0
532,0,1,2,2,10,4,3,2
533,0,0,0,0,4,5,9,8
534,2,2,4,7,0,2,0,0
535,2,4,4,2,4,4,0,0
536,3,0,3,8,6,3,1,0
537,0,0,0,4,9,8,5,5
538,1,1,4,6,5,3,1,2
539,4,6,10,1,2,0,0,0
540,0,0,1,0,1,4,2,1
541,1,0,2,4,13,6,2,1
542,1,0,1,3,6,13,0,1
543,4,7,1,1,2,0,0,0
544,0,0,1,1,3,3,5,3
545,0,0,1,1,3,3,3,2
546,5,4,3,5,0,0,0,0
547,0,0,0,2,5,2,0,0
548,0,0,1,1,6,10,4,1
549,0,1,1,3,10,5,2,1
550,0,0,0,1,1,3,10,10
551,0,0,1,1,6,5,5,3
552,0,1,1,4,8,10,5,3
553,0,0,0,1,2,7,8,1
554,5,6,3,0,1,0,0,0
555,0,5,8,12,7,3,1,0
556,0,0,3,3,4,4,4,1
557,0,0,0,0,1,2,6,4
558,3,3,4,0,1,0,0,0
559,0,0,2,3,1,5,6,1
560,0,4,1,7,7,2,2,0
561,0,0,2,2,3,3,5,1
562,0,2,1,5,7,1,0,0
563,1,0,0,1,2,0,3,3
564,3,4,1,0,0,0,0,0
565,0,0,0,1,2,3,4,7
566,0,1,0,6,3,1,1,0
567,0,0,0,1,4,10,5,4
568,2,1,3,4,2,3,1,0
569,1,0,2,7,4,9,7,1
570,6,6,3,6,2,1,0,0
571,0,0,0,1,2,3,5,3
572,7,5,4,4,0,0,0,0
573,1,1,3,4,4,1,0,0
574,0,0,1,4,4,8,6,0
575,0,1,1,0,7,13,9,10
576,7,11,4,9,1,0,0,0
577,0,0,0,0,0,1,4,1
578,0,0,2,1,5,10,2,3
579,0,0,4,4,6,1,1,0
580,0,1,4,2,6,4,0,0
581,0,0,0,2,3,1,0,2
582,7,8,6,3,1,0,0,0
583,0,0,0,1,1,5,5,4
584,0,0,0,1,3,6,5,9
585,3,1,1,5,2,1,0,0
586,0,0,0,1,2,3,4,3
587,0,0,2,6,1,3,0,0
588,1,2,4,2,5,3,0,0
589,0,3,4,2,0,1,0,1
590,0,1,2,5,1,1,0,0
591,1,0,4,0,3,3,1,0
592,3,6,6,3,2,1,0,0
593,0,3,3,5,3,1,0,0
594,2,6,7,2,0,1,0,0
595,1,0,3,6,4,5,7,3
596,0,0,0,0,1,4,6,11
597,0,0,0,2,5,0,4,2
598,6,4,4,1,0,0,0,0
599,1,1,4,3,0,0,0,0
600,0,0,3,3,4,1,1,1
601,0,4,2,5,3,0,1,0
602,0,1,2,3,2,1,0,0
603,0,0,0,3,1,2,2,5
604,7,2,4,1,0,0,0,0
605,1,4,3,4,1,1,0,0
606,0,0,0,1,3,3,6,8
607,1,2,6,1,2,1,0,0
608,0,0,0,0,2,4,6,2
609,3,8,8,1,0,0,0,0
610,0,0,0,0,3,3,10,3
611,6,9,2,2,0,0,0,0
612,0,0,0,1,3,3,4,6
613,0,0,1,7,4,5,6,1
614,0,0,0,0,3,3,1,1
615,1,7,4,6,2,0,0,0
616,3,3,6,9,6,4,1,0
617,2,3,2,2,2,0,0,0
618,0,0,2,3,1,2,1,0
619,0,0,0,0,3,6,12,12
620,0,3,2,2,1,5,0,2
621,0,0,0,0,1,5,4,5
622,0,0,2,2,0,4,3,2
623,0,0,2,3,1,4,5,2
624,0,0,0,1,2,0,6,15
625,1,8,5,2,4,1,0,0
626,0,0,0,1,2,4,5,0
627,0,0,2,1,2,6,4,4
628,3,0,6,6,5,2,1,0
629,0,0,0,0,1,4,6,5
630,0,1,2,1,3,3,1,0
631,0,0,4,4,8,3,1,1
632,0,5,4,9,7,4,3,0
633,4,10,4,5,1,0,0,0
634,2,2,10,3,5,0,0,0
635,0,0,0,0,1,1,4,6
636,0,0,0,0,1,5,5,7
637,0,0,0,1,2,6,2,12
638,2,5,3,2,1,0,0,0
639,0,0,0,1,2,4,2,6
640,4,9,5,3,0,0,0,0
641,0,1,3,1,3,0,0,0
642,8,5,8,2,0,0,0,0
643,0,1,1,3,2,5,0,0
644,0,1,0,5,6,6,4,0
645,0,0,1,0,1,4,2,3
646,5,3,10,10,2,0,0,0
647,1,1,6,5,6,1,2,0
648,0,1,3,9,4,3,0,1
649,1,2,5,7,3,2,0,0
650,4,1,4,9,5,2,0,0
651,0,0,1,0,4,0,3,2
652,0,0,0,1,1,3,5,11
653,0,0,0,2,1,3,8,12
654,0,0,0,1,0,4,6,8
655,0,0,3,5,7,7,1,0
656,0,1,1,1,3,4,1,0
657,0,0,0,0,3,4,2,1
658,0,0,0,0,2,4,7,1
659,0,0,4,8,3,7,3,0
660,2,8,4,4,1,0,0,0
661,2,6,9,5,3,1,0,0
662,0,1,0,6,9,6,5,4
663,0,0,0,0,0,2,7,7
664,8,2,0,0,0,0,0,0
665,0,0,1,0,1,4,1,3
666,4,6,2,1,0,0,0,0
667,0,0,0,1,2,0,2,3
668,0,0,3,7,5,2,1,0
669,2,5,3,1,1,0,0,0
670,0,0,0,0,3,1,1,3
671,0,0,0,0,1,0,6,3
672,0,0,3,4,3,7,3,0
673,2,2,3,4,1,0,0,0
674,3,7,10,5,1,1,0,0
675,4,5,1,6,2,0,1,0
676,5,5,6,4,6,1,0,0
677,1,6,6,1,1,0,0,0
678,1,3,1,13,4,4,1,0
679,0,0,8,5,9,2,2,2
680,0,2,4,13,4,3,4,1
681,0,0,0,3,3,8,10,3
682,0,0,0,2,0,4,2,1
683,0,0,2,4,4,2,1,0
684,0,0,5,5,3,4,1,1
685,0,0,0,0,3,7,9,11
686,6,7,7,0,1,0,0,0
687,4,7,8,4,3,3,0,0
688,0,2,2,1,1,3,0,1
689,2,3,4,5,3,2,1,0
690,0,0,1,0,3,0,3,1
691,3,1,1,9,5,4,1,1
692,0,0,0,4,2,8,3,1
693,0,0,3,4,5,10,0,2
694,0,0,0,0,0,1,2,6
695,0,1,1,2,3,1,1,1
696,6,8,4,4,1,0,0,0
697,0,1,2,2,1,1,0,0
698,2,5,5,4,4,1,1,0
699,0,0,0,1,1,2,4,1
700,5,7,6,3,1,0,0,0
701,1,1,6,5,10,7,0,1
702,0,1,0,0,2,4,0,1
703,0,0,0,0,0,1,10,5
704,0,1,1,1,2,3,6,2
705,1,3,1,2,1,1,0,0
706,2,3,3,9,9,4,4,0
707,0,0,0,0,2,2,8,6
708,0,5,7,3,6,7,0,1
709,1,3,2,2,0,0,0,0
710,2,3,6,8,2,3,0,0
711,0,2,1,6,11,4,3,3
712,0,0,2,1,4,6,4,2
713,0,0,2,3,3,4,10,4
714,1,3,2,12,8,2,1,0
715,0,0,0,0,1,4,5,8
716,1,0,5,8,8,7,5,2
717,0,0,1,1,2,4,11,13
718,1,2,5,8,6,1,2,0
719,0,0,0,0,0,0,2,2
720,0,0,4,6,8,2,0,1
721,0,1,5,8,8,4,3,0
722,0,0,0,0,2,1,4,3
723,0,1,0,1,2,4,3,1
724,0,6,7,2,7,2,1,1
725,1,2,4,0,2,0,1,0
726,4,10,8,5,1,1,1,0
727,5,4,4,0,0,0,0,0
728,3,9,6,6,1,0,0,0
729,0,0,0,0,1,4,2,2
730,1,2,4,2,2,0,0,0
731,0,0,0,0,2,1,2,4
732,0,0,4,3,7,5,6,3
733,1,8,6,2,1,0,1,0
734,0,1,0,3,4,5,5,0
735,0,0,1,2,4,5,6,8
736,0,0,0,0,3,3,11,10
737,0,0,4,5,3,5,1,0
738,5,3,10,4,5,0,0,0
739,1,1,4,4,4,3,1,0
740,6,4,1,1,0,0,0,0
741,1,7,7,2,1,0,1,0
742,0,0,0,3,4,3,7,5
743,6,8,1,4,0,0,0,0
744,0,4,4,3,4,3,2,1
745,0,0,0,4,4,2,2,0
746,0,0,0,0,1,3,13,14
747,0,0,0,2,2,5,3,8
748,0,0,0,6,5,3,5,2
749,0,1,5,6,4,5,1,2
750,1,3,5,3,3,1,0,0
751,0,0,0,0,6,1,2,4
752,0,1,0,1,1,10,12,4
753,0,0,0,0,3,3,9,9
754,0,0,0,1,2,3,6,10
755,0,0,0,2,1,1,5,3
756,7,10,7,2,0,0,0,0
757,0,1,0,2,4,6,5,6
758,0,0,1,1,0,5,3,2
759,0,0,2,3,13,4,0,1
760,1,0,3,7,7,1,1,0
761,0,0,0,6,3,3,3,0
762,0,0,0,3,9,7,4,2
763,0,0,0,1,1,0,3,8
764,0,0,0,2,4,5,2,2
765,0,1,2,1,5,2,2,2
766,0,5,3,8,5,4,1,0
767,1,0,0,3,2,8,2,1
768,0,0,4,4,10,6,7,3
769,1,1,7,2,2,2,1,0
770,1,2,5,9,6,2,1,1
771,2,2,3,4,0,1,0,0
772,0,0,1,0,4,12,7,9
