Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6,Size_7,Size_8
308,5,5,2,7,3,1,0,0
309,0,1,2,2,6,3,6,3
310,0,0,1,0,0,4,3,3
311,8,4,9,3,0,1,0,0
312,0,2,2,3,2,2,1,0
313,4,1,2,2,0,0,0,0
314,0,0,2,0,4,9,11,2
315,0,0,0,0,5,6,10,13
316,0,1,2,2,5,7,5,2
317,2,3,4,4,2,1,0,0
318,0,1,3,4,1,0,0,1
319,0,5,3,0,1,0,0,0
320,0,0,0,0,1,1,8,2
321,0,0,0,0,2,3,4,3
322,2,2,6,1,6,4,1,1
323,3,4,7,3,3,0,0,0
324,0,0,0,0,0,2,5,1
325,0,1,0,1,4,6,4,6
326,3,1,3,4,1,0,0,0
327,0,0,0,3,4,2,2,2
328,2,2,3,7,2,2,0,0
329,3,0,6,6,5,1,2,0
330,2,2,3,2,2,0,0,0
331,1,0,1,1,5,8,5,3
332,6,10,3,1,3,0,0,0
333,0,0,0,0,1,4,4,4
334,0,0,0,0,0,3,3,2
335,0,1,0,1,2,1,1,0
336,0,0,0,0,0,2,0,0
337,0,1,0,0,2,5,7,15
338,1,3,1,3,5,8,0,1
339,3,3,5,6,0,0,0,0
340,0,0,0,5,2,4,3,2
341,1,9,4,3,0,0,0,0
342,9,7,5,2,0,0,0,0
343,0,0,1,0,1,1,2,4
344,0,0,0,0,1,3,6,7
345,0,0,1,3,2,2,5,4
346,0,1,1,5,6,5,4,6
347,0,0,0,0,1,5,3,5
348,0,0,0,1,1,1,6,7
349,1,1,2,5,2,4,3,0
350,2,3,4,6,6,3,0,0
351,0,0,0,0,4,5,3,5
352,3,3,7,3,2,0,0,0
353,0,1,2,1,4,1,5,0
354,0,0,0,0,3,2,1,1
355,0,1,5,2,4,0,0,0
356,0,0,1,1,3,3,4,4
357,0,0,0,1,1,2,5,2
358,0,0,0,0,2,2,6,4
359,1,0,0,3,9,7,4,1
360,0,0,4,4,3,2,1,0
361,0,2,1,5,7,2,1,0
362,3,8,4,1,1,0,0,0
363,0,0,1,3,4,7,1,0
364,1,1,1,2,3,6,6,0
365,0,0,0,0,2,10,7,3
366,5,7,3,2,0,0,0,0
367,3,2,7,9,3,2,1,0
368,2,2,5,5,3,4,0,0
369,0,0,0,1,3,3,4,4
370,0,0,1,1,2,1,1,1
371,0,0,0,0,2,3,3,1
372,4,1,4,0,0,1,0,0
373,0,0,0,0,2,2,4,5
374,2,6,9,3,0,1,0,0
375,0,1,5,4,1,2,0,0
376,3,4,2,3,1,0,0,0
377,0,0,0,2,3,4,5,9
378,0,0,0,0,0,2,5,5
379,0,0,0,0,2,1,8,10
380,0,1,0,3,1,6,2,0
381,0,0,0,0,1,1,2,9
382,3,5,7,3,1,0,0,0
383,0,1,3,5,4,1,1,0
384,0,0,2,9,3,7,7,2
385,3,1,3,2,2,0,0,0
386,4,2,5,8,4,1,0,0
387,0,0,0,0,2,3,1,3
388,2,2,4,0,0,0,1,0
389,0,0,0,0,2,2,8,9
390,0,0,3,4,6,7,4,4
391,0,0,0,0,3,7,7,15
392,0,1,2,5,5,2,2,0
393,0,3,5,3,3,2,2,0
394,0,0,0,0,3,4,6,6
395,0,0,1,0,4,9,3,3
396,0,2,0,4,7,6,3,1
397,0,0,0,0,2,4,8,12
398,0,2,8,7,4,5,1,0
399,0,0,0,1,3,1,5,0
400,1,0,0,1,4,4,5,2
401,4,2,1,1,3,0,0,0
402,0,1,3,2,3,7,5,1
403,10,2,5,2,1,1,0,0
404,0,0,2,0,6,2,10,7
405,0,2,1,2,3,6,2,1
406,5,8,11,7,0,0,0,0
407,0,1,0,3,3,2,2,7
408,1,1,1,2,2,5,3,0
409,5,5,3,1,1,0,0,0
410,1,0,3,2,1,4,3,1
411,5,9,6,4,4,0,0,0
412,1,0,0,5,4,7,9,4
413,0,0,0,2,3,6,2,10
414,0,0,0,0,2,4,4,6
415,0,0,0,5,4,5,0,1
416,2,6,0,4,0,3,0,0
417,0,0,1,1,4,2,4,1
418,1,0,1,4,2,6,2,1
419,0,0,0,0,0,3,9,6
420,0,0,0,1,3,4,5,1
421,4,2,9,1,1,0,0,0
422,0,0,0,1,2,3,2,4
423,0,0,0,0,2,0,4,5
424,0,0,2,3,5,1,6,2
425,0,0,0,0,1,2,5,3
426,0,0,0,2,2,6,5,8
427,1,2,3,6,0,3,1,0
428,1,0,0,3,7,6,0,2
429,2,4,3,4,0,2,0,0
430,0,0,0,1,0,1,3,3
431,0,2,2,3,3,2,0,0
432,0,0,0,0,2,5,5,4
433,0,0,2,2,5,5,4,1
434,0,0,0,1,2,4,2,0
435,0,0,2,1,2,4,3,3
436,0,0,0,0,2,1,9,7
437,0,0,0,1,5,4,3,4
438,6,11,4,9,0,1,0,0
439,3,5,2,3,2,1,0,0
440,1,3,3,6,1,2,0,0
441,0,0,0,0,2,3,2,4
442,0,0,0,1,5,3,8,8
443,0,0,0,0,0,3,6,7
444,0,0,0,1,1,0,4,6
445,0,1,1,5,3,5,4,1
446,0,0,3,10,8,9,5,0
447,0,0,0,0,2,1,3,8
448,0,0,3,6,9,4,3,1
449,1,7,8,6,3,1,0,0
450,1,1,4,2,2,1,0,0
451,0,1,4,1,4,2,1,1
452,0,2,3,3,2,7,3,2
453,0,1,1,4,9,3,1,0
454,0,0,0,1,0,5,4,12
455,0,0,0,0,1,2,3,1
456,0,0,2,5,5,6,3,0
457,1,5,1,2,0,0,0,0
458,0,0,0,0,5,5,4,1
459,0,2,3,1,5,1,1,0
460,1,2,8,3,0,0,0,0
461,0,0,0,2,3,3,2,4
462,0,0,0,4,4,5,2,2
463,0,1,1,0,1,6,4,0
464,0,1,4,2,7,4,2,1
465,0,2,3,4,7,5,2,1
466,0,1,2,4,1,3,1,0
467,0,0,0,3,2,3,1,0
468,0,0,0,1,3,3,3,12
469,1,1,4,2,2,2,1,0
470,0,0,0,0,4,7,13,12
471,1,1,2,0,1,0,0,0
472,0,0,2,4,7,8,6,2
473,0,1,4,2,5,2,1,1
474,0,0,0,4,8,6,2,0
475,1,2,6,3,2,1,1,0
476,0,1,5,5,5,3,0,0
477,0,0,0,0,0,1,3,2
478,0,0,0,1,2,6,9,4
479,0,5,5,7,6,2,1,1
480,3,3,3,1,3,1,1,0
481,1,0,3,6,1,1,2,0
482,0,0,1,3,5,9,4,6
483,0,0,1,4,5,4,0,1
484,0,0,0,4,3,1,3,0
485,0,0,3,2,3,4,3,0
486,4,8,2,4,1,0,0,0
487,0,0,2,3,4,0,4,1
488,0,0,0,0,1,0,4,3
489,0,0,1,2,12,6,5,1
490,2,8,7,6,1,0,0,0
491,0,0,0,0,1,2,8,8
492,0,0,0,1,2,4,6,5
493,0,0,0,0,0,1,2,7
494,0,0,1,2,4,4,1,0
495,0,0,0,0,2,0,1,7
496,2,3,10,3,2,1,1,0
497,0,1,2,6,4,3,1,0
498,1,3,5,0,1,0,0,0
499,0,0,1,1,1,8,7,8
500,1,6,12,3,2,1,0,0
501,0,5,4,3,1,1,0,0
502,0,0,0,1,3,5,6,9
503,7,10,3,4,1,1,0,0
504,8,8,5,5,0,0,0,0
505,3,7,7,0,0,0,0,0
506,0,1,3,1,5,1,0,0
507,0,0,0,2,2,3,4,3
508,4,15,7,5,1,3,1,0
509,1,4,6,5,1,1,0,1
510,0,0,0,0,0,2,4,7
511,0,0,0,0,2,2,5,11
512,0,0,1,0,0,2,9,6
513,0,1,3,8,6,8,3,0
514,3,8,7,2,1,1,0,0
515,3,4,1,2,0,0,0,0
516,0,3,4,3,5,0,0,0
517,0,0,0,3,7,4,5,0
518,0,0,1,5,6,1,4,5
519,0,0,0,1,2,5,7,6
520,1,1,0,2,1,1,0,0
521,5,6,2,6,4,0,0,0
522,7,9,4,1,0,1,0,0
523,1,4,5,10,5,1,0,0
524,0,0,0,0,4,1,9,6
525,0,0,0,1,4,7,7,5
526,1,8,7,1,2,0,0,0
527,0,0,1,3,2,3,9,4
528,0,0,0,0,1,3,1,2
529,0,0,0,0,1,2,4,6
530,0,0,1,0,2,13,7,5
531,2,3,2,4,9,4,2,1
532,1,1,3,5,5,8,3,1
533,0,0,0,1,2,2,14,12
534,5,7,8,6,3,1,0,0
535,2,3,6,7,2,1,1,0
536,0,1,3,2,5,4,3,1
537,0,1,0,6,8,6,7,5
538,0,0,3,3,2,3,0,0
539,6,7,4,4,0,0,0,0
540,0,0,0,0,1,5,2,3
541,1,1,3,12,3,3,1,1
542,0,2,1,1,4,7,3,1
543,1,4,7,5,0,0,0,0
544,0,0,0,0,3,7,5,4
545,0,0,0,1,6,5,2,0
546,7,9,6,1,0,0,0,0
547,0,0,1,4,0,1,0,0
548,0,1,0,3,3,1,5,2
549,0,0,3,6,7,9,1,3
550,0,0,0,0,0,2,5,10
551,0,1,2,4,3,6,3,1
552,0,0,2,3,5,8,5,3
553,0,0,0,1,1,5,9,6
554,7,5,1,2,0,0,0,0
555,1,1,2,6,7,4,0,0
556,0,2,4,7,5,5,3,0
557,0,0,0,0,0,1,5,3
558,1,7,0,2,0,0,0,0
559,0,0,1,3,5,2,4,1
560,2,1,4,0,2,4,1,0
561,0,0,0,1,0,1,5,11
562,0,0,4,2,0,2,0,0
563,0,0,1,1,4,3,3,5
564,6,3,4,2,1,0,0,0
565,0,0,0,0,1,6,5,4
566,0,0,3,3,5,4,2,1
567,0,1,0,1,4,3,7,5
568,0,3,3,2,4,1,2,0
569,0,0,2,7,4,8,3,2
570,4,5,4,3,2,0,0,0
571,0,0,0,3,1,6,7,1
572,7,6,9,4,0,1,0,0
573,0,2,3,2,5,1,0,0
574,0,0,0,2,3,9,5,0
575,0,0,3,2,6,8,9,5
576,7,12,7,2,1,0,0,0
577,0,0,0,0,0,2,3,5
578,0,1,1,3,8,5,9,6
579,0,4,3,3,5,0,1,0
580,0,0,1,2,2,0,2,0
581,0,0,1,1,4,3,0,0
582,11,10,6,2,0,0,0,0
583,0,0,0,0,2,2,4,4
584,0,0,0,0,2,7,5,6
585,3,6,5,7,2,0,0,0
586,0,0,0,1,1,3,3,0
587,0,1,2,3,3,0,0,0
588,2,3,5,3,4,0,2,0
589,0,4,3,2,2,1,1,0
590,0,2,2,3,4,0,0,0
591,1,0,0,0,1,5,1,0
592,3,3,3,4,2,1,0,0
593,1,3,5,1,3,0,0,0
594,5,6,2,3,2,0,0,0
595,0,1,2,6,9,9,6,1
596,0,0,0,0,2,4,6,8
597,0,0,0,2,4,2,2,3
598,4,4,1,3,0,0,0,0
599,0,3,4,0,0,0,0,0
600,0,0,0,1,2,2,4,0
601,0,2,1,4,4,0,1,0
602,1,0,2,0,0,0,0,0
603,0,0,0,0,0,1,2,8
604,4,2,1,3,0,1,0,0
605,3,1,4,0,0,1,0,0
606,0,0,0,3,5,4,4,5
607,0,3,4,1,3,4,1,0
608,0,0,0,1,4,2,8,2
609,3,8,2,5,0,0,0,0
610,0,0,1,2,4,7,5,6
611,1,3,1,3,1,0,0,0
612,0,0,0,1,2,3,4,5
613,0,2,1,9,3,3,1,1
614,0,0,0,3,3,1,5,3
615,6,11,7,4,2,1,0,0
616,1,2,11,7,5,5,0,1
617,3,4,6,0,0,1,0,0
618,0,0,2,2,1,2,3,1
619,0,0,0,0,3,3,15,12
620,0,0,2,3,1,3,3,1
621,0,0,0,0,1,1,6,3
622,0,0,0,1,4,1,3,0
623,0,0,0,1,4,3,4,2
624,0,0,0,0,1,2,5,2
625,2,2,8,8,3,0,1,0
626,0,0,2,7,6,4,2,1
627,0,0,0,3,2,8,5,5
628,3,1,5,4,0,0,0,0
629,0,0,0,0,1,3,2,3
630,0,0,1,6,3,0,2,0
631,0,2,1,4,5,6,3,1
632,2,4,6,8,3,1,0,1
633,7,6,2,2,1,0,0,0
634,5,4,7,6,2,0,0,0
635,0,0,0,0,0,1,2,5
636,0,0,0,0,1,10,8,5
637,0,0,0,1,0,6,4,6
638,2,3,2,2,1,1,0,0
639,0,0,0,0,0,2,4,6
640,5,6,5,4,0,2,0,0
641,1,0,2,1,0,0,0,0
642,4,3,4,3,1,0,0,0
643,0,0,1,2,0,2,2,0
644,0,0,0,3,5,7,5,1
645,0,0,0,0,1,5,4,1
646,8,8,8,9,3,0,0,0
647,0,3,4,3,1,2,1,0
648,1,1,2,10,3,2,0,0
649,3,6,9,0,2,2,0,0
650,2,5,4,3,1,1,1,0
651,0,0,0,1,0,4,3,2
652,0,0,0,0,0,4,7,10
653,0,0,0,0,2,2,2,3
654,0,0,0,0,1,3,3,5
655,0,1,1,8,4,3,1,0
656,0,0,2,3,2,5,3,1
657,0,0,1,3,1,4,1,1
658,0,0,0,1,7,3,6,6
659,0,2,3,7,8,6,0,1
660,3,3,3,1,0,0,0,0
661,2,6,4,4,2,0,0,0
662,0,0,1,3,7,4,6,2
663,0,0,0,0,3,1,7,9
664,3,2,2,3,0,0,0,0
665,0,0,1,3,2,2,1,0
666,2,3,1,1,0,0,0,0
667,0,0,0,0,2,3,3,2
668,0,0,1,4,6,1,1,0
669,4,4,2,0,0,0,0,0
670,0,0,0,2,2,4,4,2
671,0,0,0,0,0,2,6,1
672,1,3,8,10,5,4,1,2
673,0,2,4,2,2,1,0,0
674,3,5,9,2,1,0,2,0
675,7,5,5,2,3,2,0,0
676,2,3,7,6,4,0,0,1
677,2,7,5,1,0,0,0,0
678,1,4,4,8,6,1,2,0
679,0,1,5,3,6,4,0,2
680,1,0,6,5,6,3,3,1
681,0,0,2,3,7,7,6,3
682,0,0,0,2,1,2,5,3
683,1,2,1,3,5,2,1,1
684,0,0,5,2,8,1,1,1
685,0,0,0,0,0,6,9,6
686,1,5,3,3,0,0,1,0
687,5,3,4,3,1,0,1,0
688,0,0,3,3,3,2,0,1
689,2,0,4,4,1,0,0,0
690,1,0,0,3,4,5,2,0
691,3,2,6,4,2,0,0,0
692,0,0,1,1,1,4,5,1
693,0,0,3,4,3,7,6,2
694,0,0,0,0,0,0,5,4
695,0,2,1,1,5,1,3,0
696,6,2,6,1,0,2,0,0
697,0,0,2,2,5,2,1,0
698,1,5,4,7,5,1,1,1
699,0,0,0,1,2,0,3,0
700,1,12,5,0,1,0,0,0
701,0,0,4,5,4,2,2,0
702,0,0,0,0,3,3,1,7
703,0,0,0,1,0,3,9,9
704,0,0,1,3,4,2,1,0
705,0,0,1,2,1,1,0,0
706,1,1,3,7,6,3,2,1
707,0,0,0,0,0,1,7,14
708,2,2,6,4,5,4,0,0
709,1,3,1,2,0,0,0,0
710,3,1,1,4,1,0,0,0
711,0,1,4,2,5,6,3,0
712,0,0,1,5,6,5,7,2
713,0,1,1,0,1,4,5,2
714,0,3,1,8,5,2,3,0
715,0,0,1,0,2,3,7,7
716,0,1,3,5,6,5,2,2
717,0,0,0,1,2,3,8,6
718,1,2,3,7,5,1,2,1
719,0,0,0,0,0,2,2,8
720,0,1,2,5,4,1,4,1
721,1,1,4,5,9,4,2,0
722,0,0,0,0,0,2,1,7
723,1,0,0,1,0,2,1,0
724,0,3,3,4,4,2,2,0
725,4,4,6,1,3,0,0,0
726,9,6,0,2,3,0,1,0
727,3,2,2,2,0,0,0,0
728,3,4,5,3,1,0,0,0
729,0,0,0,0,3,5,5,2
730,1,3,2,0,1,0,0,0
731,0,0,0,0,0,2,1,4
732,0,0,1,2,7,7,2,2
733,4,7,7,5,4,0,0,0
734,0,0,0,5,3,6,1,2
735,0,0,0,3,3,2,5,3
736,0,0,0,0,1,7,7,7
737,0,2,1,4,8,1,1,2
738,12,7,7,3,0,0,0,0
739,1,1,5,1,4,3,1,0
740,5,6,6,1,2,0,0,0
741,6,2,3,3,0,0,0,0
742,0,0,1,1,1,3,2,3
743,7,10,5,1,0,0,0,0
744,0,3,7,6,4,1,1,0
745,0,0,0,2,4,3,1,0
746,0,0,0,0,3,6,13,12
747,0,0,0,1,0,3,4,5
748,0,0,0,2,5,6,4,3
749,1,3,1,3,2,3,3,1
750,0,1,8,4,4,1,0,1
751,0,0,0,0,1,5,1,3
752,0,0,0,1,1,8,6,7
753,0,0,0,1,0,4,5,7
754,0,0,1,1,2,4,6,11
755,0,0,0,0,1,4,3,3
756,5,6,5,0,1,1,0,0
757,0,0,1,6,2,3,9,2
758,0,0,1,3,8,6,5,2
759,0,0,1,4,9,6,2,2
760,0,2,7,7,5,2,0,0
761,0,1,1,2,4,1,2,0
762,0,0,1,2,5,2,4,1
763,0,0,0,0,1,0,6,4
764,0,0,0,2,5,4,7,2
765,0,3,0,1,4,5,1,1
766,2,2,1,5,0,2,0,0
767,0,1,2,3,3,3,6,1
768,0,0,3,7,4,6,3,3
769,4,0,5,4,2,0,0,0
770,1,6,3,1,8,0,0,0
771,1,1,3,3,2,0,0,0
772,0,0,0,1,10,7,6,8
