Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6
174,0,0,4,2,2,2
175,0,0,1,2,4,1
176,0,5,1,1,3,0
177,0,0,0,0,6,6
178,0,6,7,3,0,0
179,2,3,8,4,1,1
180,0,2,1,0,2,0
181,0,4,6,1,1,0
182,0,0,1,1,2,9
183,2,7,2,2,0,0
184,4,3,8,3,0,0
185,0,0,4,3,1,1
186,0,0,0,2,9,4
187,0,0,3,3,4,6
188,2,1,4,4,1,0
189,0,0,0,1,3,10
190,0,1,1,0,4,1
191,0,1,2,4,2,0
192,0,0,1,1,11,8
193,1,4,8,4,0,0
194,0,0,1,5,4,2
195,0,1,0,0,8,7
196,0,0,1,1,4,7
197,0,1,3,4,6,1
198,2,3,5,5,2,1
199,3,4,7,2,0,0
200,0,0,2,2,3,6
201,3,4,4,3,0,0
202,0,0,1,0,3,3
203,2,2,2,3,0,0
204,0,0,1,2,7,12
205,0,0,2,3,8,2
206,0,0,0,2,5,6
207,0,0,1,0,2,0
208,0,0,2,1,3,5
209,4,1,4,2,1,0
210,3,2,4,0,0,0
211,0,0,1,1,3,6
212,4,6,3,1,0,0
213,0,1,3,7,1,1
214,0,0,0,3,4,2
215,0,0,1,1,1,5
216,0,1,1,3,5,1
217,0,2,4,3,0,0
218,1,2,6,3,3,1
219,2,6,5,1,0,0
220,0,0,0,0,4,12
221,0,0,1,2,4,2
222,9,1,3,2,0,0
223,1,4,1,0,0,0
224,0,0,0,4,3,1
225,0,0,5,5,3,1
226,2,5,3,1,0,0
227,6,5,5,1,0,0
228,2,4,5,3,2,1
229,0,3,5,6,1,0
230,0,1,0,5,2,3
231,0,0,0,0,5,9
232,0,0,2,2,2,5
233,0,1,3,2,3,2
234,5,6,2,0,0,0
235,0,0,1,3,4,1
236,2,5,7,2,0,0
237,0,0,2,2,1,1
238,0,4,5,1,0,0
239,2,1,3,4,1,0
240,3,4,2,1,0,0
241,0,0,0,0,5,10
242,0,1,3,7,5,0
243,0,1,4,3,6,2
244,1,2,6,4,3,1
245,0,2,2,3,0,0
246,2,3,5,4,2,1
247,0,1,2,4,4,1
248,0,0,0,2,5,14
249,1,4,1,5,3,1
250,2,3,6,3,2,2
251,2,3,3,1,0,0
252,0,0,0,1,10,5
253,2,9,7,1,0,0
254,0,6,2,4,1,0
255,3,4,1,1,0,0
256,0,0,0,0,6,10
257,0,0,0,1,7,9
258,2,1,3,1,2,0
259,0,0,0,2,4,10
260,0,2,1,2,2,1
261,0,0,0,0,2,4
262,8,7,2,0,0,0
263,0,0,1,1,2,3
264,5,9,2,2,1,0
265,2,6,5,4,0,0
266,0,0,3,3,5,0
267,0,0,0,2,6,10
268,0,0,0,1,2,5
269,0,0,0,0,2,5
270,0,2,1,3,1,1
271,1,4,3,3,2,0
272,5,9,4,2,0,0
273,0,1,4,6,5,3
274,0,0,2,3,5,2
275,0,1,0,5,3,4
276,0,0,0,5,5,5
277,0,0,1,4,3,10
278,5,4,5,3,0,0
279,0,0,0,0,5,3
280,0,0,0,4,2,8
281,0,0,5,8,7,3
282,0,0,2,4,3,1
283,2,2,7,6,1,0
284,0,3,6,4,0,0
285,0,1,6,2,1,0
286,1,0,2,3,0,0
287,0,0,0,3,6,6
288,0,0,0,1,7,5
289,0,1,4,0,1,1
290,1,3,12,2,1,1
291,2,4,1,1,0,0
292,0,0,1,1,4,2
293,0,6,5,1,4,0
294,0,0,0,1,2,4
295,1,0,0,2,2,6
296,0,4,4,4,1,0
297,0,0,0,0,3,5
298,0,0,0,3,0,4
299,4,5,2,1,0,0
300,1,3,1,0,0,0
301,0,0,1,5,1,0
302,0,0,1,5,5,7
303,4,9,2,3,0,0
304,2,3,4,3,1,0
305,2,3,5,0,0,0
306,0,0,0,3,7,8
307,1,4,5,5,1,1
308,4,3,3,0,0,0
309,2,2,1,2,1,0
310,0,0,3,1,1,0
311,4,5,4,0,0,0
312,3,2,2,3,1,0
313,0,0,2,0,1,0
314,0,0,1,3,6,7
315,0,2,1,5,3,1
316,0,0,1,6,5,0
317,0,1,3,3,0,0
318,0,0,0,1,6,3
319,4,2,3,2,0,0
320,3,0,5,0,0,0
321,2,1,8,1,0,0
322,0,4,2,4,0,1
323,4,6,2,1,0,0
324,0,1,0,1,1,2
325,1,1,2,5,7,0
326,5,2,3,2,0,0
327,1,0,3,6,4,0
328,1,6,4,9,0,0
329,0,0,7,4,4,1
330,3,2,3,0,0,0
331,5,3,5,1,0,0
332,2,3,7,0,0,0
333,0,0,3,2,2,1
334,2,3,4,2,0,0
335,0,0,0,2,3,5
336,1,6,3,0,0,0
337,0,0,0,2,11,5
338,0,1,1,1,3,6
339,1,1,5,3,2,0
340,0,0,0,0,2,5
341,0,1,2,5,2,0
342,0,0,0,3,4,6
343,1,3,1,0,0,0
344,4,4,4,2,0,0
345,0,0,0,1,8,5
346,0,0,1,2,3,9
347,0,0,1,3,3,6
348,0,0,0,0,2,5
349,0,0,6,4,3,3
350,3,7,5,1,0,0
351,2,3,4,0,1,0
352,0,0,1,1,7,14
353,0,2,0,1,3,3
354,0,0,3,1,1,0
355,0,0,0,2,4,1
356,1,0,2,1,2,3
357,0,4,2,4,0,0
358,0,2,8,1,0,0
359,0,0,2,3,10,4
360,1,0,4,7,6,2
361,3,6,3,2,0,0
362,3,4,2,0,0,0
363,0,0,0,3,5,9
364,1,0,3,6,5,0
365,2,2,4,7,3,0
366,0,0,0,2,3,6
367,1,6,5,3,2,0
368,0,0,1,9,13,2
369,1,2,2,2,0,0
370,0,3,0,3,2,0
371,0,2,2,3,1,1
372,3,3,0,0,0,0
373,0,1,1,5,2,0
374,0,2,3,1,0,0
375,1,4,2,0,1,1
376,6,4,2,2,0,0
377,7,5,2,1,1,0
378,0,0,1,1,3,1
379,5,9,3,3,0,0
380,0,0,0,1,2,5
381,0,0,0,0,5,6
382,1,4,4,1,0,0
383,0,4,6,4,1,0
384,0,0,0,5,8,6
385,1,2,3,2,2,2
386,0,0,0,4,3,12
387,0,1,7,2,0,0
388,0,0,0,1,2,3
389,0,0,1,1,3,6
390,0,1,5,6,2,0
391,0,0,1,2,8,3
392,0,0,1,4,6,3
393,0,1,5,7,6,2
394,0,0,1,1,2,4
395,2,2,4,5,0,0
396,0,0,0,1,4,7
397,2,2,7,7,2,0
398,3,4,9,2,1,0
399,4,8,5,3,1,0
400,2,4,1,2,1,0
401,0,0,0,1,2,3
402,0,0,5,6,8,5
403,0,0,0,2,3,4
404,0,3,6,2,4,2
405,0,0,0,7,5,4
406,3,7,4,1,0,0
407,0,2,3,8,4,3
408,0,0,4,3,0,0
409,0,0,4,3,5,3
410,1,1,2,2,1,0
411,2,4,1,5,1,0
412,5,2,5,3,3,0
413,0,0,3,7,8,8
414,1,3,4,5,2,0
415,0,2,4,1,3,1
416,0,0,6,2,4,2
417,1,3,2,3,0,0
418,0,5,3,5,3,0
419,3,2,7,3,0,0
420,0,1,0,4,2,3
421,0,0,0,1,3,4
422,5,5,3,1,0,0
423,0,0,1,4,3,0
424,0,0,2,6,4,5
425,0,0,1,0,4,3
426,0,1,2,6,6,1
427,0,0,0,3,2,3
428,0,0,5,5,4,2
429,3,2,3,2,1,0
430,0,2,1,2,0,0
431,0,2,3,1,1,0
432,4,5,6,0,0,0
433,1,4,4,6,0,0
434,0,0,1,0,6,0
435,8,2,1,0,0,0
436,0,0,3,5,8,3
437,0,0,0,4,1,1
438,0,0,1,7,6,3
439,0,1,2,7,5,3
440,1,5,2,0,0,0
441,0,0,3,2,1,0
442,5,5,4,2,0,0
443,0,0,0,2,7,7
444,0,0,0,1,2,2
445,9,5,4,2,1,0
446,1,3,4,10,5,1
447,0,0,9,6,4,2
448,4,5,4,2,2,0
449,1,4,6,0,0,0
450,0,1,2,2,0,0
451,3,4,1,0,0,0
452,0,0,0,2,4,2
453,2,7,2,1,2,1
454,0,0,0,2,5,8
455,0,2,0,1,2,2
456,0,2,6,5,4,0
457,2,3,3,1,0,0
458,0,0,0,2,4,3
459,0,1,1,1,0,0
460,0,0,0,1,4,1
461,1,4,3,1,1,0
462,1,5,9,0,1,1
463,5,0,2,6,0,1
464,0,0,2,2,4,1
465,0,0,0,3,10,5
466,2,2,3,2,0,0
467,1,1,2,2,1,0
468,0,0,0,1,5,15
469,0,0,3,1,0,0
470,0,0,0,2,3,8
471,0,0,0,4,4,4
472,0,0,1,6,11,6
473,0,3,3,3,2,2
474,0,2,3,5,2,0
475,2,2,4,4,0,0
476,0,2,6,7,3,0
477,0,2,2,1,3,1
478,0,0,1,2,1,5
479,5,10,1,2,0,0
480,0,0,2,2,0,8
481,2,3,3,5,1,0
482,0,2,1,2,3,1
483,0,0,1,0,6,4
484,0,0,0,2,6,6
485,0,1,2,3,3,3
486,8,3,2,0,0,0
487,1,2,1,5,0,0
488,0,0,0,0,2,4
489,0,4,1,5,5,1
490,8,4,3,3,1,0
491,0,0,2,2,4,6
492,0,1,2,6,1,2
493,0,0,0,2,4,2
494,0,0,0,2,4,3
495,0,0,0,2,4,6
496,0,0,1,2,8,1
497,1,2,2,5,2,1
498,1,7,3,0,0,0
499,2,2,5,7,1,0
500,3,6,13,2,1,0
501,0,0,0,4,5,7
502,0,0,3,3,5,1
503,0,0,0,4,7,6
504,2,4,9,4,1,0
505,0,1,1,7,6,2
506,0,0,0,2,0,0
507,0,0,0,6,4,7
508,0,0,0,3,9,3
509,0,0,1,4,6,9
510,0,0,4,5,2,0
511,0,5,3,2,2,1
512,0,0,0,1,7,7
513,3,10,7,0,0,0
514,3,2,9,4,1,0
515,2,2,0,0,0,0
516,0,1,3,0,0,0
517,0,0,0,4,4,5
518,1,2,3,8,3,2
519,0,1,1,10,6,1
520,0,0,0,0,4,4
521,4,1,6,3,0,0
522,0,0,1,5,5,7
523,0,3,4,2,1,2
524,1,5,5,5,3,1
525,2,6,4,1,2,0
526,0,1,4,1,3,2
527,4,2,2,2,1,0
528,0,5,1,5,1,1
529,0,1,3,0,1,0
530,0,0,0,2,8,3
531,1,4,5,5,3,1
532,5,7,7,1,0,0
533,0,3,5,4,2,1
534,0,0,2,2,2,2
535,0,0,3,2,6,6
536,0,4,6,8,4,1
537,2,2,7,3,2,0
538,0,0,0,6,1,1
539,1,1,2,5,3,2
540,1,3,3,0,0,0
541,0,2,3,5,10,2
542,0,0,0,2,1,5
543,0,0,0,2,1,4
544,0,0,3,6,6,2
545,0,2,0,5,3,0
546,0,0,4,2,3,3
547,0,1,3,4,1,0
548,3,5,4,1,1,0
549,0,0,0,1,6,8
550,0,1,5,4,3,0
551,3,5,7,1,0,0
552,3,0,8,7,3,0
553,3,7,4,1,0,0
554,5,4,5,2,1,0
555,3,8,7,5,0,0
556,0,1,0,0,11,5
557,0,0,0,1,2,0
558,0,0,0,2,5,4
559,0,3,3,2,4,0
560,0,1,0,4,10,3
561,0,0,1,5,1,2
562,0,0,1,2,2,4
563,1,1,4,2,0,1
564,1,0,2,4,0,0
565,2,0,3,5,2,1
566,2,5,5,1,0,0
567,1,2,4,5,1,0
568,1,8,3,1,0,0
569,0,2,5,6,2,0
570,0,0,1,4,2,2
571,0,0,3,3,4,1
572,0,3,0,5,5,0
573,0,0,1,0,3,7
574,0,0,1,3,5,7
575,0,0,0,3,7,15
576,0,0,2,10,6,1
577,0,2,2,0,1,0
578,9,7,8,0,0,0
579,0,1,3,5,3,0
580,0,0,0,0,2,4
581,4,3,4,1,0,0
582,0,0,1,1,6,2
583,0,0,1,2,3,3
584,2,3,8,4,2,0
585,6,5,4,0,1,0
586,0,0,6,1,0,0
587,1,1,3,3,0,0
588,1,2,2,1,0,0
589,0,0,0,0,3,7
590,0,1,1,3,3,3
591,0,0,0,0,1,3
592,3,8,3,0,0,0
593,0,0,1,4,2,0
594,1,1,3,4,0,0
595,0,0,1,1,2,5
596,0,0,2,1,5,3
597,0,0,3,5,3,1
598,1,3,4,0,1,0
599,0,0,1,3,5,3
600,1,1,4,0,0,0
601,0,0,0,6,3,0
602,0,1,1,1,1,0
603,0,0,1,4,1,5
604,2,3,3,1,0,0
605,0,1,4,2,1,0
606,2,6,3,1,0,0
607,0,1,0,2,1,1
608,0,1,2,6,4,1
609,0,5,4,6,5,1
610,1,2,2,2,3,2
611,0,0,0,0,7,1
612,2,1,1,3,2,0
613,2,3,3,3,1,1
614,0,0,1,1,4,2
615,0,0,0,1,4,4
616,0,2,1,11,4,2
617,0,0,0,2,5,3
618,0,0,0,0,2,5
619,0,0,2,9,7,11
620,1,2,5,6,1,0
621,3,3,1,0,0,0
622,0,0,0,3,3,3
623,0,1,7,4,2,1
624,1,4,3,5,2,1
625,0,0,1,5,8,3
626,2,4,6,1,1,0
627,0,0,0,3,4,9
628,3,5,3,4,0,0
629,0,3,3,0,0,0
630,0,1,5,2,0,0
631,0,2,0,3,3,1
632,0,0,0,4,3,10
633,0,1,3,3,3,3
634,0,0,1,2,3,4
635,1,1,1,2,0,0
636,0,0,2,4,2,0
637,0,0,5,3,6,2
638,0,0,0,0,2,4
639,1,3,2,1,1,0
640,1,4,5,6,2,0
641,0,0,0,0,1,1
642,3,2,4,2,0,0
643,1,2,1,1,0,0
644,0,0,0,3,9,5
645,0,0,2,3,1,0
646,0,0,3,5,13,3
647,1,5,2,2,3,0
648,0,1,2,4,2,1
649,0,0,0,1,2,9
650,0,0,0,3,7,8
651,0,1,1,1,1,1
652,5,1,1,1,0,0
653,2,4,5,1,1,0
654,0,0,1,6,4,3
655,3,5,0,1,1,0
656,0,1,0,3,1,3
657,0,1,0,3,5,2
658,0,0,1,6,5,6
659,0,0,2,4,7,5
660,0,0,0,0,3,7
661,0,0,0,1,6,5
662,0,0,1,2,6,5
663,0,0,1,2,0,7
664,0,0,0,0,2,0
665,0,5,1,0,0,0
666,5,2,1,0,0,0
667,0,0,2,1,2,1
668,0,0,0,4,5,0
669,0,0,1,2,1,2
670,0,0,0,0,3,3
671,0,0,0,2,5,4
672,0,0,1,6,4,10
673,0,0,0,1,3,2
674,0,0,0,3,4,7
675,0,5,3,3,2,0
676,0,0,1,1,9,7
677,0,0,0,1,4,1
678,0,2,4,4,4,4
679,5,11,5,2,0,0
680,0,2,2,5,3,0
681,0,2,4,7,4,1
682,0,0,0,4,0,0
683,0,0,0,0,1,2
684,5,3,3,0,1,0
685,0,0,1,2,12,2
686,0,0,0,5,4,2
687,3,3,5,1,0,0
688,0,0,3,1,3,0
689,4,6,3,3,0,0
690,5,3,5,0,0,0
691,0,2,3,8,7,1
692,0,0,0,1,0,6
693,0,1,9,3,1,1
694,0,0,0,0,4,2
695,0,1,3,2,1,0
696,0,0,1,5,10,2
697,0,0,0,2,2,1
698,2,7,4,5,0,0
699,0,0,0,0,1,1
700,0,0,0,0,7,8
701,0,0,1,1,7,13
702,3,2,2,0,0,0
703,0,0,2,2,5,3
704,0,1,4,4,0,0
705,0,0,1,0,6,3
706,0,1,1,4,1,9
707,0,0,2,5,5,2
708,1,1,7,6,4,1
709,1,2,0,0,0,0
710,0,0,2,1,6,6
711,4,7,4,0,0,0
712,4,5,4,0,1,0
713,0,0,3,3,8,3
714,0,0,0,3,2,2
715,0,0,0,2,6,11
716,0,1,9,3,1,0
717,1,6,7,2,1,0
718,1,4,8,1,0,0
719,0,4,2,1,0,0
720,0,0,0,1,2,11
721,0,0,0,3,5,15
722,0,1,2,1,2,0
723,2,1,4,3,1,0
724,0,0,1,0,4,2
725,0,0,3,7,3,0
726,7,7,3,2,1,0
727,1,1,1,0,0,0
728,0,0,0,8,3,2
729,0,0,1,1,4,0
730,2,6,1,1,0,0
731,6,2,4,0,0,0
732,0,0,0,7,6,2
733,0,1,5,2,6,3
734,0,1,1,0,2,4
735,0,0,3,2,3,3
736,4,5,5,1,1,0
737,1,0,6,3,2,0
738,0,0,2,5,8,9
739,0,0,0,1,7,3
740,0,0,3,3,6,3
741,0,0,0,1,2,9
742,3,3,6,1,1,0
743,0,0,3,2,2,7
744,0,2,5,5,6,0
745,0,2,2,0,0,0
746,1,6,11,5,0,0
747,0,0,0,1,3,8
748,5,6,3,1,0,0
749,1,6,9,4,1,0
750,0,0,0,1,7,6
751,0,0,0,0,2,0
752,1,3,4,8,6,0
753,0,2,6,5,6,2
754,0,1,1,5,7,1
755,0,0,1,1,2,1
756,0,2,6,5,3,1
757,4,8,3,0,0,0
758,0,1,0,8,4,0
759,0,0,0,5,3,12
760,2,6,4,2,3,0
761,0,0,0,1,2,6
762,1,6,1,0,0,0
763,0,0,0,3,0,3
764,1,11,2,0,0,0
765,3,2,0,2,1,0
766,0,0,0,1,6,9
767,2,3,3,1,0,0
768,0,3,6,10,4,1
769,0,1,0,3,5,7
770,0,1,6,3,4,1
771,0,0,0,3,1,1
772,0,0,4,4,7,3
773,0,5,1,1,0,0
774,0,1,2,6,6,0
775,5,8,2,0,0,0
776,0,0,0,1,3,3
777,0,0,0,1,3,4
778,0,0,0,1,6,5
779,0,2,1,6,6,3
780,0,0,1,2,7,3
781,0,0,5,1,3,3
782,0,0,0,5,7,7
783,0,0,2,2,4,0
784,0,0,1,3,5,4
785,0,0,0,1,3,1
786,0,0,1,8,8,2
787,0,0,0,1,1,9
788,2,1,9,5,0,0
789,0,0,0,2,6,8
790,1,2,3,6,4,1
791,0,0,0,2,1,5
792,0,0,2,3,9,3
793,0,1,4,2,1,3
794,0,2,3,3,1,0
795,0,0,5,2,0,0
796,0,1,1,4,8,3
797,1,3,6,5,3,0
798,0,0,1,3,4,7
799,0,5,4,2,0,0
800,0,1,3,5,10,2
801,0,1,5,6,2,0
802,1,1,3,7,1,0
803,2,6,4,3,1,0
804,2,3,6,2,3,0
805,0,0,1,1,5,3
806,4,3,6,1,2,0
807,5,8,3,1,0,0
808,1,7,5,6,2,0
809,1,1,1,7,3,0
810,1,4,1,1,0,0
811,0,4,2,8,3,1
812,3,6,8,2,3,0
813,2,3,2,0,0,0
814,0,2,3,6,6,1
815,0,0,3,4,8,3
816,8,4,2,1,0,0
817,0,1,2,3,8,0
818,0,0,0,2,6,4
819,1,2,4,0,1,0
820,0,0,0,4,4,4
821,0,1,4,4,1,1
822,0,1,3,0,3,0
823,0,2,5,5,4,2
824,0,0,0,3,4,6
825,0,0,1,2,2,11
826,0,1,1,2,13,4
827,2,4,8,2,1,0
828,0,2,7,1,0,0
829,1,1,7,4,2,0
830,1,7,5,3,1,0
831,0,0,1,1,6,2
832,0,0,6,6,3,2
833,0,1,2,1,6,2
834,1,1,1,1,1,1
835,0,0,0,2,9,4
836,0,0,5,2,3,3
837,0,0,3,12,5,2
838,1,3,2,4,0,0
839,0,0,2,1,4,3
840,2,8,4,0,0,0
841,0,1,6,0,0,0
842,0,0,0,0,0,3
843,0,0,0,2,1,1
844,0,1,4,4,5,5
845,0,0,2,2,1,0
846,1,1,5,5,0,0
847,0,0,0,3,0,1
848,0,1,5,8,2,2
849,3,5,5,1,0,0
850,0,2,7,4,6,2
851,3,4,3,0,0,0
852,1,1,7,7,1,0
853,0,0,4,0,0,0
854,0,0,1,9,5,6
855,0,2,3,2,0,0
856,2,2,2,1,1,0
857,1,4,3,2,1,0
858,0,0,1,3,3,0
859,2,7,3,0,0,0
860,0,0,0,4,5,5
861,0,0,0,2,2,7
862,0,1,1,2,8,4
863,3,5,0,1,0,0
864,0,1,4,4,2,1
865,6,4,2,4,0,0
866,0,3,4,6,3,0
867,3,4,5,3,3,1
868,0,0,0,2,4,6
869,0,6,7,7,6,1
870,0,7,7,8,4,0
871,5,6,2,1,0,0
872,0,2,3,0,3,0
873,0,0,0,2,2,7
874,0,0,3,4,10,5
875,0,0,1,0,3,1
876,1,4,3,4,3,1
877,0,0,3,3,5,2
878,0,0,0,1,6,7
879,0,4,3,2,1,1
880,0,1,2,1,3,0
881,0,0,0,2,1,2
882,5,5,4,3,0,0
883,0,4,1,2,1,1
884,0,4,5,2,1,0
885,0,0,1,1,4,8
886,0,0,4,5,3,0
887,0,0,0,0,6,4
888,0,0,1,1,2,2
889,0,1,1,3,1,1
890,3,1,3,2,1,0
891,2,7,4,2,0,0
892,0,3,0,1,6,10
893,0,0,0,5,5,3
894,0,0,1,6,0,1
895,0,0,0,3,6,3
896,1,7,2,1,0,0
897,1,0,6,2,0,0
898,0,0,1,0,6,9
899,0,3,3,4,1,0
900,0,0,0,1,2,2
901,0,2,4,2,0,0
902,0,0,2,2,3,1
903,0,0,1,2,2,8
904,0,0,1,2,5,10
905,1,1,4,2,3,0
906,5,4,7,3,2,0
907,4,7,3,4,1,0
908,0,1,2,10,2,2
909,0,0,0,1,0,0
910,0,0,0,7,2,10
911,7,4,6,5,0,0
912,0,0,0,1,2,7
913,0,0,3,3,7,8
914,0,2,0,2,3,1
915,0,0,0,1,5,3
916,0,0,1,4,5,3
917,1,1,3,1,1,0
918,0,4,2,4,5,2
919,0,0,2,9,5,5
920,0,0,2,5,4,3
921,0,0,0,4,6,6
922,5,6,5,5,0,0
923,0,0,1,3,8,2
924,0,3,2,5,0,0
925,2,3,3,2,4,0
926,0,0,2,1,3,4
927,0,1,1,2,2,1
928,0,0,0,3,6,7
929,2,6,4,4,2,0
930,0,0,2,4,0,0
931,0,0,0,1,2,0
932,3,4,3,5,0,0
933,0,0,1,1,9,3
934,2,8,4,0,0,0
935,0,1,1,2,3,2
936,0,1,5,0,2,1
937,0,0,0,0,3,2
938,0,0,0,3,11,3
939,2,1,3,0,1,0
940,0,0,1,1,3,5
941,1,0,3,1,2,0
942,0,2,4,1,0,0
943,0,1,1,3,3,0
944,0,0,0,1,3,15
945,0,0,0,0,2,6
946,0,1,0,3,5,4
947,0,0,0,0,1,4
948,5,8,8,3,0,0
949,0,0,3,10,5,3
950,0,0,0,3,9,1
951,1,2,2,2,3,0
952,0,0,2,0,3,7
953,0,2,3,2,5,0
954,11,5,3,1,0,0
955,6,4,4,0,0,0
956,0,1,4,2,1,1
957,2,1,4,3,1,1
958,0,0,2,6,2,0
959,0,0,0,1,4,2
960,0,0,0,1,6,4
961,0,0,2,8,6,1
962,0,0,2,3,1,8
963,0,0,0,2,0,4
964,1,0,0,7,3,3
965,1,2,4,1,0,0
966,4,6,4,1,0,0
967,0,0,0,2,4,7
968,0,2,5,3,0,0
969,1,4,1,7,0,0
970,4,8,2,0,0,0
971,0,0,3,2,6,3
972,1,3,3,1,0,0
973,0,0,2,1,6,3
974,1,1,3,1,0,0
975,0,0,4,3,5,1
976,0,0,0,1,1,3
977,0,1,0,4,6,7
978,0,0,1,1,2,7
979,0,0,1,4,4,0
980,2,3,3,4,3,0
981,0,0,0,2,4,7
982,0,0,0,0,7,9
983,0,1,1,2,0,0
984,0,0,3,2,6,2
985,0,0,0,6,4,6
986,4,2,2,1,0,0
987,0,0,0,5,3,2
988,0,1,2,1,4,1
989,0,1,2,6,4,1
990,0,1,3,13,3,0
991,0,1,4,5,4,0
992,0,1,1,8,5,1
993,1,0,1,3,4,0
994,0,3,1,3,1,1
