Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6,Size_7,Size_8
164,0,0,5,3,4,6,10,4
165,0,0,0,0,2,3,8,7
166,0,0,0,0,2,7,15,13
167,6,0,1,10,0,7,1,0
168,0,0,1,5,0,1,2,0
169,0,3,1,7,2,3,0,0
170,2,3,4,5,4,0,1,0
171,0,0,0,1,0,5,10,10
172,0,0,0,1,5,2,2,1
173,0,0,0,1,1,6,0,5
174,0,0,0,1,3,1,3,0
175,0,0,1,4,5,6,4,3
176,0,0,0,1,4,11,10,1
177,3,4,5,1,10,2,1,0
178,0,0,1,1,0,4,8,11
179,6,9,11,6,2,2,0,0
180,0,0,4,4,3,0,2,0
181,0,0,1,2,5,5,9,9
182,5,5,8,3,0,0,0,0
183,0,0,0,5,3,8,5,5
184,0,0,4,4,14,6,8,0
185,0,3,6,1,0,1,3,0
186,0,3,9,6,4,3,0,0
187,0,0,3,3,5,8,6,11
188,0,0,0,2,4,3,2,2
189,2,4,13,0,4,0,0,0
190,1,3,1,0,3,0,1,4
191,0,1,0,4,5,3,0,1
192,0,1,4,6,11,9,8,2
193,3,10,7,1,3,1,0,0
194,0,0,0,0,5,8,10,5
195,0,6,3,3,0,11,1,0
196,2,0,2,9,2,0,0,1
197,0,0,0,1,0,4,8,8
198,0,3,5,4,8,2,2,1
199,0,0,1,1,7,7,10,4
200,0,1,1,5,5,5,1,3
201,0,0,0,0,0,4,7,7
202,7,1,7,0,0,0,0,0
203,3,10,5,3,0,0,0,0
204,3,6,6,10,2,3,0,0
205,5,8,5,1,2,0,0,0
206,7,5,0,1,1,2,0,0
207,1,2,7,4,2,1,0,0
208,0,0,2,8,3,4,1,2
209,0,0,1,5,2,1,0,0
210,1,2,7,1,2,4,3,0
211,3,6,7,3,3,3,3,2
212,0,0,0,3,5,3,4,3
213,0,0,0,0,2,1,6,13
214,0,0,1,0,0,4,3,0
215,0,0,3,8,1,0,0,0
216,0,0,0,0,5,1,10,1
217,0,0,0,0,7,7,7,9
218,5,5,12,6,4,0,0,0
219,0,0,0,2,1,5,7,4
220,0,2,2,2,6,14,7,3
221,3,8,6,3,5,2,0,0
222,1,4,7,1,2,2,3,0
223,0,0,0,1,5,5,3,3
224,14,5,4,3,1,1,0,0
225,0,0,0,0,2,2,6,1
226,1,3,4,1,0,0,0,0
227,0,1,6,0,13,15,7,1
228,0,0,0,0,0,3,13,10
229,3,5,4,11,13,5,2,1
230,0,0,2,4,2,2,11,4
231,5,6,8,1,2,4,1,0
232,3,9,13,9,3,0,0,0
233,0,1,2,3,4,2,7,0
234,0,0,0,1,1,5,9,6
235,0,1,0,0,3,5,8,0
236,1,0,1,5,8,6,3,4
237,0,0,2,3,2,2,3,1
238,0,1,0,4,2,4,4,1
239,0,1,2,2,4,10,4,2
240,0,0,0,0,4,2,3,3
241,0,0,1,1,3,6,16,0
242,7,5,14,7,3,0,0,0
243,0,0,0,1,4,5,15,5
244,0,0,1,2,2,4,1,2
245,0,0,1,5,0,2,7,7
246,0,0,0,0,3,5,11,12
247,3,5,6,4,4,0,2,0
248,0,5,12,17,14,5,4,0
249,0,0,0,0,4,7,11,17
250,3,0,2,3,13,7,2,0
251,0,6,3,4,1,1,0,0
252,0,0,0,1,1,1,0,16
253,0,0,3,5,3,5,17,4
254,0,3,10,0,5,6,0,4
255,0,0,2,7,2,0,1,0
256,0,0,10,3,8,14,5,0
257,0,0,0,0,1,4,18,17
258,1,0,1,2,0,5,2,5
259,0,0,0,1,5,8,7,13
260,0,0,0,1,6,8,4,2
261,3,8,4,0,8,0,0,0
262,10,17,12,2,1,0,0,0
263,0,0,0,0,1,2,6,10
264,1,1,0,7,3,0,0,0
265,0,0,0,0,6,14,4,10
266,0,0,7,2,9,4,3,0
267,0,0,0,1,0,2,4,0
268,0,2,2,1,8,6,7,1
269,0,0,1,2,6,7,6,3
270,0,0,0,0,1,0,9,5
271,0,0,0,3,11,6,5,9
272,0,0,5,1,9,8,18,9
273,0,0,0,4,1,11,9,12
274,0,3,8,11,6,4,6,3
275,0,0,3,3,4,2,4,0
276,5,5,10,1,0,0,0,0
277,0,0,0,0,1,8,4,8
278,0,0,2,0,2,2,1,3
279,0,0,1,4,1,5,3,4
280,1,1,8,5,5,1,2,0
281,4,6,3,11,6,1,4,0
282,0,0,0,1,0,5,3,10
283,0,2,8,5,4,0,0,0
284,0,1,2,3,7,1,0,3
285,0,3,1,5,10,2,6,0
286,0,1,2,4,0,0,0,0
287,0,0,0,2,5,9,10,5
288,1,2,7,14,8,4,0,0
289,3,12,0,3,0,0,0,0
290,3,5,4,1,2,1,0,0
291,0,0,0,1,1,4,2,1
292,2,1,2,1,2,0,0,0
293,1,15,7,10,3,2,3,0
294,0,1,1,7,5,9,0,6
295,0,0,0,3,4,1,8,2
296,0,11,6,2,2,0,0,0
297,0,0,0,0,1,4,5,16
298,2,3,3,8,0,1,1,0
299,0,1,7,2,9,1,2,0
300,0,0,0,0,0,6,4,5
301,0,0,0,0,0,4,3,6
302,0,0,0,4,3,9,8,3
303,2,0,9,2,1,3,6,1
304,0,0,0,0,5,6,12,5
305,0,9,0,5,10,5,0,0
306,0,6,14,0,4,0,0,0
307,0,0,0,0,1,7,5,12
308,2,4,5,4,1,1,0,0
309,0,0,0,5,7,5,0,0
310,0,0,0,5,1,0,1,0
311,1,1,2,6,0,1,0,0
312,3,1,3,0,5,2,5,0
313,5,7,8,0,0,0,0,0
314,0,0,0,4,7,10,7,5
315,0,0,0,0,3,11,13,9
316,0,0,5,1,5,10,2,0
317,5,13,9,8,2,1,1,1
318,2,5,8,6,1,0,0,0
319,3,8,4,3,1,0,0,0
320,0,0,0,0,3,1,5,8
321,0,0,0,0,4,8,10,10
322,0,1,0,8,1,1,3,1
323,1,2,4,7,1,2,0,0
324,0,0,0,3,2,6,2,4
325,0,1,2,5,6,7,3,1
326,6,14,13,4,4,7,0,0
327,0,0,0,0,2,6,8,8
328,1,1,8,5,4,2,1,1
329,0,1,0,5,5,3,0,0
330,5,2,6,4,3,0,0,2
331,0,0,0,3,1,7,4,0
332,3,1,6,1,0,0,0,0
333,0,0,0,0,0,3,2,6
334,0,0,2,1,2,4,2,11
335,1,0,3,2,1,4,0,2
336,0,2,0,7,6,3,1,3
337,0,0,0,0,3,6,18,3
338,1,0,9,6,6,1,2,0
339,6,4,8,0,0,0,0,0
340,0,1,5,0,8,1,1,0
341,4,2,11,5,2,0,0,0
342,1,8,1,6,1,0,0,0
343,0,0,1,2,4,4,1,3
344,0,0,0,2,2,3,6,7
345,0,0,0,3,9,12,5,8
346,0,0,0,3,0,4,7,0
347,0,0,0,3,1,2,4,17
348,0,0,0,0,0,4,4,11
349,0,4,6,7,13,5,1,3
350,7,6,5,0,3,0,0,0
351,0,0,1,2,3,0,14,10
352,11,3,8,7,4,0,0,1
353,0,0,2,3,2,3,0,0
354,0,1,0,0,2,6,5,3
355,0,0,0,3,0,3,3,0
356,0,0,0,1,2,13,6,4
357,0,0,0,1,2,4,0,8
358,0,0,0,2,2,5,5,11
359,0,1,1,2,3,10,4,7
360,3,3,4,4,6,4,2,0
361,0,0,0,3,3,7,1,3
362,9,5,5,7,1,0,0,0
363,0,0,2,7,3,3,6,2
364,0,1,2,1,7,3,2,0
365,0,0,0,2,5,5,11,10
366,7,9,3,1,0,0,0,0
367,3,11,13,8,9,1,1,0
368,1,14,12,13,7,0,0,0
369,0,0,0,0,0,6,4,0
370,0,0,0,3,5,15,3,3
371,0,0,0,4,0,1,6,4
372,2,2,8,6,3,0,0,0
373,0,0,0,0,0,9,8,9
374,6,9,1,2,0,0,0,0
375,1,0,0,0,2,4,0,0
376,16,9,12,2,1,0,0,0
377,0,0,0,0,3,10,9,10
378,0,0,0,0,3,3,5,3
379,0,0,0,1,0,14,14,5
380,0,0,0,1,2,3,3,0
381,0,0,0,1,0,2,6,4
382,7,4,12,0,1,0,1,0
383,0,0,5,1,6,8,3,1
384,0,3,1,7,14,6,0,4
385,3,16,10,8,0,0,1,0
386,7,13,8,13,1,1,0,0
387,0,0,0,0,0,0,10,11
388,2,2,1,5,1,0,0,0
389,0,0,0,0,1,6,5,10
390,0,2,0,8,8,13,13,4
391,0,0,0,0,0,2,17,10
392,2,0,5,4,10,9,1,2
393,0,2,5,4,9,2,0,0
394,0,0,0,1,4,1,1,1
395,0,0,0,6,1,0,3,6
396,3,1,6,16,11,5,4,0
397,0,0,0,0,2,8,14,16
398,2,1,6,8,7,2,2,0
399,0,0,0,1,2,6,3,8
400,1,0,0,2,8,11,1,0
401,2,4,6,4,1,0,0,0
402,0,0,3,4,7,12,5,6
403,0,9,4,4,1,1,0,0
404,0,1,0,5,1,13,4,3
405,0,0,3,6,8,5,8,2
406,4,2,2,6,3,3,0,0
407,0,0,0,5,7,2,11,6
408,0,0,2,3,5,3,1,0
409,6,21,11,9,1,3,0,0
410,0,0,0,2,1,2,3,0
411,1,2,4,6,1,8,0,1
412,0,0,2,1,4,2,5,7
413,0,0,1,1,6,13,13,5
414,0,0,0,1,3,2,5,18
415,0,1,6,7,6,3,12,2
416,3,4,7,5,1,0,3,0
417,0,0,1,1,4,5,6,4
418,1,1,2,6,6,5,0,0
419,0,0,0,2,3,6,1,15
420,0,0,1,2,0,9,7,9
421,9,8,3,5,1,1,0,0
422,0,0,0,0,3,4,6,14
423,0,0,1,3,0,4,1,3
424,0,0,0,0,1,10,7,12
425,0,0,0,1,4,0,5,5
426,0,0,0,0,2,9,6,8
427,0,5,8,3,11,5,4,0
428,0,2,3,7,16,9,13,2
429,4,7,10,6,3,3,0,0
430,0,0,0,0,3,2,4,5
431,2,0,3,3,6,0,3,0
432,0,0,0,3,0,6,5,12
433,1,1,3,5,6,1,4,6
434,0,0,0,1,0,7,5,1
435,0,0,0,0,3,3,4,2
436,0,0,0,3,0,7,5,7
437,0,2,0,1,1,4,5,2
438,13,12,4,2,3,1,0,0
439,9,12,7,3,3,1,0,0
440,1,0,3,6,4,3,0,0
441,0,0,0,0,0,1,1,1
442,0,0,0,1,1,13,14,14
443,0,0,0,2,0,4,14,11
444,0,0,0,1,2,14,6,11
445,0,0,7,6,12,13,4,5
446,0,4,4,0,1,15,2,8
447,0,0,0,0,1,8,17,13
448,0,6,6,7,5,2,4,1
449,4,4,1,3,1,3,0,0
450,0,2,0,3,3,1,1,0
451,0,1,3,2,7,11,3,0
452,0,0,2,6,5,0,1,0
453,1,0,4,6,0,1,0,0
454,0,0,0,0,6,4,14,16
455,0,0,0,1,2,2,8,2
456,1,3,6,7,2,4,1,0
457,5,0,2,2,4,0,0,0
458,0,1,2,0,7,5,1,5
459,0,0,4,2,2,0,0,4
460,1,5,2,2,3,0,0,0
461,0,0,0,0,3,6,7,0
462,0,0,4,0,5,5,3,2
463,0,0,4,5,5,8,8,5
464,0,1,3,4,2,8,5,1
465,0,0,3,5,5,8,4,1
466,0,1,6,6,11,4,0,0
467,0,1,6,4,3,4,5,3
468,0,0,0,0,0,7,6,15
469,0,1,0,4,4,0,0,0
470,0,0,0,0,6,18,4,9
471,5,10,5,1,0,0,0,0
472,0,3,3,2,2,10,6,13
473,1,1,1,4,0,2,0,0
474,0,3,5,9,11,11,2,1
475,1,8,8,4,2,0,0,0
476,2,4,2,10,4,5,6,1
477,0,0,0,1,0,1,3,7
478,0,0,0,3,12,6,1,2
479,1,3,12,10,9,2,0,0
480,4,8,3,8,1,0,0,0
481,0,4,9,9,6,6,0,0
482,0,0,1,1,5,7,14,2
483,1,1,1,7,4,3,6,0
484,0,0,4,0,5,6,0,3
485,1,1,1,7,5,0,4,1
486,7,12,13,1,3,0,0,0
487,0,1,8,6,9,0,0,1
488,0,0,0,0,1,3,2,0
489,1,1,1,6,4,9,4,2
490,4,3,12,10,7,3,2,0
491,0,0,0,0,0,3,7,12
492,0,0,0,0,4,0,3,11
493,0,0,0,0,0,3,7,13
494,0,1,4,7,3,5,2,0
495,0,0,0,1,1,8,8,13
496,5,4,0,17,1,0,0,0
497,0,5,2,4,4,4,2,0
498,3,5,0,6,1,0,0,0
499,0,1,0,2,9,5,9,0
500,6,9,3,1,1,0,0,0
501,3,0,7,12,5,0,1,0
502,0,0,0,0,1,3,10,14
503,8,2,8,4,2,5,0,0
504,16,6,6,4,1,0,0,0
505,1,8,3,5,1,0,0,0
506,1,3,5,5,1,0,0,0
507,0,0,2,3,8,12,6,10
508,7,0,10,5,4,0,1,0
509,1,2,4,5,8,2,2,0
510,0,0,0,0,4,3,7,4
511,0,0,0,1,2,3,10,9
512,0,0,0,0,2,4,3,6
513,0,2,6,11,6,7,6,1
514,7,10,17,5,0,0,0,0
515,3,9,4,4,1,0,0,0
516,2,2,0,2,0,0,0,0
517,0,0,1,5,6,8,4,3
518,0,0,2,2,3,18,6,2
519,0,0,0,1,0,4,10,19
520,0,4,2,1,2,4,0,0
521,5,6,5,4,0,0,0,0
522,4,7,8,4,1,0,0,0
523,7,4,10,7,8,2,2,0
524,0,0,0,1,8,8,9,4
525,0,0,0,3,10,13,11,12
526,4,2,7,10,2,1,0,0
527,0,0,0,1,6,3,6,9
528,0,0,0,0,1,6,10,2
529,0,0,1,0,1,5,5,5
530,0,0,2,8,7,5,11,7
531,1,10,9,12,4,6,1,0
532,1,0,3,3,8,8,3,1
533,0,0,0,0,4,14,14,7
534,0,1,5,6,0,1,0,0
535,1,1,0,1,5,2,0,1
536,1,2,2,8,9,8,0,1
537,0,0,1,1,7,9,5,5
538,0,0,5,3,8,2,0,1
539,0,7,10,2,1,0,0,0
540,0,0,2,0,4,6,2,5
541,0,3,7,3,17,4,7,0
542,0,0,1,4,10,14,0,5
543,3,8,6,2,1,1,0,0
544,0,0,2,6,7,2,4,9
545,0,1,0,4,0,3,5,2
546,5,6,5,6,3,0,0,0
547,1,0,3,0,6,4,1,0
548,0,0,0,0,7,5,6,4
549,0,0,1,1,1,2,5,0
550,0,0,0,0,0,2,4,17
551,0,0,2,4,7,4,9,2
552,0,0,0,7,2,9,4,8
553,0,0,0,1,3,2,14,16
554,5,3,8,4,6,0,0,0
555,1,6,13,7,4,6,3,0
556,1,0,1,3,3,2,1,0
557,0,0,0,1,0,3,9,6
558,6,4,5,1,0,0,0,0
559,0,0,3,0,6,10,5,2
560,3,2,4,9,8,3,1,3
561,0,0,1,3,10,3,8,1
562,0,1,2,3,5,3,1,0
563,0,0,0,1,0,5,3,0
564,0,2,0,0,0,0,0,0
565,0,0,0,0,4,5,11,9
566,0,2,3,7,4,3,6,0
567,0,0,1,0,1,8,8,1
568,1,0,4,5,6,6,2,1
569,0,0,5,2,12,6,7,2
570,3,9,5,8,2,0,0,0
571,0,0,3,0,9,4,5,7
572,6,8,3,0,3,0,0,0
573,2,3,3,4,3,2,1,1
574,0,1,3,4,7,0,7,3
575,0,2,0,1,5,11,8,7
576,7,5,10,3,4,0,0,0
577,0,0,0,0,0,0,3,2
578,0,0,3,4,6,9,3,2
579,0,0,3,5,3,2,1,0
580,0,0,2,3,2,3,1,1
581,0,0,0,3,6,12,3,3
582,10,8,6,2,2,0,0,0
583,0,0,0,0,0,6,14,5
584,0,0,0,0,2,3,9,11
585,0,4,1,2,5,2,0,0
586,0,0,0,1,3,3,7,4
587,0,1,2,5,1,2,5,1
588,0,0,1,4,2,1,0,0
589,1,0,0,0,3,1,0,0
590,0,0,5,5,0,2,0,0
591,0,0,7,5,3,3,1,0
592,3,8,8,4,1,1,0,0
593,1,2,0,5,4,0,1,0
594,5,10,10,4,0,0,0,0
595,0,2,4,7,3,1,4,4
596,0,0,0,0,4,1,5,12
597,0,0,1,1,0,5,11,0
598,1,4,3,5,0,0,0,0
599,4,4,4,1,0,0,0,0
600,0,0,1,4,8,0,2,2
601,0,5,4,3,2,3,4,0
602,0,3,3,4,5,4,0,0
603,0,0,0,1,0,5,2,4
604,2,5,6,0,3,0,0,0
605,0,5,2,5,4,0,0,0
606,0,0,0,1,0,6,9,7
607,3,0,2,6,3,0,0,0
608,0,0,0,2,3,7,7,5
609,7,1,5,1,1,1,0,0
610,0,0,1,0,0,2,7,6
611,4,2,8,1,0,0,0,0
612,0,0,0,0,5,0,5,0
613,1,0,2,4,9,6,8,0
614,0,0,3,1,3,4,0,0
615,3,7,11,1,6,1,0,0
616,3,1,5,13,8,1,2,0
617,0,4,0,5,1,0,0,0
618,1,1,1,4,2,3,1,1
619,0,0,0,1,0,7,5,11
620,0,6,5,9,8,8,0,4
621,0,0,0,0,4,5,3,1
622,0,3,1,1,0,5,6,2
623,0,0,1,0,0,2,6,1
624,0,0,0,0,3,1,5,16
625,2,5,2,2,3,2,0,0
626,0,0,4,4,7,11,4,0
627,0,0,1,0,3,6,3,6
628,3,5,0,6,4,5,2,0
629,0,0,0,0,2,5,6,13
630,0,0,4,0,2,2,0,0
631,0,0,1,4,14,6,2,5
632,1,8,5,4,12,3,2,0
633,3,7,7,7,0,0,0,0
634,0,7,12,4,4,0,0,0
635,0,0,0,0,2,4,5,9
636,0,0,0,0,1,3,3,15
637,0,0,0,1,1,9,10,12
638,3,8,4,5,0,0,0,0
639,0,0,0,0,1,4,9,3
640,3,10,8,1,4,0,0,0
641,2,6,4,0,1,3,0,0
642,15,6,9,1,1,1,0,0
643,1,0,2,6,2,2,0,0
644,0,0,0,2,1,4,2,1
645,0,0,2,1,1,0,3,3
646,6,8,10,4,5,4,1,0
647,2,2,6,10,4,2,3,0
648,1,0,10,2,7,5,1,0
649,1,3,2,8,8,1,0,0
650,1,0,4,10,6,3,0,1
651,0,0,0,0,4,5,0,3
652,0,0,0,0,2,5,5,12
653,0,0,0,2,4,9,11,9
654,0,0,0,0,1,5,8,13
655,0,0,8,3,6,7,0,0
656,0,2,0,4,9,2,0,1
657,0,0,1,0,4,0,1,0
658,0,1,0,2,1,7,6,3
659,0,1,2,1,2,4,4,0
660,1,9,6,11,3,0,0,0
661,3,3,8,4,6,3,0,0
662,1,0,2,5,2,11,3,9
663,0,0,0,1,0,7,6,7
664,5,5,5,7,1,0,0,0
665,0,0,0,0,3,5,4,4
666,4,1,7,4,1,0,0,0
667,0,0,0,2,2,2,1,2
668,1,0,2,5,0,7,0,0
669,1,6,6,0,0,0,1,0
670,0,0,0,0,2,4,0,1
671,0,0,0,1,3,8,1,4
672,2,1,5,0,10,6,2,0
673,3,1,1,4,2,0,0,0
674,4,4,7,10,1,0,0,0
675,5,2,2,2,0,0,0,0
676,7,10,7,7,2,4,0,0
677,7,5,3,4,0,0,0,0
678,1,2,4,2,12,3,0,0
679,1,3,6,5,10,5,3,1
680,2,1,13,14,9,7,1,0
681,0,0,0,3,4,10,9,4
682,0,0,1,0,2,3,4,2
683,0,1,3,3,1,1,2,0
684,0,0,2,3,4,13,4,0
685,0,0,0,3,9,5,16,20
686,11,16,6,2,0,0,1,0
687,3,8,5,3,4,2,1,0
688,0,2,0,1,4,2,3,0
689,2,5,8,6,2,2,2,0
690,0,0,2,0,2,0,1,4
691,3,2,0,4,8,7,0,0
692,0,0,2,2,4,9,10,4
693,1,0,2,5,4,9,3,2
694,0,0,0,0,0,3,3,7
695,0,2,6,5,3,6,0,0
696,2,8,3,7,3,0,1,0
697,3,2,7,1,0,3,1,0
698,1,6,15,7,2,5,0,0
699,0,0,0,0,6,10,5,4
700,14,4,11,4,0,0,0,0
701,0,2,0,5,5,8,0,0
702,0,0,0,0,3,2,9,0
703,0,0,0,0,1,0,5,8
704,0,0,0,0,1,6,4,5
705,2,4,0,1,1,0,0,0
706,0,2,3,6,11,9,1,3
707,0,0,0,1,2,4,10,6
708,0,2,6,6,9,12,1,0
709,2,7,7,2,1,1,0,0
710,3,2,13,4,11,5,0,0
711,0,1,2,9,10,7,4,4
712,0,1,3,1,0,3,0,0
713,0,0,1,1,7,7,4,7
714,0,0,5,7,6,1,0,0
715,0,0,0,0,3,2,4,1
716,0,1,5,9,11,4,6,2
717,0,0,0,1,6,3,13,19
718,1,1,2,6,3,6,2,1
719,0,0,0,0,3,3,2,2
720,1,0,4,7,8,5,0,0
721,1,1,6,11,5,1,1,0
722,0,0,0,0,1,0,6,0
723,0,0,1,4,3,1,7,2
724,3,4,8,3,2,2,0,0
725,3,7,8,0,1,0,0,0
726,0,14,8,6,1,2,1,0
727,1,5,1,0,1,0,0,0
728,4,8,4,5,2,0,0,0
729,0,0,1,1,1,3,3,3
730,0,0,7,1,7,0,0,0
731,0,0,0,0,1,0,5,3
732,0,1,2,6,12,0,10,2
733,3,7,7,0,0,0,0,0
734,0,0,1,2,3,3,10,1
735,0,0,0,1,3,4,9,6
736,0,0,0,1,7,2,12,13
737,1,0,9,11,4,2,2,0
738,6,12,8,5,3,0,0,0
739,1,2,9,9,3,6,0,0
740,9,11,0,2,0,0,0,0
741,2,8,8,3,2,0,0,0
742,0,1,0,3,6,6,8,5
743,3,5,2,2,1,1,0,0
744,1,3,3,8,4,2,1,0
745,0,0,1,4,0,1,1,1
746,0,0,0,1,0,4,4,17
747,0,0,0,1,2,8,10,6
748,0,0,1,3,2,5,2,1
749,1,0,6,4,12,5,0,0
750,3,7,2,4,8,1,0,0
751,0,0,0,0,3,4,0,3
752,0,0,0,1,6,3,1,7
753,0,0,0,1,4,9,4,5
754,0,0,0,1,1,5,11,12
755,0,0,0,1,2,0,4,8
756,12,6,10,3,2,0,0,0
757,0,0,0,0,0,5,8,7
758,0,0,5,2,3,7,3,0
759,0,0,4,6,4,11,4,2
760,6,3,3,3,4,6,2,1
761,1,0,1,2,0,6,5,1
762,0,1,2,2,4,10,8,3
763,0,0,0,0,2,0,0,7
764,0,0,1,2,1,6,1,7
765,0,0,2,5,4,1,1,1
766,0,4,12,9,4,4,0,0
767,0,0,1,6,8,3,2,1
768,1,0,0,2,13,6,7,2
769,0,4,8,9,1,1,0,0
770,1,0,12,10,5,5,2,0
771,0,1,4,0,0,0,0,0
772,0,0,0,2,0,14,12,3
