Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6,Size_7,Size_8
228,0,0,0,1,0,7,4,15
229,9,10,1,4,0,0,0,0
230,0,0,2,3,5,4,7,6
231,0,0,0,0,0,6,6,11
232,0,0,2,5,5,4,10,5
233,10,11,4,5,0,0,0,0
234,0,0,3,9,5,4,2,0
235,0,0,0,0,2,4,7,6
236,0,0,0,0,3,4,0,4
237,0,0,1,2,1,0,1,2
238,2,5,4,0,3,0,0,0
239,0,3,4,4,14,12,2,2
240,0,0,1,1,1,0,3,7
241,13,12,8,1,0,0,1,0
242,0,6,7,4,0,2,0,0
243,0,5,2,10,7,5,2,1
244,0,0,0,0,0,2,11,9
245,0,0,0,3,4,4,1,0
246,4,3,16,14,6,6,0,0
247,4,5,13,7,3,2,0,0
248,15,6,9,5,1,0,0,0
249,12,3,16,5,1,3,0,0
250,1,1,2,0,8,4,10,4
251,0,0,0,5,3,4,2,1
252,0,2,8,8,4,4,1,0
253,0,0,3,3,0,11,13,10
254,0,0,0,1,0,4,4,12
255,0,0,0,1,1,1,4,1
256,0,0,0,1,1,5,4,18
257,0,1,4,1,7,12,4,1
258,3,5,5,2,0,0,0,0
259,6,0,2,0,0,1,0,0
260,0,0,0,0,3,1,5,5
261,3,4,5,3,1,0,0,0
262,0,0,0,0,3,7,12,0
263,0,4,4,2,0,0,0,0
264,7,7,7,4,0,0,0,0
265,0,3,8,14,0,0,3,0
266,0,0,0,0,7,12,6,4
267,0,9,8,3,6,0,1,0
268,2,6,7,11,6,2,0,0
269,0,0,0,1,5,7,1,5
270,0,1,4,4,2,0,1,0
271,1,7,8,11,6,8,5,1
272,0,0,0,0,1,7,11,18
273,0,2,4,4,11,10,0,5
274,1,7,13,7,1,1,2,0
275,0,0,0,2,3,5,0,12
276,1,5,5,1,7,0,0,0
277,1,4,9,3,4,2,2,0
278,3,7,11,3,0,1,0,0
279,0,0,0,2,2,2,7,11
280,9,3,5,4,2,2,1,0
281,0,0,0,0,5,4,8,9
282,7,9,2,1,0,0,0,0
283,0,0,2,4,3,9,6,1
284,1,0,4,6,3,1,1,0
285,0,1,8,2,0,3,0,0
286,1,0,1,9,7,1,0,0
287,1,3,7,5,5,0,0,1
288,7,7,6,4,2,1,0,0
289,5,9,0,3,3,1,0,0
290,1,1,1,5,7,6,6,0
291,0,0,1,0,0,8,9,6
292,0,0,0,0,0,3,3,2
293,0,1,0,1,6,10,18,16
294,1,2,1,10,7,4,2,3
295,0,0,0,0,5,3,1,10
296,0,2,0,2,0,3,8,2
297,0,1,3,3,1,16,3,7
298,2,3,9,2,0,0,0,0
299,0,0,2,4,5,8,0,0
300,0,0,0,2,5,4,0,2
301,2,5,6,3,4,0,0,0
302,0,0,1,1,5,3,4,0
303,1,0,5,5,6,2,4,3
304,4,9,0,0,2,0,0,0
305,0,0,3,4,6,8,3,4
306,0,0,0,0,2,2,15,10
307,0,0,1,1,5,7,1,4
308,1,0,1,0,4,2,3,6
309,0,1,3,2,3,5,3,4
310,0,0,1,1,1,1,4,1
311,0,0,0,1,2,5,14,18
312,0,0,0,0,0,6,5,6
313,0,0,0,1,1,2,0,6
314,4,17,10,3,1,1,0,0
315,2,0,5,13,6,5,4,0
316,0,1,2,0,9,7,2,0
317,0,0,0,0,1,1,12,16
318,0,0,0,3,6,1,1,1
319,0,0,2,0,1,4,4,3
320,0,0,3,3,4,0,0,0
321,0,0,0,1,2,6,8,10
322,5,8,8,4,2,2,1,0
323,1,0,0,4,3,5,0,2
324,0,3,3,13,7,7,1,0
325,1,2,2,0,9,6,7,3
326,0,1,6,5,8,5,0,0
327,0,0,0,0,1,0,0,2
328,3,2,6,9,3,1,3,0
329,5,4,7,7,0,3,0,0
330,4,9,1,0,1,0,0,0
331,0,0,0,2,2,1,6,9
332,2,6,9,0,4,0,0,0
333,5,4,4,0,3,0,0,0
334,3,4,2,7,4,2,0,1
335,0,2,4,1,3,0,0,0
336,0,0,0,3,3,5,0,4
337,0,0,0,2,3,1,8,9
338,0,1,0,0,4,2,10,0
339,3,0,3,2,5,0,0,0
340,0,0,0,0,0,2,3,5
341,2,3,3,0,3,0,3,0
342,0,2,7,7,7,8,7,1
343,2,5,3,4,0,0,0,0
344,0,0,0,1,3,1,0,19
345,0,0,1,2,8,11,2,2
346,0,3,7,10,2,1,0,0
347,0,0,2,1,6,9,0,6
348,0,0,0,0,0,2,4,3
349,4,6,8,15,3,1,0,0
350,0,3,1,3,2,2,4,1
351,7,9,7,6,4,0,0,0
352,0,0,1,2,0,11,9,10
353,3,2,7,6,5,1,1,0
354,2,2,5,2,0,0,0,0
355,4,4,2,0,0,0,0,0
356,0,0,0,0,5,0,7,2
357,0,1,0,4,6,6,2,0
358,5,0,12,4,3,5,0,0
359,0,0,0,6,7,12,6,6
360,0,0,0,0,6,6,8,2
361,2,6,17,3,4,1,0,0
362,0,0,5,2,3,2,2,1
363,0,4,5,9,5,2,0,0
364,0,0,0,0,6,6,6,10
365,0,0,0,3,1,6,14,7
366,0,0,2,2,13,5,2,2
367,0,0,0,1,6,16,19,12
368,10,4,3,7,2,2,0,0
369,0,0,0,1,0,3,1,2
370,0,0,0,1,7,6,7,0
371,0,0,3,7,3,4,2,3
372,2,0,2,4,5,0,0,0
373,3,3,9,1,4,1,0,0
374,0,0,1,0,2,6,10,5
375,0,0,0,0,0,2,6,7
376,1,3,2,4,8,0,1,0
377,0,2,3,14,5,4,6,0
378,1,3,5,0,1,2,1,0
379,0,0,0,4,4,17,4,13
380,3,4,4,3,5,3,0,0
381,3,0,6,5,2,0,0,0
382,10,14,10,2,0,1,0,0
383,0,0,3,6,9,8,4,2
384,7,14,7,3,0,0,0,0
385,0,1,1,3,4,9,2,7
386,4,9,4,11,0,0,0,0
387,4,5,4,2,3,0,0,0
388,0,1,0,1,6,3,1,0
389,1,6,15,6,8,2,0,0
390,0,0,0,0,3,8,1,4
391,11,11,8,4,1,0,0,0
392,0,0,0,2,1,1,1,6
393,6,5,3,6,2,2,1,0
394,0,2,6,11,6,4,1,0
395,2,4,2,3,3,4,0,0
396,0,0,0,3,5,2,17,16
397,0,4,6,5,0,8,0,2
398,2,4,13,9,4,5,0,2
399,2,2,5,7,10,1,4,1
400,0,0,0,2,0,6,9,4
401,0,0,0,1,1,1,0,2
402,0,0,0,1,2,11,7,7
403,6,10,1,4,0,1,0,0
404,1,8,4,7,2,0,0,0
405,0,0,0,5,3,5,7,8
406,4,6,15,2,4,2,2,0
407,0,2,6,5,7,0,2,0
408,0,0,2,9,4,5,0,1
409,0,0,4,2,5,5,13,5
410,2,4,4,5,1,1,0,0
411,0,0,0,3,3,6,11,15
412,2,2,8,10,3,6,1,0
413,0,0,0,1,2,1,5,10
414,0,0,0,0,0,7,6,17
415,1,0,0,6,12,11,0,0
416,0,3,5,11,4,0,1,0
417,0,0,0,2,2,0,1,0
418,0,0,3,1,6,13,7,0
419,0,0,0,2,2,6,11,1
420,0,3,4,4,4,7,8,1
421,19,6,13,1,0,0,0,0
422,3,2,1,6,0,1,1,0
423,0,0,0,1,0,1,11,4
424,0,0,0,4,6,8,10,8
425,0,0,4,3,6,4,2,2
426,0,3,11,7,2,0,0,0
427,8,11,0,0,0,0,0,0
428,3,4,5,1,16,2,5,1
429,6,12,5,2,0,2,0,0
430,0,0,0,0,1,7,2,0
431,2,0,0,6,3,0,1,0
432,9,10,5,2,1,0,0,0
433,0,0,0,0,1,6,9,13
434,7,0,5,0,2,0,0,0
435,0,0,4,3,0,3,2,1
436,0,6,6,3,3,2,0,0
437,0,0,0,3,3,2,0,1
438,0,0,0,1,7,8,12,7
439,0,0,1,4,6,7,0,0
440,0,1,2,3,0,0,4,3
441,0,3,3,0,3,3,0,0
442,1,4,9,9,8,4,3,0
443,0,0,0,0,4,1,8,0
444,0,0,0,3,5,5,2,2
445,3,4,9,10,2,6,0,0
446,0,0,0,5,14,8,5,6
447,2,1,9,8,6,6,0,0
448,0,0,3,11,4,2,0,0
449,0,0,0,1,1,7,3,12
450,0,0,0,5,3,4,2,1
451,0,0,0,3,10,2,7,14
452,0,0,1,0,2,3,6,5
453,6,8,2,4,3,3,2,0
454,0,0,0,3,7,7,15,12
455,1,0,3,3,1,1,0,0
456,3,0,2,11,3,3,0,0
457,0,0,0,0,1,6,0,1
458,0,0,0,5,10,9,0,1
459,1,1,3,7,2,1,7,4
460,0,0,0,1,1,3,0,6
461,0,2,3,2,4,1,0,0
462,4,3,6,6,1,0,1,0
463,0,0,0,0,7,3,0,0
464,0,0,4,5,10,2,1,0
465,0,0,2,2,6,2,9,4
466,0,3,7,3,13,8,1,0
467,0,0,0,0,0,3,6,5
468,0,1,3,0,13,10,4,6
469,3,5,4,2,3,0,0,0
470,1,17,17,9,2,1,0,0
471,0,3,2,0,3,1,1,0
472,7,12,8,3,4,0,0,0
473,0,0,0,2,1,6,1,6
474,0,0,6,5,10,2,2,4
475,0,1,0,0,4,4,6,2
476,0,6,5,13,13,0,0,0
477,0,0,3,8,6,0,3,0
478,0,3,4,2,7,0,0,0
479,9,11,8,4,4,0,0,0
480,0,0,1,6,2,5,7,0
481,5,11,1,8,0,0,0,0
482,2,0,3,0,7,3,0,0
483,7,8,8,2,3,0,0,0
484,0,2,0,0,3,2,5,14
485,0,3,2,3,4,1,8,1
486,0,0,0,3,3,10,16,18
487,0,0,3,0,6,5,8,1
488,1,0,4,2,0,1,0,0
489,0,9,9,8,4,1,3,1
490,0,0,5,5,2,6,9,0
491,0,0,0,2,8,12,6,0
492,2,2,3,8,12,1,0,0
493,0,0,0,0,0,1,0,1
494,9,1,2,2,0,0,0,0
495,4,6,8,4,0,1,0,0
496,0,8,6,8,5,3,3,4
497,0,0,0,0,3,4,2,13
498,4,5,2,2,3,0,0,0
499,8,15,11,6,0,2,1,0
500,2,12,5,5,4,0,0,0
501,0,0,1,3,0,6,8,1
502,0,0,1,0,3,8,11,6
503,0,0,0,0,9,2,6,8
504,3,0,7,7,6,1,0,0
505,3,10,3,8,0,0,0,0
506,2,3,0,3,3,2,2,0
507,1,2,4,3,7,0,1,0
508,0,0,3,0,5,8,13,5
509,14,14,3,3,0,0,0,0
510,0,8,5,6,0,1,0,0
511,10,7,8,3,0,0,0,0
512,0,2,9,4,2,3,0,0
513,0,0,1,0,3,12,12,9
514,4,9,10,2,10,3,0,0
515,4,0,3,0,1,0,1,0
516,6,1,5,5,1,0,0,0
517,4,4,4,5,6,3,0,0
518,0,0,0,3,2,1,5,15
519,0,1,3,9,10,11,8,3
520,0,0,0,2,4,4,9,0
521,0,4,0,7,1,6,0,0
522,0,0,0,5,0,8,8,2
523,0,0,0,3,2,6,11,14
524,0,0,0,2,4,11,5,9
525,0,0,0,0,7,0,20,17
526,0,0,0,1,5,5,6,6
527,2,4,2,3,6,0,0,0
528,1,6,3,2,1,0,0,0
529,0,4,6,2,1,2,0,0
530,0,0,0,1,2,7,8,16
531,2,2,5,19,6,9,5,2
532,1,0,4,3,4,10,11,6
533,3,1,6,12,2,0,0,0
534,1,5,6,4,0,0,0,0
535,1,1,2,7,17,0,4,3
536,9,5,7,3,0,2,1,0
537,0,0,1,1,4,3,5,1
538,2,2,6,1,1,1,0,0
539,0,3,6,9,8,8,2,0
540,0,0,1,3,2,4,5,2
541,0,1,0,2,0,5,8,11
542,2,3,4,6,8,1,1,0
543,3,11,2,2,1,0,0,0
544,1,1,0,9,6,10,0,0
545,0,0,2,3,6,5,10,0
546,0,0,0,0,1,4,3,5
547,4,8,1,5,1,1,0,0
548,0,0,0,0,3,8,6,5
549,8,9,5,2,3,0,0,0
550,0,0,0,1,6,1,5,11
551,0,0,1,1,10,9,6,1
552,0,0,0,3,4,7,8,8
553,1,0,1,14,8,7,0,0
554,0,0,0,2,3,2,11,3
555,0,0,1,12,10,0,6,2
556,8,3,0,2,1,7,0,2
557,0,0,10,3,0,1,0,0
558,1,10,0,0,0,0,0,0
559,4,1,7,5,5,0,0,0
560,0,0,0,0,1,3,12,9
561,10,7,9,3,1,0,0,0
562,0,0,0,0,1,5,3,1
563,0,0,0,5,3,2,3,3
564,0,0,0,1,1,0,3,0
565,3,2,1,9,6,5,0,0
566,2,0,7,8,3,3,0,0
567,0,1,2,4,10,4,3,4
568,1,2,1,3,0,1,10,0
569,2,2,10,14,8,3,2,0
570,0,0,0,0,1,10,10,5
571,0,6,10,6,9,0,0,0
572,4,9,6,6,5,3,0,0
573,2,4,7,7,3,3,1,0
574,8,13,4,6,1,1,0,0
575,0,0,0,0,3,5,9,15
576,0,0,0,0,2,13,15,6
577,4,5,3,6,3,0,0,0
578,9,3,8,4,9,0,1,0
579,0,0,0,5,5,10,0,3
580,2,6,4,0,1,0,0,0
581,0,0,2,1,7,7,7,3
582,4,1,7,9,8,7,2,0
583,1,0,0,6,6,6,1,0
584,0,0,0,1,1,4,15,8
585,0,0,0,2,3,7,5,7
586,0,0,0,1,0,0,7,5
587,0,0,0,0,1,2,3,9
588,0,0,0,1,5,6,10,1
589,9,6,5,0,0,0,0,0
590,0,0,0,0,4,0,11,6
591,0,0,2,3,1,5,0,0
592,1,6,0,9,0,1,1,0
593,0,0,0,0,0,4,3,9
594,0,0,0,5,4,10,9,9
595,0,4,2,1,11,9,5,1
596,3,5,4,2,0,0,0,0
597,5,6,4,3,0,0,0,0
598,0,0,1,3,6,5,2,0
599,1,0,0,3,3,7,2,0
600,0,1,0,9,7,5,1,3
601,0,0,0,0,4,2,9,4
602,0,0,0,0,1,1,2,7
603,7,8,1,4,0,1,0,0
604,0,2,3,3,0,1,1,0
605,0,0,2,4,5,4,1,0
606,0,0,0,3,4,7,7,4
607,0,0,0,0,0,2,4,1
608,3,3,0,12,3,1,1,0
609,0,1,0,5,1,9,1,0
610,0,9,10,11,2,0,0,0
611,0,1,0,1,4,4,3,1
612,0,0,0,3,5,11,10,5
613,0,5,2,4,1,0,0,0
614,0,0,1,10,1,4,1,0
615,11,3,8,7,0,1,0,0
616,11,4,12,1,6,0,0,0
617,0,0,0,1,1,6,4,7
618,0,0,0,0,4,5,4,2
619,0,2,0,2,2,10,5,9
620,5,10,4,3,2,0,0,0
621,0,0,0,0,0,2,1,1
622,5,11,2,2,1,0,0,0
623,0,0,0,1,1,0,6,2
624,0,0,6,3,3,7,11,1
625,0,0,0,0,1,3,8,11
626,1,4,0,0,0,8,10,1
627,0,0,1,2,3,8,11,9
628,0,0,0,2,0,9,12,4
629,0,0,0,0,0,4,3,9
630,0,0,0,1,4,2,5,6
631,0,0,2,3,6,9,5,4
632,0,0,1,1,4,3,17,19
633,4,6,2,3,4,0,3,0
634,3,3,11,8,6,2,1,0
635,3,3,0,0,0,0,0,0
636,0,0,0,3,7,14,3,0
637,0,0,5,0,9,7,1,1
638,0,1,0,5,1,1,6,3
639,0,0,1,3,1,7,0,0
640,0,0,0,2,6,7,9,3
641,0,3,7,4,7,0,0,0
642,0,5,4,6,2,0,0,0
643,1,0,2,4,3,4,0,2
644,0,0,3,5,12,3,8,6
645,0,0,0,0,1,4,6,3
646,0,0,0,1,2,6,13,11
647,2,6,5,6,4,0,0,0
648,0,0,0,0,5,2,6,8
649,2,6,3,3,5,4,1,0
650,0,0,5,3,3,9,3,2
651,0,0,1,0,1,6,3,4
652,4,1,11,11,5,4,1,0
653,0,0,0,0,2,3,6,7
654,0,0,0,0,4,0,6,6
655,4,6,5,1,0,3,0,0
656,0,1,0,2,6,8,6,4
657,0,0,0,0,0,6,3,4
658,5,5,4,4,1,3,3,0
659,0,12,9,4,4,0,1,0
660,0,1,1,5,10,7,8,1
661,2,4,3,6,6,0,0,0
662,0,2,0,4,10,7,6,0
663,0,1,2,3,5,7,9,4
664,0,0,0,2,1,0,9,4
665,0,3,6,7,1,0,0,0
666,1,1,3,4,0,1,0,0
667,3,1,4,7,3,0,3,0
668,0,0,0,0,0,3,10,4
669,0,0,0,0,0,0,6,6
670,0,1,3,1,6,7,0,0
671,5,6,3,9,1,1,0,0
672,3,3,11,4,3,2,1,0
673,0,0,1,1,0,0,10,3
674,0,4,0,0,1,0,0,0
675,0,0,2,5,9,1,3,0
676,0,0,0,2,7,7,10,3
677,0,2,4,2,3,1,0,0
678,0,0,1,7,5,3,2,1
679,0,0,1,0,4,10,1,1
680,3,1,0,4,5,10,11,1
681,8,7,4,2,4,2,0,0
682,0,0,0,0,0,7,7,4
683,0,0,0,0,0,7,4,11
684,0,0,1,0,5,1,4,6
685,11,8,8,1,1,0,0,0
686,0,0,1,0,4,8,8,6
687,4,2,5,4,2,2,0,0
688,1,0,2,0,2,6,1,0
689,0,0,0,0,5,4,14,3
690,1,3,2,1,3,1,0,1
691,0,11,8,6,0,0,1,0
692,4,3,9,5,3,3,0,0
693,2,7,8,2,3,0,0,0
694,0,0,2,1,7,3,8,2
695,7,4,4,4,0,0,0,0
696,0,0,2,7,6,1,3,0
697,0,0,1,0,3,5,4,6
698,0,3,0,2,8,1,9,4
699,0,0,0,0,1,0,4,6
700,10,9,2,12,1,0,0,0
701,1,1,5,0,10,7,0,0
702,0,0,0,2,3,4,1,3
703,0,0,0,0,3,4,8,4
704,0,11,2,2,1,0,0,0
705,0,0,0,0,3,3,6,0
706,12,15,4,1,2,1,0,0
707,4,1,4,11,8,4,0,0
708,10,10,9,6,2,0,0,0
709,2,6,3,1,1,0,0,0
710,0,3,0,4,7,4,5,0
711,0,0,0,1,2,13,7,13
712,0,0,0,0,0,4,7,13
713,0,0,0,0,1,3,11,10
714,3,4,8,6,2,4,2,0
715,1,1,5,8,1,1,1,0
716,0,2,2,5,8,10,8,3
717,0,0,5,4,8,11,8,5
718,0,12,8,9,0,2,0,1
719,0,0,0,0,0,3,3,9
720,2,2,4,2,6,4,0,0
721,7,10,14,6,5,0,1,0
722,0,0,0,3,2,5,7,1
723,0,0,2,3,0,7,6,2
724,0,0,0,0,4,7,5,9
725,0,2,8,6,0,1,1,0
726,0,2,3,7,9,7,4,4
727,0,1,1,4,7,1,1,0
728,2,2,2,6,2,3,0,0
729,0,0,0,0,1,0,3,1
730,2,1,5,11,5,5,1,0
731,3,0,2,9,0,0,0,0
732,0,0,0,0,3,7,2,15
733,1,1,4,4,6,2,2,0
734,0,0,0,0,1,4,2,8
735,1,0,1,1,0,3,8,1
736,0,0,0,4,1,15,10,7
737,0,0,0,0,3,10,2,10
738,0,0,0,1,3,7,9,18
739,5,6,7,2,1,0,1,0
740,3,11,8,7,2,0,0,0
741,0,0,0,2,1,5,10,7
742,5,4,5,2,4,2,1,0
743,0,0,0,0,4,5,13,8
744,0,0,2,0,5,10,3,0
745,0,3,4,3,0,1,0,3
746,6,7,6,2,7,0,0,0
747,0,1,4,7,3,3,3,0
748,1,1,3,4,5,6,1,1
749,0,0,0,0,3,16,15,10
750,4,4,6,5,7,2,2,0
751,4,0,1,2,3,0,0,0
752,0,0,0,3,3,4,3,3
753,2,3,4,2,2,2,0,0
754,9,4,9,4,1,0,0,0
755,2,0,3,0,1,1,0,0
756,11,12,4,2,2,1,0,0
757,0,0,0,4,6,5,4,2
758,1,3,4,6,6,5,0,1
759,0,0,3,2,10,0,8,3
760,0,0,0,2,0,10,6,6
761,0,0,0,1,3,6,3,0
762,0,1,2,7,6,3,2,0
763,3,3,5,4,4,5,0,0
764,0,4,5,0,0,0,0,0
765,0,0,0,0,7,1,2,0
766,3,3,1,3,5,1,0,0
767,0,0,0,2,0,5,5,9
768,0,0,4,0,8,6,8,5
769,0,0,0,0,0,8,11,7
770,0,0,0,2,0,6,14,21
771,2,8,5,4,1,0,0,0
772,0,0,0,3,6,8,6,16
