Store_ID,Size_1,Size_2,Size_3,Size_4
264,0,0,9,11
265,3,8,2,1
266,0,0,0,9
267,0,0,1,13
268,0,0,6,10
269,0,3,8,0
270,0,0,0,10
271,2,1,2,7
272,2,12,7,0
273,0,0,0,19
274,1,6,10,4
275,0,10,7,0
276,0,1,7,5
277,0,0,6,1
278,0,0,2,9
279,5,1,10,0
280,0,0,3,16
281,0,3,6,5
282,4,1,6,0
283,0,1,4,5
284,0,3,3,4
285,3,9,2,0
286,0,0,5,3
287,4,4,4,0
288,3,1,2,0
289,0,5,0,0
290,0,0,8,10
291,0,0,3,4
292,0,0,2,4
293,0,0,7,15
294,0,0,9,11
295,0,3,3,1
296,0,0,7,3
297,3,4,0,1
298,0,5,0,0
299,3,5,7,0
300,0,1,2,0
301,0,0,6,0
302,0,10,2,0
303,0,0,3,7
304,0,2,2,4
305,2,11,2,0
306,7,7,7,2
307,0,1,6,5
308,0,5,11,4
309,4,14,5,1
310,0,0,3,0
311,0,0,5,0
312,0,4,1,0
313,0,0,4,0
314,0,1,7,4
315,2,11,8,0
316,0,5,5,0
317,0,2,8,0
318,0,0,4,3
319,0,0,3,2
320,0,3,1,0
321,0,0,5,6
322,1,4,10,0
323,0,3,4,3
324,1,1,3,0
325,0,1,11,8
326,0,1,4,0
327,1,0,12,2
328,5,8,1,0
329,2,8,0,0
330,0,0,2,4
331,0,1,8,8
332,0,0,5,12
333,0,0,0,1
334,2,5,3,0
335,0,0,0,6
336,0,1,0,2
337,0,0,4,12
338,0,4,1,0
339,3,3,5,0
340,0,0,1,0
341,0,0,2,11
342,6,1,0,1
343,0,1,0,4
344,0,10,4,1
345,0,5,9,6
346,0,2,2,0
347,0,7,8,3
348,0,2,4,0
349,0,0,9,3
350,0,6,4,0
351,0,0,0,19
352,2,12,15,2
353,0,4,2,1
354,0,0,1,5
355,7,3,0,0
356,4,7,3,1
357,0,0,3,9
358,0,10,4,1
359,0,5,13,1
360,0,1,9,4
361,0,0,4,12
362,0,2,6,0
363,2,4,5,2
364,0,0,1,11
365,0,1,2,9
366,7,11,0,0
367,2,7,3,1
368,2,11,4,1
369,0,1,7,7
370,1,3,2,1
371,3,3,2,0
372,5,6,1,0
373,1,1,1,0
374,0,1,9,10
375,0,0,5,6
376,0,0,9,2
377,4,10,1,0
378,0,3,0,0
379,0,9,3,0
380,0,0,3,2
381,0,8,3,1
382,0,0,2,13
383,0,6,7,0
384,1,1,9,9
385,0,1,9,6
386,0,1,4,18
387,0,2,1,3
388,2,1,4,0
389,0,1,6,5
390,0,0,6,3
391,0,3,12,5
392,6,5,2,0
393,0,0,5,13
394,0,7,5,0
395,0,2,0,0
396,3,2,13,4
397,0,0,4,13
398,0,0,0,4
399,0,0,1,17
400,0,0,2,9
401,0,1,4,0
402,0,5,14,3
403,0,0,3,5
404,1,6,15,2
405,0,6,6,0
406,8,9,0,0
407,0,0,2,8
408,0,7,3,0
409,2,4,3,0
410,1,6,1,0
411,0,0,4,2
412,9,10,7,0
413,1,6,6,2
414,0,0,2,7
415,2,11,1,0
416,0,0,2,4
417,0,0,3,0
418,2,2,2,0
419,3,7,2,0
420,0,0,2,8
421,0,1,9,3
422,0,0,0,20
423,0,3,0,0
424,0,0,5,5
425,0,0,4,12
426,0,1,9,9
427,2,9,3,0
428,7,10,1,0
429,0,3,2,5
430,2,0,2,0
431,2,0,0,0
432,1,8,0,0
433,3,10,4,0
434,0,0,8,3
435,0,2,0,0
436,0,3,0,6
437,2,4,0,0
438,0,0,7,9
439,0,12,2,2
440,3,0,2,0
441,0,1,4,0
442,0,1,0,7
443,5,8,2,0
444,0,1,9,2
445,1,13,9,1
446,0,0,2,18
447,0,0,0,11
448,0,1,3,9
449,2,5,1,2
450,0,5,3,0
451,0,0,6,6
452,0,0,4,9
453,2,0,5,0
454,5,8,2,0
455,0,3,3,5
456,0,3,9,3
457,0,0,0,5
458,0,3,7,10
459,0,0,1,0
460,0,0,3,5
461,0,3,2,0
462,0,0,1,15
463,0,0,3,1
464,6,8,2,0
465,1,16,7,0
466,0,3,6,0
467,0,0,0,0
468,0,2,8,10
469,0,0,7,3
470,0,0,5,12
471,0,0,4,3
472,0,0,5,13
473,0,0,0,7
474,7,4,4,0
475,0,0,6,5
476,3,4,0,1
477,0,2,3,0
478,0,1,12,5
479,0,3,10,0
480,0,6,1,1
481,1,1,5,2
482,0,0,1,4
483,0,1,7,8
484,0,0,0,5
485,1,9,4,2
486,0,2,2,2
487,0,3,2,8
488,0,0,6,5
489,0,0,0,18
490,4,5,10,3
491,4,7,4,0
492,0,1,4,7
493,2,3,4,0
494,0,0,3,0
495,0,0,4,4
496,9,3,5,0
497,0,0,4,18
498,2,6,1,0
499,2,6,9,0
500,0,0,2,20
501,4,8,2,0
502,1,3,6,2
503,0,0,2,8
504,0,0,4,15
505,0,0,4,3
506,0,0,1,3
507,9,7,3,0
508,0,6,3,1
509,0,0,10,12
510,1,1,0,0
511,3,2,13,7
512,1,6,2,0
513,0,0,3,2
514,0,4,13,7
515,5,5,1,0
516,2,2,5,0
517,0,8,5,1
518,0,2,9,10
519,1,3,7,6
520,0,0,4,6
521,0,0,5,16
522,0,0,5,9
523,4,5,7,0
524,3,9,3,0
525,0,0,8,7
526,0,0,4,5
527,0,0,4,2
528,0,5,4,0
529,0,6,2,0
530,0,0,7,4
531,0,3,6,3
532,0,0,18,0
533,0,1,10,7
534,3,4,0,1
535,0,0,9,6
536,1,7,4,1
537,1,3,0,3
538,0,2,2,8
539,3,4,5,2
540,0,1,0,0
541,0,4,4,6
542,0,7,5,0
543,0,0,0,9
544,0,7,2,1
545,0,0,4,3
546,0,4,0,0
547,0,0,1,8
548,0,0,4,8
549,0,0,7,5
550,1,9,0,0
551,0,1,4,2
552,1,0,9,6
553,0,1,3,21
554,0,0,2,9
555,9,4,6,0
556,0,0,0,13
557,2,2,1,0
558,0,0,8,4
559,0,5,7,3
560,0,1,5,4
561,3,5,0,1
562,0,2,5,0
563,0,0,5,5
564,4,1,1,0
565,0,0,3,9
566,3,1,7,1
567,0,0,1,11
568,0,0,4,2
569,0,4,1,0
570,1,0,8,0
571,3,1,1,0
572,0,1,4,13
573,3,4,6,8
574,1,6,1,0
575,2,13,2,0
576,0,0,5,11
577,2,9,4,0
578,0,5,7,6
579,2,5,4,0
580,0,1,0,0
581,0,0,5,16
582,0,8,6,0
583,0,7,4,0
584,0,0,5,4
585,0,0,1,10
586,1,7,2,0
587,0,0,4,7
588,0,1,0,0
589,0,0,0,8
590,0,1,3,3
591,0,0,0,1
592,0,3,7,2
593,0,5,1,5
594,0,0,4,11
595,5,9,4,1
596,0,1,7,4
597,0,2,0,5
598,6,0,0,0
599,2,6,0,0
600,0,4,0,0
601,0,2,2,0
602,0,2,1,0
603,0,0,5,0
604,0,0,3,6
605,2,8,0,0
606,3,5,3,0
607,0,0,0,4
608,3,7,2,1
609,0,1,5,7
610,0,0,4,12
611,0,0,3,4
612,2,0,3,1
613,2,7,0,1
614,2,0,0,0
615,2,0,7,6
616,0,1,14,18
617,0,0,1,9
618,0,1,2,0
619,0,3,5,14
620,0,0,6,4
621,0,0,2,4
622,0,1,3,7
623,0,1,7,2
624,2,0,7,0
625,0,0,0,8
626,0,0,4,7
627,0,2,5,2
628,6,3,8,1
629,0,4,3,0
630,0,5,2,1
631,0,0,5,7
632,4,1,9,0
633,0,3,7,0
634,0,2,8,2
635,0,0,5,5
636,0,0,7,9
637,7,2,4,0
638,0,3,4,5
639,0,0,0,4
640,5,9,0,0
641,0,2,3,0
642,0,2,0,0
643,0,4,7,0
644,0,3,3,1
645,0,1,4,10
646,0,7,15,7
647,4,1,5,6
648,1,3,5,4
649,0,4,8,2
650,0,0,4,9
651,1,6,2,0
652,0,7,5,0
653,0,0,6,1
654,1,0,6,6
655,5,6,8,0
656,0,2,7,7
657,0,0,0,7
658,0,2,7,4
659,0,0,10,3
660,0,4,10,2
661,4,5,0,0
662,1,4,18,1
663,0,0,4,15
664,1,8,2,1
665,0,4,1,0
666,0,0,6,3
667,0,1,3,3
668,1,0,3,0
669,0,1,0,0
670,0,0,3,6
671,6,2,2,0
672,0,4,12,5
673,0,3,0,3
674,1,2,11,2
675,0,1,4,2
676,0,0,4,11
677,0,1,1,0
678,0,0,0,5
679,13,7,2,0
680,6,7,0,0
681,4,15,9,0
682,8,5,0,1
683,0,0,0,1
684,0,0,2,6
685,0,0,4,3
686,4,2,7,3
687,0,2,8,3
688,0,0,1,1
689,0,1,2,7
690,0,0,4,0
691,0,0,7,7
692,6,7,0,1
693,0,0,0,5
694,4,7,0,0
695,0,3,6,0
696,0,0,4,4
697,0,0,6,3
698,0,4,1,5
699,2,5,0,0
700,5,3,4,0
701,5,3,1,0
702,0,0,0,6
703,0,7,2,0
704,0,1,5,2
705,0,0,5,1
706,8,11,7,0
707,1,5,5,4
708,0,8,7,0
709,0,1,5,0
710,1,2,7,4
711,1,11,6,0
712,1,7,4,0
713,0,0,4,7
714,0,0,2,13
715,0,0,9,6
716,0,0,10,17
717,0,2,6,4
718,0,1,2,16
719,0,0,0,6
720,0,3,2,1
721,1,5,7,0
722,0,3,5,0
723,0,0,1,6
724,0,0,3,8
725,0,2,8,0
726,0,1,3,0
727,0,0,3,6
728,0,4,5,3
729,0,0,4,3
730,0,0,1,7
731,1,1,2,6
732,0,1,2,10
733,0,0,5,6
734,0,0,7,6
735,2,9,3,3
736,5,7,2,0
737,0,0,4,7
738,0,2,0,18
739,1,1,7,5
740,0,6,6,0
741,0,8,9,0
742,1,9,6,1
743,0,3,3,5
744,2,9,7,1
745,0,4,0,1
746,2,5,3,1
747,0,0,1,3
748,0,4,2,0
749,6,6,4,0
750,0,9,2,1
751,0,2,4,1
752,0,1,5,16
753,3,8,5,1
754,0,0,5,4
755,1,3,1,1
756,2,3,4,2
757,0,0,3,10
758,4,9,5,0
759,1,4,7,0
760,0,0,5,2
761,0,0,6,6
762,2,2,3,2
763,0,3,0,1
764,0,0,9,1
765,0,2,2,1
766,3,6,0,0
767,0,2,11,7
768,0,0,9,1
769,0,1,1,9
770,1,9,5,0
771,0,1,6,1
772,0,0,0,12
773,0,4,7,0
774,0,1,3,11
775,1,6,4,5
776,4,6,0,0
777,0,0,1,1
778,0,0,2,0
779,0,1,2,9
780,1,4,5,2
781,1,0,3,4
782,0,0,8,2
783,0,2,3,6
784,1,7,3,1
785,0,0,1,6
786,0,5,6,6
787,1,6,4,0
788,0,0,2,4
789,2,4,3,0
790,0,0,3,10
791,1,9,7,0
792,0,2,3,1
793,0,7,6,1
794,5,5,5,0
795,0,0,1,2
796,0,3,9,3
797,2,7,3,0
798,0,6,4,2
799,0,0,9,1
800,3,18,11,0
801,11,0,2,0
802,0,4,1,0
803,2,16,1,0
804,1,0,3,0
805,0,0,7,8
806,0,5,2,0
807,3,2,4,10
808,1,5,11,2
809,0,0,5,11
810,0,4,6,0
811,0,1,5,14
812,0,2,12,14
813,4,1,9,1
814,0,0,7,11
815,4,9,1,0
816,0,0,3,4
817,0,0,3,9
818,3,1,3,0
819,0,4,3,0
820,1,8,10,3
821,2,8,1,0
822,0,6,2,0
823,1,5,3,1
824,1,6,5,2
825,0,1,7,6
826,0,0,4,9
827,0,0,6,7
828,0,0,2,3
829,3,8,10,3
830,1,4,6,0
831,0,0,3,7
832,0,0,6,9
833,0,2,0,0
834,0,0,0,6
835,0,1,4,7
836,0,4,7,1
837,0,6,16,4
838,0,3,6,7
839,4,10,1,0
840,0,1,0,10
841,0,0,3,3
842,0,0,2,7
843,1,6,6,2
844,0,0,5,11
845,0,2,4,5
846,0,8,1,3
847,0,0,4,9
848,0,2,0,15
849,2,2,6,0
850,1,5,0,1
851,0,1,1,9
852,0,0,10,5
853,0,0,2,4
854,6,7,2,0
855,0,1,7,1
856,0,0,5,4
857,0,0,0,1
858,1,3,8,3
859,0,0,8,8
860,0,0,1,10
861,0,1,5,16
862,3,5,5,0
863,0,0,6,10
864,0,3,8,4
865,2,13,1,0
866,10,4,2,0
867,1,5,3,0
868,7,4,2,0
869,0,12,6,1
870,0,0,5,17
871,0,0,3,7
872,6,7,4,0
873,0,0,4,1
874,7,11,0,0
875,1,2,4,0
876,2,2,2,0
877,0,2,3,11
878,0,0,0,4
879,2,0,0,0
880,0,0,2,9
881,1,0,4,4
882,0,2,2,6
883,0,0,2,9
884,0,0,0,4
885,0,4,8,5
886,1,0,0,0
887,0,6,9,0
888,0,0,1,3
889,0,0,2,8
890,0,0,4,5
891,0,4,13,2
892,0,0,2,14
893,7,7,3,0
894,0,0,3,10
895,0,3,1,0
896,0,2,9,3
897,1,8,0,0
898,1,3,15,1
899,0,12,2,0
900,0,0,2,6
901,0,2,6,0
902,0,0,4,2
903,1,11,2,0
904,1,3,6,4
905,7,3,5,1
906,1,4,15,7
907,4,0,1,0
908,0,0,5,12
909,1,2,5,0
910,6,3,2,0
911,4,0,3,0
912,0,1,4,2
913,0,0,0,12
914,8,6,4,0
915,1,12,0,0
916,0,1,4,13
917,0,2,0,8
918,0,1,3,10
919,0,1,3,10
920,2,9,0,0
921,2,6,8,1
922,0,0,6,6
923,2,5,7,2
924,1,4,6,6
925,1,5,7,1
926,1,3,4,0
927,0,1,5,1
928,0,1,10,3
929,0,7,8,1
930,0,3,3,3
931,0,9,9,1
932,0,6,7,10
933,7,12,4,1
934,0,0,0,15
935,2,6,4,0
936,5,1,2,0
937,0,2,2,7
938,7,8,4,0
939,0,1,5,6
940,1,0,1,0
941,0,4,2,1
942,0,8,5,0
943,3,5,7,0
944,1,4,5,8
945,0,0,0,10
946,0,0,3,4
947,0,0,2,8
948,0,0,5,8
949,0,0,2,8
950,0,5,6,8
951,0,0,2,11
952,3,6,0,0
953,0,0,7,6
954,0,1,9,4
955,0,2,5,7
956,3,10,4,0
957,0,4,5,1
958,1,3,4,0
959,0,0,2,5
960,0,0,5,5
961,0,6,3,0
962,0,0,2,0
963,0,0,5,1
964,0,0,8,7
965,0,0,4,0
966,0,0,0,7
967,0,4,9,0
968,0,2,3,0
969,0,0,9,9
970,0,0,3,7
971,10,2,2,1
972,4,6,3,1
973,2,3,4,1
974,0,0,3,5
975,2,5,1,0
976,0,0,6,4
977,2,6,1,1
978,0,0,4,0
979,0,2,0,0
980,3,5,3,0
981,0,7,11,3
982,3,10,1,0
983,0,3,4,6
984,0,8,0,0
985,5,7,4,0
986,2,0,5,0
987,0,1,10,4
988,1,9,8,8
989,0,0,2,8
990,1,3,1,3
991,0,0,0,6
992,0,2,3,0
993,0,1,4,0
994,0,1,4,5
995,0,1,5,3
996,0,1,6,2
997,0,0,7,0
998,0,1,1,5
999,0,0,5,8
1000,0,2,3,7
1001,0,6,2,2
1002,0,0,5,12
1003,0,1,5,0
1004,0,2,5,3
1005,0,6,5,8
1006,4,5,2,1
1007,0,4,1,5
1008,3,3,6,1
1009,1,0,7,0
1010,0,0,8,5
1011,0,1,0,7
1012,6,12,4,0
1013,1,1,5,10
1014,1,2,3,1
1015,0,1,0,0
1016,0,0,2,8
1017,0,7,2,1
1018,6,9,3,0
1019,5,19,1,2
1020,1,9,2,0
1021,0,0,3,16
1022,2,1,0,0
1023,0,0,3,10
1024,0,3,4,4
1025,0,0,3,11
1026,3,9,4,0
1027,0,0,4,14
1028,3,8,2,0
1029,1,5,5,4
1030,0,7,2,2
1031,0,1,1,2
1032,3,3,0,1
1033,0,0,3,5
1034,0,0,3,0
1035,0,4,14,3
1036,1,5,6,1
1037,0,0,7,12
1038,0,7,9,0
1039,0,0,0,3
1040,0,1,2,7
1041,0,2,4,4
1042,0,0,11,2
1043,0,4,7,11
1044,0,11,7,1
1045,0,0,6,22
1046,2,10,8,1
1047,0,0,6,3
1048,0,3,0,0
1049,1,0,5,1
1050,1,0,2,5
1051,0,0,7,14
1052,0,1,0,5
1053,6,6,2,0
1054,3,10,2,1
1055,0,4,12,0
1056,0,0,2,2
1057,2,6,4,1
1058,0,0,1,8
1059,0,0,3,10
1060,0,1,5,0
1061,0,6,7,1
1062,4,17,3,0
1063,1,4,1,0
1064,0,0,1,16
1065,1,2,7,1
1066,0,2,6,4
1067,0,0,3,2
1068,0,1,0,2
1069,0,0,11,6
1070,7,12,4,0
1071,1,3,0,1
1072,3,9,5,0
1073,2,5,0,0
1074,0,0,2,5
1075,0,0,6,9
1076,0,1,1,7
1077,0,4,5,8
1078,0,0,0,12
1079,0,0,3,5
1080,12,6,1,0
1081,0,1,3,6
1082,5,0,1,0
1083,0,0,1,12
1084,2,7,9,1
1085,4,4,0,0
1086,0,0,1,7
1087,1,8,2,0
1088,8,1,0,0
1089,1,0,3,1
1090,1,4,5,0
1091,0,2,5,7
1092,0,0,8,1
1093,0,4,1,3
1094,1,9,4,0
1095,0,3,4,0
1096,0,0,1,5
1097,0,0,0,10
1098,0,5,1,1
1099,2,4,6,1
1100,0,0,8,6
1101,1,0,3,0
1102,10,9,3,0
1103,4,5,4,3
1104,0,5,4,13
1105,2,4,9,0
1106,1,1,3,0
1107,1,1,2,2
1108,0,1,10,1
1109,4,6,8,0
1110,0,0,4,0
1111,0,0,8,17
1112,0,0,0,5
1113,2,1,0,0
1114,1,0,3,2
1115,0,5,8,1
1116,0,1,6,11
1117,0,0,2,10
1118,0,11,4,1
1119,0,0,0,0
1120,0,0,4,8
1121,1,0,6,8
1122,0,0,0,5
1123,5,5,2,0
1124,0,0,2,10
1125,1,9,4,1
1126,0,3,1,5
1127,0,3,4,2
1128,0,2,6,3
1129,0,2,4,4
1130,0,0,5,3
1131,0,0,1,10
1132,0,2,12,5
1133,0,0,4,0
1134,0,0,0,4
1135,0,1,0,0
1136,0,4,3,3
1137,0,0,6,16
1138,0,2,4,1
1139,0,1,1,4
1140,7,9,4,0
1141,0,0,7,12
1142,0,2,9,2
1143,0,3,4,3
1144,0,6,3,0
1145,0,5,5,0
1146,5,8,1,0
1147,0,0,2,15
1148,0,2,1,3
1149,0,0,6,16
1150,1,9,9,3
1151,0,0,8,8
1152,3,6,5,0
1153,1,0,6,2
1154,0,0,5,13
1155,6,3,4,1
1156,5,10,2,2
1157,0,0,5,13
1158,0,8,15,4
1159,3,6,18,0
1160,1,4,4,0
1161,9,14,1,0
1162,0,2,3,3
1163,0,0,4,6
1164,5,1,2,0
1165,2,7,0,0
1166,4,8,5,0
1167,0,1,6,5
1168,2,1,6,3
1169,1,7,4,0
1170,1,7,4,0
1171,0,0,2,10
1172,4,1,4,0
1173,0,2,1,12
1174,0,1,7,2
1175,4,9,0,0
1176,0,0,9,5
1177,0,1,17,2
1178,5,6,0,0
1179,0,1,5,4
1180,0,0,6,8
1181,0,2,8,7
1182,0,1,13,8
1183,0,3,5,5
1184,1,0,7,0
1185,0,1,1,0
1186,1,5,8,7
1187,0,0,8,8
1188,0,0,0,6
1189,1,13,0,0
1190,3,4,7,4
1191,2,1,3,0
1192,4,3,5,0
1193,0,1,5,6
1194,0,0,1,7
1195,0,0,1,0
1196,0,3,11,9
1197,3,2,10,0
1198,0,0,1,8
1199,0,0,6,8
1200,0,0,0,1
1201,0,0,6,9
1202,1,7,1,0
1203,0,0,2,8
1204,2,4,7,1
1205,0,3,8,8
1206,0,5,5,3
1207,2,4,3,0
1208,1,2,1,0
1209,0,0,3,1
1210,0,0,5,5
1211,4,8,5,0
1212,5,0,1,0
1213,0,0,8,0
1214,2,7,0,0
1215,0,5,3,3
1216,0,6,3,0
1217,0,0,3,0
1218,1,8,2,0
1219,0,0,5,10
1220,0,0,0,5
1221,0,1,12,12
1222,0,1,3,1
1223,0,2,8,2
1224,0,0,5,7
1225,0,0,10,4
1226,2,5,6,0
1227,0,0,1,4
1228,0,0,1,6
1229,0,4,6,5
1230,4,15,4,0
1231,0,3,12,12
1232,0,0,3,5
1233,0,0,1,6
1234,0,0,4,7
1235,0,3,14,4
1236,0,0,3,0
1237,4,6,7,0
1238,0,6,8,1
1239,0,0,11,1
1240,0,0,1,1
1241,1,14,8,1
1242,0,1,9,6
1243,0,1,1,11
1244,0,2,16,3
1245,0,1,8,5
1246,5,4,1,1
1247,0,0,0,2
1248,1,5,3,2
1249,0,3,7,5
1250,0,0,1,8
1251,0,1,3,3
1252,5,5,1,2
1253,0,0,2,1
1254,0,3,7,13
1255,0,1,4,7
1256,0,0,6,3
1257,0,0,3,0
1258,3,3,3,2
1259,0,0,4,0
1260,0,0,1,5
1261,2,1,3,0
1262,1,9,4,0
1263,1,5,2,0
1264,3,5,3,0
1265,0,6,2,0
1266,0,0,0,11
1267,0,5,5,3
1268,1,5,2,0
1269,0,4,13,0
1270,0,0,3,13
1271,0,0,3,17
1272,0,1,0,9
1273,1,0,0,0
1274,1,5,1,0
1275,13,7,0,0
1276,0,1,2,1
1277,0,1,3,0
1278,0,0,3,12
1279,1,4,0,0
1280,0,3,5,9
1281,0,0,7,15
1282,0,1,7,12
1283,3,6,1,1
1284,1,0,6,0
1285,0,1,2,14
1286,0,0,3,1
1287,1,4,5,0
1288,3,13,0,1
1289,0,2,3,6
1290,0,0,4,0
1291,0,0,4,4
1292,0,2,1,0
1293,0,1,4,8
1294,0,3,10,3
1295,5,12,3,1
1296,1,1,2,0
1297,0,2,1,5
1298,0,0,5,3
1299,4,9,3,0
1300,1,3,7,0
1301,0,1,1,10
1302,1,3,12,3
1303,2,4,2,0
1304,0,0,8,7
1305,0,1,6,6
1306,0,0,4,17
1307,1,10,3,0
1308,3,5,3,0
1309,7,8,1,0
1310,0,0,13,12
1311,2,2,1,0
1312,0,4,5,8
1313,6,7,1,0
1314,0,2,3,1
1315,12,6,3,1
1316,0,0,5,8
1317,1,7,0,0
1318,0,7,6,0
1319,0,0,3,9
1320,6,6,0,0
1321,1,0,3,4
1322,3,4,1,0
1323,0,4,10,10
1324,1,3,1,0
1325,0,0,5,7
1326,0,1,6,7
1327,1,5,2,0
1328,0,0,0,14
1329,3,5,6,0
1330,0,5,6,0
1331,0,1,0,1
1332,1,9,10,0
1333,0,0,11,1
1334,2,4,2,0
1335,0,1,0,11
1336,0,0,3,8
1337,0,0,6,6
1338,3,2,4,2
1339,0,0,3,0
1340,2,6,0,0
1341,0,0,6,7
1342,0,0,1,11
1343,2,5,8,0
1344,0,1,5,9
1345,0,8,2,0
1346,0,7,0,0
1347,2,5,0,0
1348,5,6,5,0
1349,0,10,10,2
1350,0,2,5,3
1351,0,8,4,1
1352,2,7,6,0
1353,0,0,0,13
1354,2,10,3,0
1355,0,0,0,5
1356,1,10,8,2
1357,0,10,11,3
1358,0,0,3,10
