Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6
471,0,1,0,6,5,1
472,0,3,3,3,8,0
473,0,0,1,2,1,2
474,1,3,5,4,1,1
475,0,3,8,2,3,0
476,1,7,7,0,1,0
477,0,0,0,3,3,1
478,0,0,1,4,6,13
479,1,5,7,2,2,0
480,0,0,0,1,8,11
481,2,5,9,2,0,0
482,0,0,6,10,7,2
483,0,0,1,3,5,10
484,0,1,2,2,5,9
485,0,0,2,12,11,1
486,9,14,12,4,0,0
487,0,2,5,2,1,0
488,0,0,0,4,6,3
489,0,0,15,8,11,2
490,12,18,2,1,0,0
491,0,1,0,4,2,3
492,0,0,2,2,10,1
493,0,0,0,2,2,7
494,0,0,2,0,1,3
495,0,0,1,3,6,12
496,0,0,1,5,6,6
497,0,0,10,6,2,3
498,2,1,0,1,0,0
499,0,4,5,2,4,0
500,2,11,5,3,3,0
501,0,0,0,4,11,3
502,0,1,7,8,5,1
503,0,0,1,1,8,8
504,0,6,5,12,4,2
505,0,0,0,3,5,3
506,0,0,9,4,3,0
507,0,0,2,9,7,11
508,0,0,0,1,0,20
509,1,0,3,8,15,3
510,0,0,1,10,10,3
511,3,1,8,5,2,2
512,0,0,0,3,6,3
513,6,7,2,1,1,0
514,3,9,0,3,2,0
515,5,6,0,1,0,0
516,2,5,3,4,0,0
517,0,0,3,0,10,7
518,2,0,3,4,5,0
519,0,1,5,8,11,5
520,0,0,0,2,2,7
521,2,6,8,2,0,2
522,0,0,1,0,6,8
523,4,6,15,5,5,0
524,1,10,7,8,1,0
525,5,6,9,7,0,0
526,0,0,2,5,6,6
527,13,3,4,0,0,0
528,3,0,1,3,1,0
529,3,11,3,4,0,0
530,0,0,1,0,14,20
531,2,3,5,2,0,1
532,3,11,5,5,2,0
533,5,5,10,9,4,0
534,0,1,1,4,12,1
535,0,1,0,7,5,1
536,1,0,12,5,9,4
537,3,8,8,5,0,0
538,0,0,0,2,6,5
539,0,0,7,2,0,0
540,0,5,10,2,1,0
541,0,2,2,12,2,0
542,0,0,2,7,7,2
543,0,0,0,0,8,7
544,1,2,3,8,5,1
545,0,4,6,9,4,3
546,0,0,0,6,15,1
547,0,2,6,3,3,0
548,7,4,3,3,0,0
549,0,0,0,1,0,2
550,1,0,0,10,6,3
551,1,3,0,1,0,0
552,4,14,9,3,0,0
553,3,10,2,5,0,0
554,0,10,2,7,0,0
555,3,11,9,1,1,0
556,0,0,2,9,2,12
557,0,0,0,0,4,9
558,0,0,0,2,1,6
559,2,0,8,3,6,0
560,0,0,2,2,4,11
561,1,0,3,4,8,3
562,0,0,0,0,6,7
563,0,4,5,5,1,0
564,3,2,2,0,2,3
565,0,5,6,3,2,0
566,5,3,5,1,1,0
567,3,4,5,0,1,0
568,8,6,2,3,0,0
569,2,4,8,3,4,0
570,0,0,0,3,4,11
571,0,2,0,5,7,1
572,2,5,6,7,1,0
573,0,0,0,1,8,8
574,0,0,0,4,4,2
575,0,0,1,3,1,4
576,0,2,3,7,6,7
577,3,4,1,3,3,1
578,12,6,0,3,0,0
579,0,3,4,7,4,0
580,0,0,0,0,10,3
581,7,7,4,2,1,0
582,0,1,1,3,10,16
583,0,1,0,8,11,8
584,1,12,3,2,0,0
585,6,6,0,2,0,0
586,0,1,4,3,1,0
587,0,1,4,0,1,0
588,4,10,0,7,0,0
589,0,1,2,6,7,3
590,0,0,0,2,2,6
591,0,0,0,2,1,4
592,9,9,6,1,0,0
593,0,0,3,8,1,2
594,1,4,7,2,3,0
595,0,1,0,2,17,15
596,0,0,0,2,7,7
597,1,4,3,5,4,4
598,4,4,0,2,0,0
599,0,0,3,7,1,2
600,0,3,3,3,2,0
601,0,3,4,0,0,1
602,1,4,5,3,0,1
603,0,1,2,2,5,0
604,0,4,1,3,0,0
605,0,4,0,8,1,1
606,4,6,9,3,0,0
607,0,0,1,0,5,7
608,0,4,7,4,7,1
609,3,3,7,8,1,2
610,0,2,3,6,2,3
611,0,0,0,3,0,5
612,0,5,16,6,0,0
613,0,6,9,4,1,0
614,0,2,5,4,4,0
615,0,0,0,3,15,19
616,0,2,5,2,1,1
617,0,0,0,1,6,12
618,0,0,1,5,1,6
619,0,1,2,3,4,3
620,0,6,4,1,6,0
621,4,5,0,0,0,0
622,0,0,0,3,7,5
623,0,1,6,7,6,1
624,0,1,5,10,2,0
625,0,0,2,0,5,5
626,0,2,4,8,3,1
627,0,0,0,3,4,17
628,5,11,5,0,2,0
629,7,6,2,4,0,0
630,0,0,2,3,2,1
631,0,2,5,9,1,0
632,0,0,4,0,21,3
633,3,1,1,9,1,1
634,0,0,2,6,9,10
635,0,2,1,3,1,0
636,0,2,3,7,8,4
637,0,3,3,5,7,2
638,0,0,2,4,6,1
639,0,2,8,1,1,0
640,1,0,7,5,3,0
641,0,0,0,5,4,11
642,1,12,4,4,0,0
643,0,3,9,3,1,0
644,0,0,0,4,1,5
645,0,3,4,1,1,0
646,0,1,1,6,8,2
647,0,3,12,10,0,1
648,1,1,3,8,9,4
649,0,0,2,1,12,9
650,0,0,2,5,8,5
651,0,2,0,1,8,3
652,6,8,4,1,0,0
653,3,12,11,7,1,0
654,0,0,5,5,1,0
655,12,2,5,4,0,0
656,0,0,1,3,0,0
657,0,1,3,0,6,1
658,0,0,1,1,6,1
659,0,0,0,2,7,2
660,0,0,0,1,10,11
661,0,2,4,8,4,1
662,0,0,0,6,16,11
663,0,0,2,7,8,11
664,0,0,0,2,4,13
665,4,2,11,1,1,0
666,6,5,0,0,1,0
667,0,3,2,8,1,4
668,0,0,2,3,1,3
669,0,0,0,0,3,12
670,1,0,3,4,6,2
671,0,0,0,0,0,8
672,0,0,4,7,11,4
673,0,0,0,7,0,3
674,0,0,0,0,1,13
675,0,1,4,4,6,0
676,0,0,2,6,16,15
677,0,0,1,0,2,2
678,0,0,2,12,3,4
679,5,14,0,1,0,0
680,2,9,9,2,3,0
681,0,7,6,5,1,0
682,0,1,7,1,2,0
683,0,0,0,1,3,4
684,1,4,8,6,0,0
685,0,0,1,7,6,18
686,0,0,4,5,7,6
687,3,11,6,2,0,0
688,0,0,3,8,3,4
689,0,8,7,4,1,0
690,6,3,1,1,0,0
691,0,0,2,8,5,4
692,0,0,1,4,9,6
693,1,6,3,8,6,2
694,0,0,1,1,0,0
695,1,5,2,6,5,2
696,0,1,8,1,3,4
697,0,0,2,1,4,1
698,3,0,5,0,0,0
699,0,2,5,1,0,0
700,0,0,0,3,7,6
701,0,0,0,1,5,0
702,2,6,0,0,0,0
703,0,1,7,12,15,4
704,0,0,0,3,3,1
705,0,0,0,3,2,5
706,0,0,2,1,16,10
707,3,2,6,3,5,2
708,1,0,10,7,5,1
709,2,5,2,0,0,0
710,0,0,0,4,7,4
711,7,0,4,0,0,0
712,4,10,5,2,0,0
713,0,1,0,10,3,8
714,0,0,0,5,12,11
715,0,0,0,2,3,11
716,1,14,1,14,7,0
717,4,6,9,4,0,0
718,2,4,9,5,3,0
719,2,0,0,2,0,0
720,0,0,0,2,9,7
721,0,0,2,5,11,12
722,0,0,4,5,1,0
723,2,2,6,1,0,0
724,0,0,1,3,8,4
725,0,2,4,0,3,3
726,9,6,16,2,0,0
727,1,4,5,0,0,0
728,0,0,7,0,6,1
729,0,0,0,3,6,3
730,3,0,3,1,0,0
731,3,3,1,0,0,0
732,0,1,3,6,11,16
733,0,5,5,10,5,1
734,0,5,13,9,8,0
735,0,0,0,4,10,5
736,2,2,10,10,0,0
737,0,2,13,11,4,0
738,0,0,1,6,12,1
739,0,0,3,6,2,5
740,0,1,0,0,4,4
741,0,0,0,2,9,6
742,8,5,3,0,1,0
743,0,0,1,4,5,12
744,0,1,13,6,0,4
745,2,2,4,3,0,1
746,1,2,7,10,7,2
747,0,0,1,5,8,4
748,0,1,7,3,1,0
749,7,0,4,4,2,0
750,0,0,0,2,1,5
751,0,0,2,4,0,4
752,0,1,7,4,0,5
753,1,2,5,6,0,0
754,0,1,7,7,2,8
755,0,0,0,6,6,10
756,1,4,0,7,2,6
757,9,4,1,1,0,0
758,3,1,3,2,2,0
759,0,0,3,3,14,7
760,1,6,7,8,0,0
761,0,0,0,2,2,6
762,11,5,3,4,0,0
763,0,0,1,0,13,5
764,11,0,4,1,0,0
765,0,8,6,4,0,0
766,0,0,0,4,8,8
767,3,2,13,1,0,0
768,2,3,8,1,0,0
769,0,0,0,0,15,2
770,0,2,4,7,10,2
771,0,0,0,6,2,2
772,0,0,3,17,9,7
773,3,6,2,0,2,0
774,3,2,3,7,1,0
775,2,0,0,1,0,0
776,0,0,1,5,4,1
777,0,0,2,1,3,2
778,0,1,3,4,4,3
779,0,0,4,7,0,6
780,0,0,0,1,6,6
781,0,0,1,6,5,0
782,0,1,2,2,10,6
783,1,2,4,4,0,1
784,0,0,2,0,7,5
785,0,0,0,1,5,8
786,1,1,4,8,4,3
787,0,0,0,0,7,2
788,1,3,8,0,1,0
789,0,0,0,4,4,7
790,1,3,4,4,4,1
791,0,0,0,3,9,10
792,0,0,1,5,3,1
793,0,3,12,7,6,1
794,1,4,6,2,0,0
795,1,0,5,4,3,0
796,0,0,3,11,9,10
797,0,2,5,8,3,0
798,0,0,4,1,3,16
799,1,3,7,5,1,0
800,0,0,2,6,6,0
801,0,3,5,4,0,2
802,0,2,4,2,1,1
803,2,9,11,7,2,1
804,3,0,5,5,0,0
805,0,1,0,1,2,4
806,5,9,1,1,0,0
807,3,12,7,2,0,0
808,0,5,6,4,3,0
809,1,1,7,10,3,0
810,8,4,2,2,1,0
811,0,9,12,8,5,0
812,2,4,9,4,0,0
813,6,12,1,0,0,0
814,0,2,5,12,8,1
815,0,1,7,14,8,0
816,8,17,1,2,0,0
817,0,0,1,5,0,6
818,0,0,0,0,3,19
819,1,3,0,0,0,0
820,0,0,2,4,6,2
821,0,1,6,7,8,2
822,0,0,3,8,2,0
823,0,1,3,12,0,0
824,0,0,0,0,7,21
825,0,0,0,3,4,12
826,0,1,2,16,4,7
827,0,8,5,1,1,0
828,2,7,3,3,3,0
829,0,2,5,5,4,0
830,0,0,2,4,1,1
831,0,0,2,5,1,10
832,0,2,2,0,4,1
833,0,0,1,5,0,0
834,0,0,1,5,1,2
835,0,0,3,7,3,6
836,0,0,6,1,4,0
837,0,3,7,5,7,3
838,3,10,8,2,2,0
839,0,0,2,7,12,6
840,6,3,3,3,0,0
841,3,5,1,4,0,0
842,0,0,0,4,12,12
843,0,0,2,0,7,12
844,0,6,7,8,13,0
845,0,1,2,5,2,1
846,0,13,6,2,0,0
847,0,3,3,6,2,0
848,0,7,9,5,4,0
849,5,3,3,1,0,0
850,0,1,0,9,0,3
851,3,8,6,2,0,0
852,2,4,8,0,0,0
853,1,1,2,6,2,0
854,0,0,4,2,11,13
855,2,3,1,5,0,0
856,0,6,3,1,0,0
857,1,0,4,2,1,0
858,0,1,3,8,9,7
859,6,10,3,2,0,0
860,0,0,0,1,0,4
861,0,0,0,2,8,11
862,0,0,1,6,0,6
863,1,9,9,1,0,0
864,0,2,5,5,6,2
865,1,12,7,2,1,0
866,4,10,6,1,4,0
867,0,0,1,0,0,0
868,0,0,3,0,5,5
869,0,0,5,9,1,2
870,0,1,4,4,3,0
871,3,4,0,1,0,0
872,0,0,6,3,1,1
873,0,0,0,1,10,9
874,0,0,0,2,2,5
875,0,2,1,7,1,0
876,2,0,5,0,0,0
877,0,0,1,6,11,1
878,0,0,0,1,11,10
879,4,0,3,0,0,0
880,3,1,5,0,0,0
881,0,0,0,2,7,5
882,0,5,8,5,4,2
883,0,0,7,2,2,0
884,0,1,0,5,0,0
885,0,0,0,1,4,4
886,0,1,1,0,3,0
887,0,0,0,3,6,12
888,0,0,1,4,2,2
889,0,1,1,1,6,1
890,1,8,2,0,0,0
891,0,0,9,6,1,0
892,0,0,3,10,15,3
893,0,0,2,7,6,6
894,0,1,1,10,2,4
895,0,0,2,8,2,3
896,2,1,4,0,0,0
897,0,2,0,6,1,0
898,0,0,0,2,19,11
899,0,0,5,0,4,0
900,0,0,0,0,0,6
901,2,2,5,0,1,0
902,0,0,0,3,0,2
903,0,0,0,0,4,7
904,0,0,0,5,6,4
905,0,1,2,8,4,7
906,4,10,1,3,0,1
907,12,10,5,1,1,0
908,1,0,5,4,4,1
909,0,0,1,0,3,1
910,0,0,8,0,8,2
911,0,9,4,0,2,0
912,0,0,0,1,5,13
913,0,0,0,1,5,1
914,0,0,2,6,7,2
915,0,0,1,0,4,13
916,0,0,7,2,7,4
917,1,4,6,6,0,1
918,0,0,7,8,8,7
919,0,0,2,4,7,0
920,0,0,2,3,2,4
921,0,0,2,4,5,12
922,11,1,8,0,1,0
923,0,0,1,7,13,14
924,2,4,7,0,0,0
925,0,7,7,3,2,0
926,0,0,3,2,2,0
927,0,0,0,0,3,2
928,0,0,1,0,8,6
929,2,2,1,2,0,0
930,2,1,3,3,7,0
931,0,0,0,2,7,4
932,9,12,16,0,1,0
933,0,0,0,9,4,18
934,5,0,1,0,0,0
935,0,1,2,5,1,4
936,0,2,4,10,2,0
937,0,0,1,3,3,5
938,0,0,0,11,3,16
939,3,0,4,2,0,0
940,0,0,0,5,5,8
941,0,3,5,1,0,0
942,4,10,4,3,0,0
943,0,0,8,10,4,3
944,0,0,0,0,16,13
945,0,0,0,3,8,6
946,0,1,0,7,5,0
947,0,0,1,2,16,5
948,9,11,7,5,2,0
949,2,3,2,2,2,0
950,0,1,6,4,0,4
951,2,2,5,8,0,0
952,0,0,0,1,5,15
953,2,2,8,2,0,1
954,5,8,6,0,0,0
955,6,10,0,0,0,0
956,0,2,11,6,5,0
957,0,5,5,4,3,6
958,0,1,0,3,0,3
959,0,0,1,3,2,5
960,0,0,1,3,8,8
961,0,0,0,1,2,3
962,0,0,1,3,3,0
963,0,0,0,0,7,5
964,0,7,12,1,4,0
965,3,2,4,4,0,1
966,6,3,7,1,1,0
967,0,0,0,3,10,7
968,3,4,3,1,0,0
969,2,4,10,1,3,0
970,7,10,4,3,1,0
971,0,0,0,5,0,1
972,6,10,8,4,1,0
973,0,0,0,2,9,10
974,3,5,1,1,1,0
975,0,1,0,4,5,0
976,0,0,0,0,3,5
977,0,1,4,7,6,1
978,0,0,2,1,4,7
979,0,4,5,5,4,1
980,3,6,4,6,2,0
981,0,0,2,3,6,9
982,0,0,0,2,5,9
983,2,1,3,8,1,0
984,0,1,0,6,0,3
985,0,0,3,0,4,10
986,2,8,6,2,0,0
987,0,0,1,6,9,11
988,0,1,1,8,4,2
989,0,0,2,0,8,1
990,0,4,4,12,6,1
991,1,2,1,4,3,2
992,0,1,5,9,3,4
993,0,0,5,3,2,0
994,1,0,16,10,5,0
