Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6
266,0,0,0,3,0,3
267,0,0,1,4,6,8
268,7,10,4,0,0,0
269,0,0,0,0,10,5
270,0,0,0,0,4,5
271,0,0,0,2,3,14
272,0,1,5,6,14,11
273,0,0,2,4,13,6
274,0,0,1,5,10,12
275,0,0,0,1,9,11
276,0,1,9,1,1,0
277,2,8,5,3,0,0
278,1,2,8,3,12,3
279,5,7,1,1,1,0
280,0,0,0,2,0,6
281,0,0,1,0,12,9
282,3,10,9,1,0,1
283,0,0,6,2,7,2
284,5,6,2,3,0,0
285,0,5,2,8,1,0
286,4,5,0,2,0,0
287,0,0,1,2,5,6
288,0,3,3,9,5,3
289,0,0,1,0,3,3
290,0,0,3,5,5,3
291,0,1,8,2,5,0
292,2,5,7,1,0,0
293,2,6,5,0,1,0
294,3,7,3,1,0,0
295,0,3,0,3,6,1
296,2,8,2,6,0,0
297,1,4,3,8,2,3
298,1,4,7,4,3,0
299,0,0,4,3,7,6
300,1,2,6,4,0,0
301,2,2,3,5,0,0
302,8,3,5,0,0,0
303,0,2,6,8,6,3
304,2,11,2,4,0,0
305,3,3,3,5,0,0
306,7,0,7,5,0,0
307,1,4,6,7,4,0
308,0,0,0,8,2,4
309,6,11,10,5,2,0
310,1,5,1,0,0,0
311,0,1,1,5,10,3
312,0,6,3,4,0,0
313,2,3,3,3,0,0
314,15,14,1,4,0,0
315,1,0,5,12,7,2
316,4,11,7,3,0,0
317,0,1,7,7,0,0
318,1,4,1,7,0,0
319,0,0,4,1,4,5
320,0,0,0,0,8,7
321,2,3,1,7,0,2
322,0,4,6,0,0,0
323,0,4,11,8,0,1
324,2,1,4,3,2,0
325,0,2,7,5,7,6
326,0,0,1,1,7,8
327,1,0,8,12,1,3
328,0,0,0,2,3,9
329,0,0,1,4,8,3
330,0,2,8,2,1,1
331,4,1,13,6,0,0
332,0,0,0,2,5,3
333,2,7,0,2,0,1
334,0,0,2,0,3,6
335,0,15,3,4,0,0
336,1,4,0,2,2,0
337,0,0,2,3,7,11
338,1,6,9,0,2,0
339,0,0,0,1,3,14
340,0,0,0,4,5,0
341,1,11,4,5,0,0
342,0,0,0,6,4,17
343,0,0,1,5,3,6
344,3,7,1,3,2,0
345,0,0,1,4,8,15
346,0,1,1,1,8,2
347,0,1,1,6,1,1
348,0,0,1,3,2,6
349,0,0,5,3,1,1
350,0,0,0,4,8,9
351,0,0,0,0,5,11
352,1,6,7,6,8,2
353,0,0,3,0,6,7
354,5,3,1,2,0,0
355,0,0,0,0,4,6
356,4,6,6,4,0,0
357,5,3,1,0,0,0
358,0,0,0,3,4,9
359,0,0,6,13,14,2
360,0,1,1,10,1,9
361,2,6,12,6,0,1
362,0,0,0,3,0,12
363,3,6,4,0,0,0
364,0,0,4,6,2,3
365,0,0,0,7,5,4
366,0,3,7,7,3,0
367,16,12,0,4,0,0
368,1,0,4,13,3,1
369,0,1,0,5,5,1
370,0,2,2,1,1,0
371,0,2,3,6,5,3
372,0,0,0,1,2,2
373,1,0,3,3,4,0
374,0,1,2,7,10,1
375,0,0,2,6,4,2
376,0,0,3,6,4,9
377,3,9,6,4,0,1
378,1,7,0,1,0,0
379,0,0,6,10,5,6
380,0,0,0,8,6,2
381,0,0,0,3,3,3
382,0,6,7,5,1,0
383,0,0,1,2,3,2
384,0,1,1,7,5,17
385,0,0,0,11,8,4
386,0,0,0,2,7,13
387,0,0,0,3,2,4
388,0,0,0,3,1,5
389,6,10,6,3,2,0
390,0,0,3,16,7,1
391,0,0,3,9,4,4
392,3,1,3,5,6,0
393,2,11,4,2,0,1
394,6,3,2,0,1,0
395,3,5,10,2,2,0
396,3,12,3,2,0,0
397,1,8,12,2,0,0
398,3,0,10,6,1,0
399,0,5,6,4,0,0
400,0,4,3,11,3,4
401,0,0,0,2,2,1
402,0,0,5,2,10,1
403,6,7,3,2,0,0
404,2,5,5,12,1,0
405,0,0,0,2,3,10
406,1,11,6,4,11,3
407,4,6,10,1,0,0
408,0,0,0,2,3,11
409,0,0,0,3,11,7
410,2,4,1,9,3,1
411,1,2,7,14,5,0
412,0,9,15,10,6,3
413,0,0,2,12,13,3
414,0,1,0,8,9,0
415,6,3,1,2,0,0
416,0,0,4,7,11,1
417,3,4,6,5,0,0
418,0,2,4,6,11,4
419,1,1,8,11,3,3
420,2,2,13,1,5,2
421,4,13,3,4,2,0
422,0,0,0,3,6,11
423,0,0,1,0,9,0
424,0,0,0,4,3,14
425,0,0,4,7,1,5
426,0,0,2,5,3,11
427,13,3,2,2,0,0
428,1,15,5,2,1,1
429,0,0,1,1,4,10
430,4,7,2,0,0,0
431,0,0,1,2,1,3
432,0,0,0,2,5,10
433,0,2,10,3,5,0
434,0,0,0,4,4,6
435,0,0,0,2,7,3
436,4,3,7,4,3,3
437,2,4,8,3,3,0
438,8,10,7,1,0,0
439,0,1,8,0,2,0
440,5,7,3,3,0,0
441,0,8,8,5,0,0
442,3,10,13,3,0,0
443,7,7,11,1,1,0
444,0,1,10,5,2,3
445,0,0,6,11,4,4
446,0,0,1,4,12,14
447,0,0,0,5,11,12
448,4,5,4,3,4,0
449,0,0,2,0,8,2
450,3,0,4,1,0,0
451,0,0,6,2,9,5
452,1,3,1,9,7,6
453,1,13,1,6,2,0
454,2,9,4,4,3,0
455,0,1,3,1,6,6
456,0,2,9,10,2,0
457,0,0,2,6,5,0
458,3,5,9,4,1,1
459,0,0,4,4,2,2
460,0,0,3,2,3,5
461,2,8,3,3,0,0
462,1,12,5,0,0,0
463,1,3,5,6,0,2
464,0,2,2,8,0,1
465,6,4,7,3,1,0
466,0,1,3,6,4,3
467,0,1,2,6,0,0
468,4,13,6,3,0,0
469,0,2,5,4,2,0
470,0,0,0,5,18,12
471,1,4,5,2,0,0
472,0,1,0,3,10,10
473,0,0,0,0,5,5
474,0,0,1,8,3,4
475,0,0,1,0,7,8
476,0,0,0,9,5,16
477,0,0,0,2,4,0
478,2,1,1,4,5,2
479,0,0,8,5,6,2
480,0,4,0,4,14,1
481,5,6,0,5,0,0
482,0,0,0,3,7,4
483,3,5,7,4,2,0
484,0,1,3,6,1,0
485,0,0,2,8,8,4
486,0,0,1,9,11,14
487,0,0,0,8,4,0
488,0,0,0,1,0,2
489,0,2,7,4,7,6
490,6,6,8,2,0,0
491,0,1,4,13,12,6
492,0,1,1,2,3,3
493,0,4,6,5,0,0
494,0,0,1,0,5,0
495,7,7,3,2,0,0
496,0,2,2,9,12,2
497,0,0,0,2,0,6
498,8,5,4,0,0,0
499,0,0,0,0,9,15
500,1,0,2,6,0,0
501,2,8,0,2,1,0
502,7,8,6,2,0,0
503,0,0,1,4,6,3
504,1,7,5,1,1,0
505,0,0,4,7,0,1
506,0,3,0,4,5,1
507,3,6,5,6,1,0
508,3,8,11,3,4,1
509,2,8,21,7,2,0
510,0,0,0,1,6,8
511,0,0,0,2,6,5
512,0,1,4,3,4,2
513,0,3,5,20,20,4
514,1,1,6,6,1,0
515,0,9,5,6,0,0
516,0,0,0,3,5,3
517,0,4,3,5,10,0
518,0,0,5,8,12,5
519,0,1,3,8,8,7
520,0,0,2,8,0,0
521,0,0,0,0,9,9
522,0,0,0,5,7,8
523,3,1,6,7,0,1
524,0,0,0,6,7,3
525,5,8,9,5,1,0
526,0,0,0,0,13,8
527,0,0,3,4,4,10
528,0,8,0,1,0,0
529,2,3,2,2,1,0
530,0,2,1,7,12,3
531,0,0,0,5,3,16
532,8,14,5,3,1,0
533,15,9,5,3,3,0
534,11,15,5,1,1,0
535,4,6,7,7,0,0
536,5,4,5,5,2,0
537,3,13,13,1,3,1
538,0,3,0,0,2,2
539,0,0,0,8,2,0
540,6,2,7,4,1,0
541,0,4,8,9,5,0
542,0,0,1,9,16,10
543,0,0,0,2,3,8
544,0,0,0,6,2,2
545,0,0,1,1,13,8
546,6,9,3,4,1,0
547,0,0,1,6,9,5
548,0,0,3,7,6,1
549,0,0,4,8,10,7
550,5,7,1,0,0,0
551,0,0,0,2,8,14
552,0,4,4,12,10,1
553,1,0,1,8,1,1
554,0,0,0,0,3,3
555,0,0,1,2,4,13
556,0,0,2,6,5,0
557,3,4,2,2,0,0
558,3,1,1,0,0,0
559,1,2,1,5,8,1
560,0,1,4,4,11,0
561,0,0,7,6,0,4
562,2,4,4,2,0,0
563,0,0,5,5,2,1
564,0,0,3,4,0,5
565,0,0,7,6,13,0
566,0,0,0,0,6,13
567,3,3,4,6,0,0
568,0,0,6,4,4,2
569,0,0,0,6,7,0
570,7,9,8,4,5,0
571,0,0,2,0,8,10
572,10,7,8,0,0,0
573,0,4,7,1,0,0
574,4,7,5,0,1,0
575,0,2,0,5,6,7
576,5,7,3,5,0,0
577,0,1,8,2,0,0
578,2,7,5,7,2,0
579,2,4,3,4,0,0
580,0,0,0,3,4,3
581,3,2,3,3,0,0
582,0,0,4,9,13,7
583,0,3,7,2,0,1
584,3,3,0,0,0,0
585,0,0,2,3,11,11
586,0,0,0,0,4,6
587,0,2,0,1,0,0
588,2,2,5,8,2,0
589,1,7,0,2,2,0
590,5,4,2,1,0,0
591,2,6,3,4,1,0
592,0,4,6,8,1,0
593,3,4,6,2,0,0
594,0,0,0,3,15,4
595,0,0,0,7,3,12
596,13,9,3,5,0,0
597,1,7,6,6,1,0
598,0,1,2,0,2,4
599,2,3,3,3,0,0
600,0,0,0,5,10,6
601,0,0,4,4,0,0
602,0,1,1,0,2,4
603,0,0,1,4,1,4
604,2,0,1,0,1,1
605,4,0,1,2,0,0
606,0,5,8,1,0,0
607,0,0,0,0,0,0
608,0,0,1,3,5,8
609,0,3,4,9,2,3
610,5,5,5,0,0,0
611,2,4,1,1,0,0
612,1,6,5,3,3,1
613,6,7,3,1,1,0
614,9,5,2,1,0,0
615,1,5,3,5,1,2
616,0,0,1,1,12,13
617,4,12,0,1,1,0
618,0,0,0,0,0,0
619,0,0,5,12,6,0
620,0,3,6,6,6,0
621,0,5,2,4,0,0
622,4,9,3,2,0,0
623,0,0,2,9,5,0
624,1,2,0,2,0,0
625,4,7,6,0,0,0
626,0,0,1,1,5,5
627,0,0,0,4,10,15
628,0,0,0,0,14,8
629,2,1,0,1,0,0
630,1,10,0,7,0,0
631,7,0,4,2,0,0
632,0,0,7,9,2,2
633,0,0,1,1,6,4
634,4,7,3,3,1,0
635,0,0,1,6,1,0
636,0,0,0,14,9,0
637,2,2,5,9,1,2
638,0,0,0,0,5,8
639,2,2,1,0,3,0
640,0,0,0,11,8,5
641,0,1,6,4,2,0
642,0,3,4,1,3,0
643,0,0,1,3,6,0
644,0,0,0,0,8,6
645,0,1,3,3,7,2
646,3,1,8,3,0,0
647,0,0,11,0,5,0
648,0,2,0,6,0,10
649,0,0,0,5,6,7
650,0,0,2,10,7,0
651,3,0,2,1,0,0
652,0,0,0,2,12,7
653,0,0,0,5,2,2
654,0,4,2,2,0,0
655,0,0,2,4,10,0
656,0,0,1,1,0,5
657,0,0,4,3,6,0
658,4,10,1,0,0,0
659,0,3,1,9,9,5
660,0,3,5,2,0,0
661,0,0,1,3,1,4
662,9,13,9,9,0,0
663,0,0,0,6,5,7
664,2,3,0,7,6,1
665,0,0,0,5,6,2
666,0,0,0,3,2,1
667,0,1,0,4,9,1
668,2,8,1,4,0,0
669,0,1,1,4,0,0
670,0,0,1,4,7,2
671,0,5,2,4,0,0
672,0,0,8,14,11,2
673,0,0,3,0,5,1
674,4,6,2,0,1,0
675,0,1,2,4,8,2
676,0,4,1,12,2,4
677,0,0,1,1,12,6
678,0,2,7,4,6,1
679,0,0,7,17,7,4
680,0,0,5,5,9,4
681,0,0,2,6,7,16
682,9,2,5,0,0,0
683,0,7,0,0,0,0
684,0,3,2,4,2,0
685,2,6,4,6,8,1
686,0,0,1,6,0,4
687,4,10,4,1,2,0
688,0,2,4,1,0,0
689,0,0,1,0,1,8
690,0,0,1,2,4,7
691,0,0,1,0,4,15
692,0,0,6,3,5,1
693,2,1,0,1,3,0
694,3,11,4,2,0,0
695,1,0,5,2,4,0
696,0,1,4,5,2,3
697,0,0,0,0,7,10
698,0,0,2,5,5,2
699,0,0,2,4,4,9
700,0,0,1,3,13,1
701,1,4,0,3,0,1
702,0,1,0,0,3,0
703,0,0,0,0,1,12
704,0,0,0,1,0,4
705,0,0,0,1,1,5
706,0,0,0,3,1,16
707,1,1,4,1,5,1
708,0,0,0,8,11,10
709,4,6,0,0,0,0
710,3,2,2,0,0,1
711,1,5,6,5,2,2
712,1,0,7,2,6,0
713,4,4,10,3,6,2
714,1,3,7,1,1,2
715,5,8,4,3,0,0
716,9,9,5,2,0,0
717,0,0,3,0,5,3
718,5,3,13,3,0,0
719,0,3,0,1,0,0
720,1,4,8,0,4,0
721,0,0,0,1,7,14
722,2,2,9,0,1,0
723,0,0,0,0,0,6
724,0,0,1,6,4,7
725,6,7,8,2,0,0
726,1,3,1,7,5,0
727,0,0,1,2,4,1
728,11,11,5,0,0,0
729,3,1,2,4,0,0
730,0,0,1,3,3,0
731,0,0,2,4,2,2
732,0,0,3,1,6,10
733,0,2,1,7,5,2
734,2,4,5,7,2,0
735,0,0,2,2,5,13
736,10,9,2,2,2,0
737,1,1,5,2,7,0
738,0,2,14,8,3,6
739,0,1,3,2,3,6
740,7,9,1,1,0,0
741,0,0,0,4,5,7
742,0,0,9,4,0,0
743,2,0,0,3,7,2
744,8,5,3,0,0,0
745,1,6,2,2,1,0
746,5,9,10,6,3,0
747,4,8,2,0,0,0
748,0,4,3,13,0,0
749,0,0,2,0,12,6
750,2,2,6,5,2,0
751,4,5,6,2,0,0
752,0,0,1,10,8,4
753,2,0,4,7,4,0
754,0,0,3,6,13,12
755,0,3,3,0,0,0
756,0,0,0,2,0,10
757,0,0,0,2,0,4
758,0,0,3,6,2,9
759,0,0,0,1,3,16
760,0,3,8,7,4,1
761,1,0,2,7,0,0
762,3,7,5,3,3,0
763,0,3,4,4,0,1
764,3,6,15,4,2,1
765,8,3,3,2,0,0
766,1,4,3,11,4,0
767,4,8,0,1,0,0
768,5,3,6,3,0,0
769,0,0,3,3,12,0
770,0,0,0,4,9,12
771,4,6,1,3,0,0
772,3,4,13,5,1,0
773,4,5,1,0,0,0
774,0,0,0,6,6,6
775,0,0,2,2,5,1
776,0,2,2,1,2,0
777,0,0,3,2,0,0
778,0,0,0,8,2,9
779,0,0,0,0,0,6
780,7,7,4,0,0,0
781,0,2,0,4,2,0
782,0,0,0,1,6,13
783,1,7,0,4,0,0
784,6,11,1,1,0,0
785,0,4,5,5,0,0
786,0,0,1,5,6,10
787,0,1,0,3,3,2
788,2,3,7,1,1,0
789,0,1,2,3,5,2
790,0,0,8,7,13,4
791,0,0,0,7,0,0
792,0,0,4,5,3,4
793,0,1,1,8,0,0
794,1,6,3,3,2,0
795,0,0,1,2,4,1
796,0,0,0,3,9,15
797,1,9,15,9,3,0
798,0,0,4,3,2,7
799,0,0,0,3,4,16
800,0,0,2,7,4,5
801,0,0,2,4,4,8
802,0,2,0,0,3,0
803,1,1,6,6,7,1
804,0,0,1,9,8,2
805,0,0,2,6,4,2
806,0,2,5,2,8,0
807,0,0,0,5,9,12
808,4,8,3,5,0,0
809,0,0,1,6,7,3
810,7,6,6,0,0,1
811,1,1,4,3,10,3
812,0,5,5,8,1,0
813,0,8,4,4,2,0
814,0,6,3,4,6,2
815,2,10,4,7,0,1
816,0,1,2,5,10,5
817,0,0,2,5,6,1
818,2,7,3,1,0,0
819,0,0,1,4,4,5
820,1,6,7,3,1,0
821,2,0,6,13,11,5
822,0,0,3,6,1,0
823,0,0,0,5,8,2
824,0,1,2,8,4,8
825,5,2,2,2,0,0
826,0,0,12,13,2,0
827,11,7,5,2,0,0
828,15,7,3,1,0,0
829,0,7,1,5,0,0
830,5,2,7,4,0,0
831,3,0,6,4,0,0
832,0,0,1,0,9,5
833,0,0,0,2,10,0
834,1,8,0,0,0,0
835,11,8,5,0,0,0
836,0,2,3,2,0,3
837,0,2,10,7,0,2
838,0,0,0,4,5,15
839,0,1,3,13,10,2
840,0,2,4,6,0,3
841,3,6,3,0,0,0
842,0,0,1,5,9,11
843,0,0,0,1,4,9
844,9,2,7,7,1,0
845,0,0,0,0,6,8
846,2,2,10,2,2,0
847,0,1,0,6,1,1
848,14,2,4,1,0,0
849,10,8,1,0,0,0
850,0,0,0,0,15,5
851,0,1,0,1,3,8
852,0,0,1,5,13,8
853,0,1,2,1,1,0
854,1,0,0,2,0,14
855,2,3,7,1,0,0
856,2,0,3,1,0,0
857,2,2,5,0,0,0
858,0,0,0,3,2,3
859,0,0,0,1,4,4
860,0,0,0,2,5,0
861,0,0,3,0,6,0
862,6,13,10,1,1,0
863,6,5,14,3,1,0
864,7,9,0,1,0,0
865,0,0,8,3,3,3
866,2,7,2,2,0,0
867,0,0,0,1,4,4
868,0,0,2,2,0,0
869,0,0,1,5,6,17
870,0,1,1,1,12,4
871,3,2,1,11,7,3
872,1,5,3,0,0,0
873,7,12,0,3,0,0
874,0,1,4,2,2,14
875,0,9,7,3,1,1
876,0,0,1,0,4,0
877,0,0,0,1,8,2
878,0,0,0,2,8,9
879,0,0,0,0,4,1
880,0,0,0,1,6,1
881,0,1,2,4,0,4
882,5,11,7,0,2,0
883,0,10,6,1,0,0
884,0,0,5,5,2,4
885,0,0,0,1,5,13
886,3,3,4,4,1,0
887,6,2,9,2,0,0
888,0,1,1,2,7,0
889,0,0,0,2,7,5
890,1,1,6,5,0,0
891,3,4,2,0,1,0
892,3,14,18,4,0,1
893,0,0,2,3,3,8
894,0,1,2,1,6,6
895,0,2,1,4,9,7
896,0,1,2,2,0,1
897,0,2,1,2,2,1
898,1,0,2,12,2,0
899,1,6,6,1,2,0
900,0,3,0,7,0,1
901,0,0,2,0,3,0
902,1,4,0,0,0,0
903,0,0,0,1,0,7
904,0,0,1,4,4,4
905,0,0,8,1,6,3
906,0,0,1,3,4,8
907,0,0,0,3,3,7
908,0,0,4,8,4,5
909,0,1,3,1,0,0
910,2,8,6,4,2,0
911,0,0,0,5,5,1
912,0,1,2,2,2,3
913,0,1,5,7,5,0
914,0,0,5,3,0,0
915,0,0,0,0,6,5
916,0,0,4,4,6,0
917,0,2,2,0,0,0
918,0,0,0,3,7,6
919,0,0,3,4,11,3
920,0,5,6,2,6,0
921,0,0,2,7,5,2
922,0,2,3,7,6,7
923,2,13,4,0,1,0
924,5,4,4,7,0,0
925,0,1,2,6,5,5
926,2,0,3,3,4,0
927,3,1,4,0,0,0
928,0,0,0,1,7,16
929,0,0,1,12,9,6
930,0,1,0,3,6,0
931,0,0,2,4,3,1
932,4,5,14,6,2,0
933,0,0,2,5,17,12
934,0,0,0,0,8,6
935,1,5,0,3,0,0
936,5,0,0,1,1,0
937,0,4,4,2,2,1
938,0,0,0,3,7,14
939,0,0,1,1,0,0
940,0,0,0,2,3,2
941,1,1,3,4,0,0
942,2,0,8,7,0,0
943,0,3,0,7,0,1
944,0,1,0,1,8,11
945,0,0,1,2,1,0
946,0,0,0,2,6,2
947,0,4,2,2,0,0
948,0,1,1,5,9,2
949,0,0,4,8,11,6
950,0,0,8,4,0,0
951,1,1,3,10,4,2
952,0,1,6,3,0,2
953,3,2,5,0,0,0
954,4,11,8,4,6,0
955,6,2,1,1,1,0
956,0,0,2,9,4,0
957,0,0,3,5,10,3
958,0,0,0,0,6,2
959,0,0,0,5,6,9
960,0,2,3,0,1,1
961,0,0,0,5,6,7
962,4,14,2,9,1,0
963,0,0,0,3,12,4
964,0,0,1,8,4,1
965,0,0,1,1,5,2
966,5,8,6,5,0,0
967,0,1,7,10,6,0
968,0,0,0,3,3,0
969,0,0,0,7,7,13
970,0,5,9,4,0,1
971,0,2,1,8,1,0
972,0,1,0,3,12,1
973,1,1,6,10,7,0
974,0,2,6,4,4,0
975,0,1,1,8,3,2
976,0,2,2,8,7,0
977,0,0,4,4,8,1
978,0,1,4,1,1,3
979,6,10,0,1,3,0
980,0,0,0,0,11,13
981,0,0,1,4,5,4
982,6,7,5,1,0,0
983,1,2,3,6,2,0
984,1,0,3,3,0,0
985,4,5,0,1,1,0
986,0,0,0,6,3,10
987,0,0,4,4,6,1
988,0,3,3,4,5,0
989,0,0,0,2,8,0
990,0,8,11,5,1,0
991,3,3,14,2,0,1
992,0,0,2,1,6,2
993,0,8,5,5,1,1
994,0,0,1,1,0,14
