Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6,Size_7,Size_8
56,0,0,0,1,3,5,19,15
57,0,3,3,1,0,0,0,0
58,0,0,0,0,6,2,9,1
59,3,7,4,0,3,0,0,0
60,0,0,0,0,0,6,8,16
61,4,3,4,1,5,1,0,1
62,0,1,3,2,0,0,0,0
63,1,2,0,5,6,11,8,3
64,0,1,1,1,6,9,8,3
65,0,0,0,1,0,5,5,4
66,0,0,0,1,0,10,2,7
67,1,1,4,4,3,3,0,0
68,13,5,10,4,4,1,0,0
69,0,3,8,7,0,1,1,0
70,10,11,13,5,10,2,0,0
71,0,0,1,2,6,11,0,13
72,0,0,2,3,8,6,4,1
73,1,6,6,2,1,0,0,0
74,0,2,3,11,10,5,2,5
75,0,1,2,4,7,4,5,0
76,8,14,5,3,0,0,0,0
77,7,4,9,3,3,2,0,0
78,0,0,5,6,8,2,0,0
79,9,8,3,6,0,0,0,0
80,0,0,0,0,1,2,6,1
81,5,5,10,8,5,3,0,0
82,0,8,5,2,3,0,0,0
83,0,0,0,2,1,9,4,9
84,0,0,0,0,6,3,3,3
85,0,0,0,4,4,7,4,4
86,0,1,0,5,5,13,5,0
87,1,4,11,2,0,0,0,0
88,3,2,3,5,0,0,0,0
89,0,0,2,2,1,11,13,16
90,2,8,7,4,0,1,0,0
91,3,5,0,0,0,1,0,0
92,0,0,0,1,0,8,14,19
93,0,4,4,7,9,7,2,0
94,0,0,0,1,0,3,9,3
95,0,0,0,4,6,6,5,2
96,8,4,2,5,1,1,0,0
97,1,0,0,10,2,1,1,0
98,4,2,5,8,4,1,0,2
99,2,1,7,2,2,1,0,0
100,0,0,0,0,0,7,4,2
101,0,0,1,3,8,4,8,3
102,0,0,0,1,4,4,2,6
103,0,2,4,4,4,1,0,1
104,0,1,3,2,4,4,7,1
105,3,1,6,5,4,0,3,2
106,7,3,5,0,2,0,0,0
107,0,0,0,0,9,7,10,7
108,0,0,0,0,3,9,16,6
109,0,4,7,4,4,0,0,0
110,0,0,3,3,8,1,2,1
111,0,0,0,2,0,0,1,9
112,0,2,2,5,5,0,0,0
113,0,1,6,5,7,9,3,1
114,8,10,9,4,0,0,0,0
115,0,0,5,6,5,7,1,0
116,0,0,4,3,8,7,4,0
117,8,9,10,9,0,0,0,0
118,0,0,0,0,0,1,1,6
119,0,1,0,4,2,16,2,2
120,0,0,0,4,10,8,9,11
121,0,0,1,2,1,7,2,8
122,0,0,3,7,10,1,1,0
123,0,0,0,2,0,4,16,16
124,0,9,4,2,0,0,0,0
125,0,2,2,3,5,2,3,0
126,0,0,1,0,0,11,9,0
127,0,0,0,2,6,6,4,6
128,0,0,1,2,2,11,13,4
129,0,0,0,0,1,6,3,1
130,5,8,13,8,1,0,0,0
131,0,0,0,0,0,4,8,13
132,0,0,0,0,0,3,2,5
133,0,0,0,0,1,0,1,11
134,0,6,8,9,8,3,1,3
135,0,1,0,6,4,13,8,3
136,0,0,0,0,4,12,8,8
137,0,2,9,9,12,5,0,0
138,2,2,11,9,8,2,0,0
139,0,0,0,0,0,5,13,8
140,0,0,3,0,3,7,10,15
141,0,0,0,2,3,9,11,8
142,0,0,0,1,0,6,4,0
143,1,4,7,5,3,0,0,1
144,0,1,0,1,9,8,0,1
145,0,0,0,0,1,5,1,10
146,0,0,1,2,1,4,3,1
147,4,6,11,0,3,0,0,0
148,0,6,11,3,9,3,0,0
149,2,8,8,1,0,1,0,0
150,7,1,0,7,0,1,0,0
151,6,3,13,10,6,0,0,0
152,2,4,1,3,0,1,0,0
153,0,0,0,1,1,5,1,10
154,0,2,2,2,6,4,3,0
155,0,0,2,5,3,10,14,3
156,0,1,3,4,1,6,2,1
157,0,0,1,0,1,7,10,7
158,3,3,1,9,1,1,0,0
159,0,0,4,4,9,1,0,0
160,1,3,8,6,3,2,0,0
161,0,1,4,4,8,0,2,2
162,0,0,0,0,2,8,9,0
163,0,0,6,0,7,8,6,2
164,0,0,2,4,6,7,10,4
165,0,0,0,0,2,3,3,10
166,6,8,5,4,5,3,0,1
167,0,0,0,4,0,8,6,4
168,0,0,0,0,0,1,4,7
169,2,3,1,4,0,2,1,1
170,4,8,6,0,2,2,0,0
171,0,0,0,1,4,1,14,6
172,0,0,0,0,0,6,1,4
173,0,0,2,1,9,4,1,3
174,4,4,5,3,0,0,0,0
175,4,12,8,0,5,1,0,0
176,4,9,2,6,2,3,0,0
177,0,8,1,7,5,1,1,0
178,0,0,1,1,4,6,8,3
179,0,0,2,8,7,15,9,6
180,5,2,1,1,0,0,0,0
181,0,4,1,0,11,0,0,0
182,4,7,2,3,0,1,1,0
183,1,5,1,8,2,1,0,0
184,0,1,1,5,8,16,6,9
185,0,0,0,0,1,8,9,0
186,5,9,5,8,0,2,0,0
187,0,4,13,5,9,10,1,2
188,0,0,2,3,13,8,3,4
189,1,4,9,5,0,0,0,0
190,0,0,0,0,1,1,4,6
191,0,1,0,5,5,1,0,1
192,3,4,8,4,3,0,0,0
193,0,4,3,5,8,3,0,3
194,0,3,3,3,4,6,7,0
195,0,0,0,0,0,0,5,8
196,2,1,4,7,8,9,3,0
197,2,6,6,14,5,5,1,0
198,10,9,9,6,1,0,0,0
199,0,1,5,5,7,15,4,1
200,1,7,7,2,2,0,0,0
201,0,0,0,1,4,6,3,6
202,1,0,1,3,0,0,3,0
203,0,0,1,1,1,2,2,8
204,2,0,2,9,13,2,2,1
205,0,0,0,0,0,3,4,11
206,5,4,4,0,0,0,0,0
207,0,1,0,0,5,3,5,7
208,1,2,7,6,4,0,0,0
209,0,0,0,0,0,4,0,7
210,0,1,1,0,4,0,3,0
211,0,1,0,3,4,15,9,5
212,1,8,6,9,8,0,0,0
213,2,0,10,10,7,1,3,0
214,1,2,0,4,2,4,0,1
215,0,0,0,0,5,4,10,3
216,0,2,2,4,5,5,2,2
217,0,3,8,5,3,1,0,0
218,0,1,6,3,8,1,1,0
219,2,0,4,4,8,5,2,1
220,0,0,0,0,5,14,2,8
221,0,1,1,0,8,4,1,9
222,0,3,9,3,7,0,1,0
223,0,0,0,0,2,7,6,7
224,0,7,7,11,5,0,1,1
225,0,0,8,1,6,6,0,1
226,0,2,1,4,0,1,0,0
227,0,0,0,2,2,1,2,16
228,0,0,0,3,4,4,5,3
229,18,14,15,2,4,0,0,0
230,0,0,1,1,1,5,7,11
231,0,0,0,1,8,11,6,4
232,5,11,11,4,3,0,0,0
233,0,0,1,6,5,5,5,3
234,0,0,0,0,0,2,7,11
235,6,3,4,3,2,0,1,0
236,0,3,7,1,3,0,1,1
237,0,0,0,1,0,1,5,4
238,0,0,1,2,1,5,3,0
239,12,11,1,9,0,3,0,0
240,0,0,0,1,1,1,8,5
241,0,0,0,0,2,11,9,1
242,0,0,0,1,0,8,8,13
243,0,0,0,1,4,5,7,13
244,0,4,1,4,6,3,2,2
245,0,0,2,3,4,5,4,0
246,0,0,0,3,7,12,9,5
247,0,4,0,6,2,5,0,0
248,3,0,4,14,4,1,1,0
249,1,0,8,14,6,8,2,3
250,3,6,8,7,7,4,2,0
251,0,6,1,3,5,3,0,0
252,0,0,0,0,2,9,1,2
253,0,1,3,2,12,2,9,3
254,0,0,2,7,5,0,2,2
255,0,0,0,2,1,9,6,3
256,2,3,4,2,3,5,2,0
257,3,8,10,7,9,3,0,0
258,2,1,4,14,3,4,0,0
259,0,0,0,1,0,3,1,7
260,3,2,1,3,3,1,1,0
261,0,1,3,7,10,6,0,0
262,0,0,0,3,8,18,10,7
263,0,1,2,3,5,3,1,1
264,0,4,8,4,4,5,2,0
265,3,9,18,10,13,4,0,0
266,1,7,10,12,3,0,3,1
267,5,12,14,6,2,1,0,0
268,0,0,0,0,0,1,11,9
269,3,4,5,5,8,2,0,0
270,3,2,4,0,0,1,0,0
271,10,4,10,6,1,0,0,0
272,0,0,0,0,3,7,13,3
273,0,1,0,6,0,8,0,0
274,6,16,9,3,2,0,0,0
275,5,5,1,4,3,0,0,0
276,0,0,0,2,2,13,9,0
277,0,0,0,2,4,9,7,8
278,0,0,0,6,6,5,10,6
279,0,2,0,4,6,7,2,2
280,1,0,0,11,15,9,4,0
281,0,0,4,6,13,5,2,6
282,0,4,5,8,6,1,0,0
283,0,0,1,5,0,1,0,6
284,0,0,0,0,3,7,6,5
285,0,0,1,1,6,7,0,3
286,0,0,0,0,6,5,5,1
287,0,0,2,7,5,12,1,0
288,4,4,8,3,0,1,0,0
289,0,0,1,4,2,6,0,2
290,2,0,1,1,4,3,8,5
291,0,0,0,0,1,0,7,3
292,0,0,2,3,0,0,0,2
293,7,7,10,4,0,0,3,0
294,1,3,6,10,1,3,2,0
295,0,0,0,3,3,4,2,0
296,0,0,1,1,2,9,5,3
297,0,5,7,5,3,2,0,0
298,2,2,3,4,1,0,0,1
299,0,0,0,0,3,3,9,4
300,0,3,3,4,2,3,2,0
301,1,4,1,7,1,6,2,2
302,0,0,0,1,4,9,3,10
303,0,0,0,1,4,0,12,12
304,0,2,1,6,5,10,2,0
305,0,0,0,0,0,6,10,3
306,0,5,7,16,0,3,0,0
307,0,3,4,10,4,5,5,0
308,0,0,0,0,3,6,8,0
309,3,2,10,6,1,4,0,0
310,0,0,0,7,2,5,1,4
311,2,8,7,5,3,6,3,1
312,3,0,4,4,8,0,1,0
313,2,1,2,0,0,0,0,0
314,0,1,1,5,6,1,10,9
315,0,0,0,2,4,9,0,1
316,2,6,5,2,4,0,1,0
317,10,11,6,3,0,2,0,0
318,0,1,1,6,5,4,2,2
319,0,0,4,6,2,0,4,0
320,4,4,0,2,1,0,0,0
321,7,10,6,5,2,0,0,0
322,4,5,7,3,1,1,0,0
323,0,2,4,5,8,7,5,1
324,0,0,0,0,2,1,4,5
325,4,5,11,6,8,3,1,0
326,6,0,2,4,1,0,0,0
327,0,2,9,0,8,2,0,0
328,1,0,0,4,11,1,2,4
329,2,6,1,8,1,0,1,0
330,0,0,0,7,5,2,1,0
331,4,5,8,1,3,1,1,0
332,1,10,0,2,1,1,0,0
333,0,0,0,0,2,0,5,11
334,0,4,3,2,3,0,1,1
335,0,0,5,0,0,2,0,0
336,3,6,6,0,2,0,0,0
337,0,3,5,3,4,6,2,0
338,0,1,0,3,1,1,3,3
339,0,0,5,0,5,3,2,3
340,1,1,3,0,0,0,0,0
341,0,0,2,0,5,12,8,2
342,0,0,0,1,1,0,8,7
343,0,0,0,0,1,1,7,7
344,0,0,0,0,1,5,13,17
345,0,0,0,0,6,8,7,7
346,1,3,4,3,3,0,0,0
347,0,1,9,3,7,2,0,0
348,0,0,0,0,4,6,10,2
349,0,1,0,0,5,3,7,2
350,3,4,6,2,2,0,0,0
351,2,5,8,5,0,3,0,0
352,0,1,2,1,7,8,14,8
353,0,0,0,0,3,2,11,9
354,0,0,1,0,3,2,0,1
355,0,0,1,2,4,7,0,2
356,0,1,9,4,6,4,0,1
357,0,0,0,1,3,3,7,0
358,0,13,7,9,3,1,0,0
359,1,1,1,3,8,14,13,0
360,2,6,6,0,1,0,1,0
361,7,6,3,8,2,0,0,0
362,0,0,1,3,0,8,5,0
363,0,0,0,0,4,5,4,13
364,0,0,0,0,1,4,7,19
365,0,0,0,3,3,0,11,13
366,0,0,0,3,2,14,13,3
367,0,0,2,0,6,9,6,3
368,1,1,0,2,1,16,8,4
369,0,0,0,0,1,3,6,3
370,2,4,4,3,0,0,0,0
371,0,0,0,0,0,4,7,6
372,0,0,0,1,5,8,1,3
373,8,4,3,4,0,0,0,0
374,3,2,1,9,6,0,3,3
375,2,3,4,2,3,0,0,0
376,0,0,0,0,1,1,10,8
377,2,4,7,11,9,1,1,0
378,0,2,3,0,1,5,1,2
379,5,19,15,6,4,0,0,0
380,0,0,0,0,3,6,0,0
381,0,0,0,0,0,1,5,9
382,0,2,1,6,6,4,3,0
383,0,0,1,0,5,5,1,11
384,0,0,0,0,5,8,11,6
385,2,1,8,6,13,3,0,0
386,0,2,7,6,8,7,7,0
387,0,0,0,0,1,5,3,4
388,0,3,3,5,6,2,3,1
389,0,0,2,0,2,5,6,1
390,0,1,0,0,1,4,7,15
391,8,10,7,1,0,1,0,0
392,0,0,0,0,1,12,5,7
393,0,1,1,11,7,9,0,3
394,0,3,1,0,3,1,0,0
395,0,0,4,4,2,5,3,3
396,8,10,10,5,3,2,1,0
397,9,10,4,8,2,0,0,0
398,6,1,12,0,2,0,0,1
399,0,0,0,1,2,4,9,6
400,8,9,6,2,1,0,0,0
401,1,5,4,2,2,0,0,0
402,0,0,0,0,4,18,8,8
403,0,2,8,2,0,2,0,0
404,0,0,0,4,9,15,14,6
405,13,10,6,5,2,1,0,0
406,0,0,0,0,2,4,9,9
407,1,2,5,8,5,9,1,1
408,4,6,0,8,10,2,0,0
409,0,0,1,0,7,3,1,8
410,0,0,3,7,0,0,0,0
411,4,12,7,0,0,0,0,0
412,2,18,14,2,4,2,0,0
413,2,0,3,0,12,4,5,1
414,0,3,6,3,9,1,0,0
415,0,0,1,2,2,5,0,5
416,0,0,0,8,6,3,5,2
417,3,0,1,1,1,0,0,0
418,0,0,1,3,6,7,5,9
419,0,0,0,4,1,8,6,1
420,0,0,0,6,7,6,9,3
421,0,2,2,0,11,0,1,3
422,6,14,7,2,2,2,0,0
423,1,1,2,3,3,3,3,3
424,0,0,0,1,9,2,5,6
425,2,0,6,3,0,1,0,0
426,2,5,10,6,7,3,0,0
427,0,0,0,0,4,9,7,5
428,2,6,5,6,13,6,1,0
429,1,3,8,8,3,0,0,0
430,0,0,0,1,3,8,2,5
431,0,3,7,5,2,2,1,0
432,0,0,4,5,7,3,1,0
433,0,0,0,6,10,9,6,0
434,0,0,0,3,3,1,8,2
435,0,0,0,6,3,4,2,2
436,0,0,2,1,6,5,0,3
437,0,1,7,2,0,0,0,0
438,2,4,4,17,2,5,2,0
439,0,2,0,3,4,2,4,0
440,0,0,0,0,1,10,0,4
441,0,1,1,1,0,5,2,0
442,0,0,0,1,7,9,4,6
443,0,0,0,3,3,7,5,3
444,2,6,8,0,1,0,0,0
445,0,1,1,3,7,1,10,7
446,0,1,3,10,9,2,3,1
447,7,17,6,14,3,2,2,0
448,4,2,9,7,5,2,1,0
449,0,0,0,0,3,8,12,3
450,3,2,4,4,4,0,0,0
451,0,0,0,0,0,5,8,14
452,0,1,3,3,4,4,3,0
453,0,0,0,0,5,1,12,7
454,0,0,3,11,7,0,5,5
455,0,0,0,0,1,1,5,4
456,0,0,0,0,2,1,8,10
457,0,1,1,0,0,2,0,0
458,0,1,0,1,3,5,5,5
459,0,0,1,1,6,0,4,0
460,0,3,0,3,3,1,0,0
461,0,2,6,0,4,1,2,0
462,4,4,12,4,0,0,0,0
463,0,0,0,2,3,4,2,8
464,0,0,1,1,4,6,16,4
465,0,0,0,0,4,12,8,9
466,6,7,5,10,7,2,0,0
467,0,0,2,0,10,4,0,0
468,1,3,10,15,8,2,1,0
469,0,2,4,7,3,0,0,0
470,0,0,0,0,4,5,7,4
471,0,0,0,0,1,1,6,8
472,0,2,1,7,8,2,2,0
473,0,0,0,0,1,3,2,11
474,0,9,11,3,2,0,0,0
475,15,9,10,3,3,0,0,0
476,0,0,4,0,16,10,4,5
477,0,6,6,4,1,0,0,0
478,13,5,7,1,3,0,1,0
479,0,0,0,0,5,6,14,7
480,0,0,0,0,1,9,8,10
481,0,0,2,2,6,10,6,13
482,0,1,3,2,6,5,3,0
483,0,12,8,0,5,0,0,0
484,0,0,2,6,1,2,12,0
485,0,0,0,1,3,3,2,0
486,0,0,0,1,5,17,12,16
487,0,0,2,6,2,0,0,0
488,0,0,3,2,2,6,2,4
489,1,4,11,7,4,4,1,2
490,4,5,9,13,7,5,1,0
491,4,3,0,8,0,0,0,0
492,0,0,3,6,8,3,6,3
493,0,0,0,0,0,2,7,5
494,0,0,1,0,0,1,8,3
495,0,1,4,0,2,2,1,0
496,14,10,3,3,0,1,0,0
497,0,1,0,0,0,4,10,12
498,0,0,1,6,5,7,3,0
499,0,0,1,4,4,8,12,4
500,1,0,5,0,14,7,4,2
501,0,0,1,6,6,1,7,5
502,0,0,1,2,2,8,7,2
503,0,0,0,0,0,0,11,14
504,0,0,7,2,11,10,8,6
505,0,2,5,5,7,11,4,2
506,0,1,5,6,3,4,0,0
507,7,7,5,8,0,1,0,0
508,9,1,11,8,2,4,0,0
509,10,9,5,7,0,2,1,0
510,9,7,9,5,0,1,0,0
511,1,0,3,3,0,2,0,2
512,0,0,0,0,0,3,10,16
513,0,0,4,5,9,3,9,2
514,0,0,0,0,8,5,12,9
515,0,0,0,2,3,4,2,4
516,1,2,4,0,0,4,0,0
517,0,0,1,6,2,4,11,8
518,0,10,13,10,6,3,1,1
519,0,0,5,3,8,4,1,2
520,0,0,0,1,3,3,4,0
521,0,0,0,2,8,9,4,5
522,0,0,1,2,1,5,7,0
523,0,0,2,10,12,12,0,4
524,0,0,2,0,2,7,5,12
525,0,0,5,5,12,5,10,2
526,9,9,5,5,1,0,0,0
527,0,1,0,2,4,7,3,0
528,0,0,1,4,0,3,2,2
529,1,4,6,3,0,0,1,0
530,0,5,11,6,0,4,3,1
531,0,1,2,4,6,14,8,6
532,2,5,11,5,4,2,2,0
533,12,13,12,2,3,0,0,0
534,0,0,1,8,2,8,12,1
535,7,3,10,0,0,1,0,0
536,1,3,1,10,8,15,5,2
537,0,0,0,0,0,5,10,10
538,5,4,9,0,0,0,0,0
539,3,3,7,1,6,3,0,0
540,6,5,4,1,3,0,0,0
541,0,0,0,0,2,13,13,8
542,6,8,4,6,3,0,0,0
543,0,0,0,0,3,7,5,1
544,0,0,0,5,3,3,10,9
545,2,3,13,7,1,4,2,0
546,0,0,2,5,17,6,7,2
547,0,2,4,3,4,4,2,0
548,4,4,7,7,7,2,2,0
549,9,10,6,5,2,0,0,0
550,6,2,11,3,1,1,0,0
551,1,7,7,9,0,2,1,0
552,11,5,0,1,0,3,1,0
553,3,8,5,3,0,0,0,0
554,0,0,0,1,11,3,9,5
555,3,2,10,13,5,2,1,2
556,0,2,1,6,13,1,5,0
557,3,0,6,0,5,0,1,1
558,0,3,0,0,4,5,0,2
559,0,1,4,1,9,5,6,5
560,2,4,10,6,3,0,1,0
561,0,0,0,0,2,5,6,17
562,0,0,4,2,6,4,0,1
563,0,0,0,1,4,8,4,7
564,0,0,0,2,1,4,9,3
565,0,0,0,3,2,5,5,9
566,2,5,4,9,1,2,3,0
567,5,3,12,0,3,0,0,0
568,0,0,1,2,7,12,8,2
569,5,5,10,6,4,5,0,0
570,0,0,0,2,0,3,9,4
571,0,2,4,9,2,5,2,0
572,0,0,0,3,5,6,7,7
573,0,0,1,0,4,10,0,0
574,3,5,10,2,0,0,0,0
575,0,0,0,1,3,7,14,10
576,2,8,9,10,8,3,0,0
577,2,0,1,1,3,0,0,0
578,0,6,9,13,2,6,2,0
579,0,0,1,4,5,8,9,6
580,4,2,4,2,0,0,1,0
581,0,0,0,0,0,3,4,2
582,0,2,2,6,4,4,1,0
583,0,0,0,1,0,4,5,5
584,0,0,0,0,0,0,14,1
585,0,2,0,6,11,1,6,0
586,6,3,7,1,0,0,0,0
587,0,0,1,1,0,5,3,0
588,0,0,1,7,2,0,0,0
589,4,2,7,1,2,1,0,0
590,0,0,0,2,1,8,4,5
591,0,0,3,0,8,4,1,1
592,6,9,0,0,3,0,0,0
593,2,1,1,1,1,0,0,0
594,5,3,6,9,11,2,3,1
595,3,10,9,12,11,6,0,0
596,0,1,6,1,7,6,8,4
597,1,4,8,4,3,0,2,0
598,0,6,5,5,0,0,0,0
599,0,0,1,1,4,0,1,2
600,0,0,1,3,2,3,5,5
601,2,1,4,0,3,2,1,0
602,0,0,0,2,5,1,5,6
603,3,7,5,0,0,0,0,0
604,0,0,0,0,0,3,5,12
605,0,0,0,0,0,3,4,13
606,0,0,0,0,0,9,4,13
607,0,0,0,0,0,3,0,3
608,0,0,1,0,1,3,4,18
609,0,0,0,8,0,9,2,6
610,9,3,4,2,1,1,0,0
611,0,0,0,4,3,3,2,2
612,0,5,3,7,2,6,5,0
613,4,7,6,0,2,2,1,0
614,0,0,0,0,0,2,9,2
615,2,0,2,8,0,2,0,0
616,11,16,6,4,1,0,0,0
617,0,2,5,4,1,1,1,0
618,0,0,0,0,2,1,5,4
619,0,1,7,1,8,2,7,1
620,0,0,2,0,2,4,16,0
621,0,0,0,1,5,4,3,2
622,1,8,2,0,0,0,0,0
623,1,7,10,7,0,2,0,0
624,10,12,2,1,0,2,0,0
625,3,3,5,6,5,1,2,0
626,0,0,0,2,6,3,4,0
627,0,4,12,7,4,4,1,0
628,0,0,0,3,6,9,7,0
629,0,0,0,1,2,0,5,1
630,5,4,1,7,2,0,0,0
631,3,3,8,7,4,0,2,2
632,4,10,1,11,2,1,0,0
633,0,0,3,0,7,10,3,2
634,0,0,0,0,0,8,1,5
635,1,4,1,0,3,0,0,0
636,2,7,14,0,1,0,0,0
637,0,0,3,8,1,6,6,3
638,0,2,1,7,0,2,0,0
639,2,3,2,0,0,0,0,0
640,1,0,1,2,6,6,3,3
641,0,0,2,1,1,7,2,6
642,2,1,3,9,7,3,0,1
643,0,0,0,1,2,10,2,7
644,0,4,0,6,8,8,1,0
645,0,2,1,7,1,0,0,0
646,9,6,18,8,1,0,0,0
647,11,7,11,2,4,0,0,0
648,3,2,5,1,1,0,0,0
649,0,1,3,5,8,3,2,0
650,0,0,0,3,6,7,11,2
651,0,1,4,6,0,0,0,0
652,0,0,0,0,1,3,9,18
653,0,1,2,3,6,4,6,3
654,0,3,0,3,8,6,7,2
655,1,2,0,10,3,1,0,0
656,0,0,0,0,0,7,7,4
657,0,0,0,0,1,1,7,8
658,0,0,0,0,0,5,3,15
659,7,6,13,2,0,1,0,0
660,7,15,9,6,0,1,0,0
661,9,10,2,0,0,0,0,0
662,0,2,1,4,4,10,4,0
663,0,0,0,0,0,2,9,8
664,0,0,0,3,3,1,2,1
665,1,3,2,1,3,0,0,0
666,0,2,0,0,7,2,1,0
667,2,2,0,8,5,1,1,0
668,1,3,1,4,3,1,1,0
669,7,2,3,0,0,0,0,0
670,5,5,8,3,2,0,0,0
671,4,1,0,7,2,0,0,0
672,0,0,1,0,0,7,16,13
673,0,1,3,8,6,0,2,0
674,0,0,0,4,6,12,9,4
675,3,5,5,6,0,1,0,0
676,0,8,13,9,2,4,0,0
677,0,1,2,0,4,0,2,3
678,6,11,6,1,0,0,0,0
679,0,0,0,3,4,2,14,7
680,0,0,0,0,3,6,5,3
681,0,0,3,8,5,6,5,4
682,3,11,4,2,1,0,0,0
683,0,0,1,0,5,2,0,2
684,0,0,0,0,4,3,9,7
685,0,0,0,1,3,13,9,16
686,2,4,0,2,7,4,0,0
687,0,0,0,4,5,7,6,8
688,0,1,2,4,3,3,1,4
689,2,1,4,5,3,3,0,0
690,0,0,0,3,3,7,0,4
691,0,0,0,1,9,5,11,4
692,0,1,1,0,4,9,5,0
693,0,0,0,2,0,2,10,11
694,1,0,1,3,3,3,0,4
695,0,1,1,2,4,4,0,1
696,12,4,3,1,1,0,0,0
697,0,0,0,1,5,8,3,1
698,1,8,8,8,1,5,0,0
699,5,7,1,2,1,0,0,0
700,0,0,2,2,7,3,8,1
701,0,0,1,0,8,1,7,6
702,0,3,9,5,1,0,0,0
703,0,0,0,0,6,2,3,5
704,1,2,2,7,7,2,0,0
705,0,3,3,7,0,4,0,2
706,0,0,2,0,12,7,1,3
707,0,0,0,0,1,2,11,8
708,0,0,0,1,1,10,12,18
709,3,3,5,5,0,0,0,0
710,0,0,0,2,3,2,2,7
711,0,1,0,4,7,6,5,2
712,6,13,6,4,0,1,0,0
713,0,0,0,3,0,8,7,0
714,0,3,0,1,14,2,9,3
715,0,1,0,2,8,4,8,2
716,2,3,7,10,6,5,1,2
717,0,0,0,0,0,3,9,7
718,0,0,0,0,1,11,7,14
719,4,0,9,3,1,0,0,0
720,7,6,6,0,0,2,0,0
721,4,4,11,4,7,1,2,0
722,6,0,5,0,4,2,0,0
723,3,7,3,0,0,0,0,0
724,0,0,0,0,0,9,0,8
725,0,1,1,1,3,10,12,5
726,0,3,4,5,2,6,6,1
727,2,1,3,7,0,0,1,0
728,0,0,1,3,8,7,10,5
729,1,0,0,4,1,3,3,0
730,0,0,0,2,0,4,3,2
731,0,1,2,8,3,3,3,0
732,6,6,12,1,1,1,1,0
733,8,6,3,2,0,0,0,0
734,0,1,4,7,6,5,12,2
735,0,5,2,4,4,2,0,0
736,6,9,0,6,2,1,0,0
737,1,1,3,7,8,0,0,0
738,2,5,20,15,4,3,2,0
739,0,0,0,1,6,9,12,3
740,8,3,9,3,4,0,0,0
741,3,5,2,5,5,3,0,0
742,0,0,0,0,5,6,8,11
743,0,1,0,5,2,8,2,6
744,0,0,0,0,5,2,10,5
745,0,2,2,5,0,1,3,1
746,0,0,2,8,3,19,7,2
747,3,15,12,5,1,5,0,0
748,1,1,11,9,8,4,1,0
749,0,0,1,5,0,13,10,7
750,3,9,10,7,3,0,1,0
751,3,6,4,1,6,0,0,0
752,8,6,15,9,2,3,1,0
753,5,7,6,10,0,0,0,0
754,1,1,7,0,2,0,0,0
755,0,2,0,5,3,10,1,2
756,0,0,5,2,4,8,5,1
757,0,0,0,0,5,5,10,16
758,0,3,7,7,3,4,0,0
759,1,0,3,5,7,7,3,1
760,0,4,2,3,10,1,0,0
761,0,0,3,0,0,8,5,2
762,2,3,8,11,1,0,0,0
763,4,2,9,6,0,1,0,0
764,4,0,6,2,3,0,2,0
765,6,10,1,1,0,0,0,0
766,0,0,0,0,7,6,7,7
767,0,0,0,2,0,13,6,6
768,0,0,0,0,3,7,15,18
769,1,1,4,12,16,10,4,3
770,9,8,10,8,7,0,0,0
771,0,0,3,1,1,8,6,5
772,3,0,3,6,9,8,8,5
