Store_ID,Size_1,Size_2,Size_3,Size_4
317,1,2,4,4
318,0,1,5,4
319,0,0,1,3
320,0,0,4,2
321,0,0,4,8
322,3,2,2,0
323,0,2,3,1
324,0,1,3,4
325,0,0,2,7
326,0,3,6,2
327,0,1,1,2
328,3,4,2,1
329,4,6,4,1
330,1,2,2,3
331,0,3,8,1
332,0,1,2,3
333,0,0,3,6
334,2,4,0,0
335,0,0,0,4
336,0,1,3,2
337,0,2,2,9
338,3,7,1,0
339,3,1,4,0
340,0,0,3,3
341,0,0,0,8
342,2,2,3,0
343,0,0,2,5
344,2,3,3,1
345,0,1,2,2
346,0,2,6,1
347,1,2,2,0
348,1,0,2,1
349,0,1,3,6
350,0,0,2,8
351,0,0,5,4
352,1,4,3,1
353,0,4,5,2
354,0,0,0,4
355,3,3,1,0
356,6,5,1,0
357,0,0,0,4
358,1,1,4,1
359,0,7,3,1
360,0,1,2,6
361,0,0,3,7
362,0,3,5,5
363,0,2,6,0
364,0,0,2,5
365,0,0,5,5
366,0,3,0,0
367,1,12,1,1
368,2,8,4,0
369,0,3,2,3
370,1,2,4,0
371,2,0,0,0
372,2,1,1,0
373,1,1,0,0
374,0,0,0,3
375,0,0,0,1
376,0,2,2,6
377,7,3,1,0
378,1,3,2,0
379,5,5,2,1
380,0,1,2,1
381,0,1,1,0
382,0,0,1,9
383,1,1,5,1
384,0,2,3,2
385,0,0,2,2
386,0,1,7,7
387,0,0,6,0
388,0,3,0,2
389,0,0,3,4
390,0,5,6,4
391,0,1,4,2
392,2,6,3,0
393,0,0,1,12
394,1,3,3,0
395,7,4,3,0
396,0,3,9,6
397,0,0,5,8
398,0,1,9,5
399,0,0,2,8
400,0,0,1,5
401,0,2,5,2
402,0,3,6,2
403,0,0,7,6
404,0,1,3,3
405,1,4,3,0
406,2,3,3,0
407,0,0,2,7
408,1,2,0,1
409,0,7,9,5
410,1,4,2,0
411,1,8,0,1
412,2,2,1,0
413,0,5,3,1
414,0,1,6,8
415,3,1,4,1
416,0,0,2,6
417,0,0,0,5
418,0,5,3,3
419,4,3,1,0
420,0,0,4,7
421,0,0,3,6
422,0,0,4,6
423,3,3,1,0
424,0,0,2,8
425,0,0,2,2
426,0,0,4,2
427,3,3,4,1
428,6,4,0,0
429,0,0,5,2
430,4,1,0,0
431,2,0,0,0
432,2,5,3,0
433,0,0,8,5
434,0,0,2,0
435,2,2,1,0
436,0,0,7,6
437,1,2,1,0
438,0,1,2,10
439,1,4,3,1
440,0,2,0,0
441,4,2,0,1
442,0,0,11,10
443,0,6,3,0
444,0,7,3,2
445,3,6,0,0
446,0,0,1,6
447,0,0,7,5
448,0,3,4,3
449,1,2,3,2
450,0,0,1,2
451,0,3,13,1
452,0,0,2,3
453,0,7,0,0
454,6,6,1,0
455,0,0,5,0
456,0,3,2,1
457,0,0,1,7
458,0,0,7,4
459,0,0,2,8
460,0,1,3,3
461,1,3,2,1
462,0,0,1,3
463,0,1,7,8
464,3,3,1,0
465,7,4,2,0
466,0,2,2,3
467,0,3,3,3
468,0,1,8,5
469,0,0,5,4
470,0,0,4,12
471,0,3,2,1
472,0,1,2,6
473,0,1,0,4
474,5,6,1,0
475,0,4,5,2
476,1,6,6,0
477,0,1,0,2
478,0,0,4,7
479,2,4,2,0
480,1,6,5,0
481,0,4,4,1
482,0,0,5,10
483,0,3,6,1
484,0,0,4,5
485,1,1,5,1
486,2,3,2,4
487,0,0,1,2
488,0,0,0,1
489,0,0,3,9
490,0,1,6,2
491,1,4,0,0
492,0,3,5,1
493,0,1,6,0
494,0,3,2,2
495,0,0,1,10
496,2,5,1,0
497,0,1,3,6
498,1,3,0,0
499,0,7,6,2
500,0,0,4,7
501,3,2,0,0
502,0,2,5,4
503,0,0,2,4
504,0,1,8,5
505,0,0,2,9
506,0,1,1,4
507,5,7,0,0
508,3,6,7,2
509,0,0,2,11
510,0,12,5,1
511,1,1,2,0
512,1,4,1,1
513,0,0,3,14
514,0,3,5,4
515,0,2,1,0
516,0,2,1,0
517,1,1,2,0
518,0,0,3,9
519,1,5,6,2
520,0,0,1,6
521,0,0,0,8
522,0,2,3,0
523,9,5,2,0
524,4,12,2,0
525,0,1,5,8
526,0,0,0,5
527,0,2,6,9
528,0,2,2,0
529,2,4,0,0
530,0,0,2,10
531,0,3,10,3
532,0,7,6,5
533,0,1,6,6
534,1,4,5,1
535,0,0,1,7
536,0,4,6,0
537,0,5,5,0
538,0,0,4,3
539,0,5,2,0
540,1,3,2,0
541,0,2,3,3
542,5,4,0,0
543,0,0,1,0
544,1,5,4,0
545,0,1,3,14
546,3,4,4,0
547,0,0,2,4
548,0,0,3,6
549,0,0,5,2
550,0,1,4,2
551,2,5,7,2
552,0,5,12,0
553,0,0,3,3
554,0,0,2,7
555,5,5,3,0
556,0,0,4,2
557,0,4,0,0
558,0,1,2,1
559,0,0,4,5
560,0,3,8,1
561,6,4,1,0
562,0,1,3,2
563,1,4,3,1
564,0,2,3,0
565,0,0,1,11
566,0,8,1,0
567,0,1,3,6
568,0,2,6,0
569,8,4,3,0
570,0,6,3,4
571,2,9,4,0
572,0,0,1,4
573,0,2,2,3
574,2,2,1,2
575,3,3,3,0
576,0,0,2,9
577,1,3,2,0
578,2,7,4,1
579,2,2,3,0
580,2,3,4,1
581,0,0,1,8
582,1,3,9,6
583,2,4,3,0
584,0,0,4,6
585,0,1,5,7
586,1,2,5,0
587,1,1,1,2
588,2,4,1,0
589,0,0,2,1
590,0,1,1,7
591,0,0,1,4
592,0,2,5,1
593,0,0,4,1
594,0,0,2,4
595,3,4,6,0
596,0,1,3,6
597,0,0,5,6
598,4,3,0,0
599,1,2,1,0
600,0,2,2,0
601,0,2,1,4
602,3,6,1,0
603,0,0,1,5
604,0,0,0,3
605,0,2,3,0
606,0,3,5,1
607,0,0,0,4
608,2,4,4,0
609,0,0,1,6
610,0,3,2,4
611,0,1,2,2
612,0,6,7,2
613,0,4,5,1
614,0,3,2,0
615,0,3,4,6
616,0,0,1,9
617,0,0,1,2
618,0,2,1,2
619,0,0,5,8
620,0,0,0,6
621,1,0,1,4
622,0,0,2,2
623,2,7,1,0
624,0,8,1,0
625,0,0,6,5
626,0,1,8,3
627,1,5,1,1
628,2,4,1,0
629,0,2,1,2
630,1,1,1,0
631,0,0,4,5
632,6,11,1,0
633,0,4,7,3
634,0,4,5,2
635,0,0,1,5
636,0,0,2,4
637,2,6,0,0
638,0,1,3,0
639,0,2,0,6
640,1,8,0,0
641,0,0,5,2
642,1,0,5,4
643,1,2,2,1
644,0,0,3,1
645,0,0,1,3
646,0,4,9,1
647,2,6,2,0
648,1,4,6,0
649,0,0,1,4
650,0,1,0,8
651,1,3,1,0
652,3,5,1,0
653,0,3,1,3
654,0,3,3,1
655,1,6,2,0
656,0,1,3,1
657,0,0,3,4
658,0,2,7,0
659,1,0,1,3
660,0,1,1,2
661,2,0,1,0
662,0,7,3,3
663,0,0,4,3
664,0,1,0,0
665,0,0,4,2
666,0,2,4,3
667,1,0,0,1
668,0,2,1,2
669,2,5,0,0
670,0,0,2,3
671,1,4,0,0
672,1,2,3,2
673,0,0,2,1
674,1,1,2,0
675,0,5,4,1
676,0,1,4,10
677,0,0,3,3
678,0,0,4,7
679,2,7,1,0
680,2,4,7,0
681,0,4,3,4
682,1,1,2,0
683,0,1,1,4
684,0,1,4,6
685,0,1,5,7
686,1,3,2,0
687,3,2,3,1
688,0,0,0,8
689,0,1,8,2
690,0,2,1,0
691,0,1,3,4
692,2,4,0,0
693,0,0,6,3
694,1,3,0,0
695,1,2,3,0
696,0,0,2,7
697,0,2,2,2
698,0,0,3,4
699,0,2,4,0
700,1,3,1,0
701,1,10,4,1
702,0,0,1,8
703,0,4,7,0
704,0,2,1,1
705,0,3,0,1
706,2,6,3,0
707,0,2,1,0
708,1,4,5,1
709,1,3,1,1
710,1,2,3,1
711,4,3,1,0
712,1,3,2,1
713,0,0,6,8
714,0,0,2,5
715,0,1,4,3
716,0,1,1,9
717,0,4,4,0
718,0,0,2,9
719,0,0,0,5
720,2,3,3,0
721,0,8,5,3
722,0,0,5,3
723,0,1,3,2
724,0,0,0,8
725,0,3,4,3
726,0,2,11,4
727,0,0,1,2
728,1,1,4,2
729,0,1,2,0
730,0,0,2,1
731,0,1,1,0
732,0,0,3,15
733,0,0,2,7
734,0,2,2,3
735,2,9,1,0
736,2,8,2,0
737,0,0,2,3
738,0,1,7,2
739,0,0,9,0
740,0,2,3,4
741,0,1,7,5
742,0,0,6,0
743,0,0,2,6
744,0,2,5,0
745,2,1,0,0
746,3,9,4,0
747,0,0,1,7
748,1,4,6,1
749,1,9,2,1
750,2,3,4,1
751,0,0,3,1
752,0,0,4,10
753,0,5,4,0
754,0,0,4,7
755,1,0,2,1
756,0,4,5,0
757,0,1,3,7
758,3,2,0,0
759,1,4,6,1
760,0,2,4,2
761,0,2,0,5
762,1,5,5,0
763,1,1,3,0
764,0,4,8,5
765,0,1,1,0
766,2,3,0,0
767,0,0,2,6
768,0,3,4,4
769,0,0,1,4
770,6,6,0,0
771,1,3,0,1
772,0,1,8,8
773,1,1,1,2
774,0,0,4,2
775,0,3,5,0
776,2,2,0,0
777,0,2,2,6
778,0,0,7,4
779,0,0,4,4
780,0,3,6,0
781,0,5,7,1
782,0,5,3,6
783,0,2,3,2
784,1,1,2,0
785,0,0,1,5
786,0,1,10,1
787,0,3,3,2
788,0,1,1,7
789,2,8,3,0
790,0,1,1,9
791,1,4,1,1
792,0,1,2,4
793,2,1,4,1
794,5,1,1,0
795,0,1,2,5
796,0,0,2,8
797,7,9,1,0
798,1,5,2,0
799,0,8,2,3
800,4,6,1,1
801,5,9,0,0
802,1,0,4,2
803,2,3,0,0
804,0,5,6,3
805,0,0,4,7
806,2,4,2,0
807,0,0,9,3
808,0,6,3,0
809,0,0,0,1
810,0,2,3,1
811,0,0,7,11
812,0,2,3,6
813,0,0,1,1
814,0,0,3,6
815,3,6,1,0
816,0,6,5,3
817,0,1,5,4
818,5,6,0,0
819,1,1,0,0
820,0,3,7,0
821,2,6,5,4
822,3,2,0,0
823,0,2,6,1
824,1,3,3,0
825,0,0,1,4
826,0,1,0,11
827,0,0,3,9
828,0,1,0,6
829,0,9,1,0
830,1,3,5,0
831,0,0,1,5
832,0,0,1,5
833,0,2,6,0
834,0,0,5,3
835,0,2,3,2
836,0,3,2,3
837,1,2,4,5
838,0,0,1,5
839,0,4,4,0
840,0,0,6,3
841,0,0,2,2
842,0,3,2,6
843,0,1,0,2
844,0,0,1,12
845,0,0,0,2
846,3,4,5,0
847,0,4,3,3
848,0,0,6,7
849,0,4,4,2
850,0,2,9,1
851,0,0,2,1
852,0,5,2,2
853,0,0,2,1
854,4,5,2,1
855,0,1,3,2
856,0,1,1,3
857,0,0,2,8
858,0,4,6,2
859,0,1,8,3
860,0,0,0,5
861,0,0,4,2
862,2,6,1,0
863,0,0,1,5
864,0,3,8,0
865,1,2,1,0
866,1,1,1,0
867,0,2,1,0
868,2,0,2,1
869,2,8,5,1
870,0,0,3,5
871,0,1,3,5
872,1,1,0,0
873,0,3,2,5
874,2,3,2,0
875,0,0,4,1
876,0,0,3,1
877,0,1,3,2
878,0,2,9,1
879,3,2,0,0
880,0,0,0,4
881,0,1,0,0
882,1,3,3,2
883,0,0,1,3
884,0,0,2,1
885,0,2,2,0
886,1,5,3,0
887,0,0,4,2
888,1,7,2,0
889,0,0,1,0
890,0,1,1,7
891,1,3,3,2
892,0,1,3,13
893,2,4,4,0
894,0,0,3,4
895,5,6,0,0
896,0,1,1,0
897,2,2,2,0
898,0,0,1,1
899,0,1,1,0
900,0,0,1,7
901,0,0,2,4
902,0,0,1,5
903,2,3,1,0
904,1,2,3,2
905,1,7,2,0
906,1,4,3,1
907,1,10,4,3
908,0,0,0,3
909,1,2,1,2
910,5,4,1,0
911,3,6,2,1
912,0,0,1,0
913,0,0,2,3
914,3,3,1,0
915,3,4,3,0
916,0,0,3,7
917,0,0,4,4
918,0,0,6,10
919,1,1,5,1
920,0,1,1,0
921,1,7,2,1
922,0,0,1,8
923,1,3,6,2
924,1,6,3,1
925,1,1,2,3
926,0,2,3,0
927,0,0,2,1
928,0,0,0,7
929,0,4,1,2
930,0,2,1,0
931,2,0,0,0
932,0,1,7,1
933,2,7,3,0
934,0,0,3,5
935,0,4,1,2
936,1,2,1,0
937,0,0,1,1
938,7,7,1,0
939,0,1,4,2
940,4,8,1,0
941,0,0,2,3
942,2,3,2,0
943,1,6,2,1
944,0,1,6,4
945,0,0,0,1
946,0,2,3,0
947,0,0,0,2
948,0,0,5,5
949,0,3,11,5
950,0,0,1,0
951,0,1,0,8
952,2,6,3,0
953,0,0,0,3
954,0,2,7,3
955,0,0,4,6
956,0,2,2,1
957,0,4,3,3
958,2,0,1,0
959,0,1,1,5
960,0,3,6,0
961,0,3,2,1
962,0,1,5,4
963,1,4,2,0
964,0,2,3,5
965,0,0,2,6
966,0,0,2,4
967,0,3,4,7
968,0,1,2,1
969,0,1,0,6
970,0,0,2,7
971,2,4,2,1
972,3,5,1,0
973,1,6,3,0
974,0,0,2,2
975,2,0,1,0
976,0,1,2,0
977,1,1,4,0
978,0,1,3,2
979,3,4,1,0
980,3,10,1,0
981,2,2,2,0
982,5,1,2,0
983,0,0,2,2
984,3,1,0,0
985,3,2,1,1
986,1,3,2,0
987,0,1,3,4
988,1,0,5,1
989,0,0,0,4
990,0,3,10,6
991,0,0,7,3
992,0,4,3,2
993,2,2,3,0
994,0,1,4,2
995,0,2,7,3
996,0,2,3,0
997,0,0,2,14
998,0,1,3,1
999,0,2,5,12
1000,0,1,3,5
1001,1,2,4,0
1002,0,0,4,5
1003,0,3,10,10
1004,2,2,5,1
1005,1,0,5,1
1006,2,6,1,1
1007,0,1,7,2
1008,0,5,5,1
1009,0,2,2,2
1010,0,3,3,6
1011,0,0,3,4
1012,5,5,2,0
1013,0,7,5,3
1014,1,1,2,1
1015,0,0,7,8
1016,0,0,3,11
1017,1,3,3,0
1018,5,0,2,0
1019,1,3,2,0
1020,0,0,3,1
1021,0,0,1,5
1022,0,0,3,3
1023,0,0,6,9
1024,0,1,6,10
1025,0,0,5,8
1026,1,1,2,0
1027,0,0,3,10
1028,2,5,1,0
1029,2,2,5,1
1030,1,7,8,1
1031,0,0,0,6
1032,3,4,2,0
1033,0,1,5,1
1034,1,5,1,1
1035,0,1,1,1
1036,0,1,2,1
1037,1,1,3,2
1038,2,4,3,0
1039,0,1,4,3
1040,0,0,1,3
1041,0,1,3,2
1042,0,4,4,4
1043,0,0,2,3
1044,2,0,4,1
1045,0,0,0,3
1046,1,2,0,0
1047,0,2,3,2
1048,1,2,3,1
1049,1,4,7,1
1050,0,0,2,0
1051,0,0,4,8
1052,0,0,0,9
1053,5,8,1,0
1054,1,5,0,0
1055,3,12,1,0
1056,0,0,2,12
1057,0,1,2,1
1058,0,0,0,8
1059,0,0,5,6
1060,1,3,3,1
1061,3,2,6,1
1062,4,4,1,1
1063,1,4,4,2
1064,0,0,4,4
1065,1,4,3,2
1066,0,0,4,1
1067,0,0,3,9
1068,0,0,5,1
1069,0,0,4,0
1070,0,1,1,0
1071,0,2,1,0
1072,1,1,1,0
1073,3,4,0,0
1074,0,0,4,0
1075,0,0,4,6
1076,0,1,5,5
1077,0,0,5,2
1078,0,0,1,5
1079,0,0,2,3
1080,3,7,1,0
1081,0,0,1,6
1082,0,5,0,0
1083,0,1,5,4
1084,0,4,0,0
1085,5,7,3,1
1086,0,0,2,7
1087,4,3,0,0
1088,1,4,0,0
1089,1,5,8,1
1090,0,3,1,0
1091,0,1,0,9
1092,1,6,6,0
1093,1,1,4,3
1094,5,3,0,0
1095,4,2,1,0
1096,0,0,1,3
1097,0,0,2,2
1098,0,3,6,1
1099,2,6,0,0
1100,0,0,1,10
1101,0,2,2,2
1102,8,5,0,0
1103,0,2,8,1
1104,0,2,11,2
1105,2,6,6,0
1106,1,6,1,0
1107,0,4,5,2
1108,0,3,1,1
1109,3,5,0,0
1110,0,1,2,11
1111,0,0,0,6
1112,0,0,3,5
1113,0,3,2,0
1114,0,1,4,4
1115,0,2,3,2
1116,0,1,2,6
1117,0,0,0,4
1118,1,3,12,1
1119,0,0,3,8
1120,0,0,0,2
1121,0,1,10,5
1122,0,0,3,11
1123,3,6,1,0
1124,0,0,4,4
1125,1,1,4,1
1126,0,2,3,3
1127,1,1,3,1
1128,0,0,2,2
1129,0,1,8,3
1130,0,2,2,0
1131,0,0,6,4
1132,0,0,4,1
1133,0,1,2,0
1134,0,0,2,5
1135,0,1,8,8
1136,0,1,2,2
1137,0,0,3,6
1138,1,2,3,2
1139,0,0,4,3
1140,1,1,3,2
1141,0,1,1,13
1142,0,0,3,1
1143,0,3,2,1
1144,0,0,2,4
1145,0,0,2,0
1146,2,6,3,1
1147,0,0,1,13
1148,2,2,6,1
1149,0,0,6,3
1150,0,8,4,0
1151,0,1,2,6
1152,2,7,2,0
1153,0,4,7,0
1154,0,0,2,5
1155,2,4,2,0
1156,3,7,4,0
1157,0,1,0,3
1158,3,3,7,0
1159,0,3,2,5
1160,0,4,1,1
1161,1,7,2,0
1162,0,1,2,0
1163,0,0,2,9
1164,3,5,1,0
1165,2,1,2,0
1166,4,3,3,0
1167,0,0,5,8
1168,0,4,4,0
1169,3,0,1,0
1170,0,1,1,0
1171,0,0,5,5
1172,2,10,2,0
1173,0,1,4,2
1174,0,2,1,1
1175,2,6,1,0
1176,0,1,4,8
1177,0,1,1,1
1178,0,1,2,0
1179,0,0,1,6
1180,0,1,4,6
1181,0,1,8,7
1182,0,3,3,3
1183,0,0,3,7
1184,4,8,3,0
1185,0,0,4,5
1186,0,1,9,7
1187,0,1,4,6
1188,0,0,2,1
1189,1,4,7,2
1190,0,0,5,2
1191,0,2,0,3
1192,1,6,2,0
1193,0,1,3,2
1194,0,0,0,7
1195,0,2,4,1
1196,0,1,4,10
1197,1,2,9,0
1198,0,0,5,12
1199,0,1,6,6
1200,0,0,2,7
1201,0,2,6,4
1202,0,2,1,0
1203,0,0,0,2
1204,0,4,0,0
1205,0,1,7,3
1206,0,1,4,6
1207,2,1,1,1
1208,1,4,6,0
1209,0,0,2,2
1210,0,0,1,11
1211,3,3,0,0
1212,2,8,1,0
1213,0,0,0,5
1214,4,5,2,0
1215,0,3,2,0
1216,2,4,0,0
1217,0,0,3,2
1218,3,6,2,1
1219,0,0,1,7
1220,0,0,2,3
1221,0,0,3,6
1222,0,0,1,4
1223,0,0,8,1
1224,0,0,5,14
1225,1,0,2,5
1226,0,2,1,1
1227,0,0,0,9
1228,0,1,2,2
1229,0,4,5,1
1230,1,2,3,0
1231,0,1,4,4
1232,0,0,1,4
1233,0,0,0,3
1234,0,1,1,2
1235,0,1,3,3
1236,0,0,4,7
1237,0,6,3,0
1238,1,3,3,0
1239,0,4,4,5
1240,0,1,5,2
1241,0,1,2,1
1242,0,9,5,2
1243,0,0,1,8
1244,2,2,3,4
1245,0,2,2,1
1246,2,5,3,0
1247,0,0,2,8
1248,0,4,4,0
1249,0,1,6,6
1250,0,0,2,4
1251,0,0,4,9
1252,4,3,1,0
1253,0,0,1,4
1254,0,0,3,2
1255,0,0,0,8
1256,0,0,4,6
1257,0,0,0,9
1258,2,6,3,0
1259,0,0,1,5
1260,0,0,3,5
1261,1,4,1,0
1262,3,1,2,0
1263,1,6,3,0
1264,5,5,0,0
1265,2,1,0,0
1266,0,0,1,2
1267,0,3,5,0
1268,1,5,4,1
1269,0,6,3,1
1270,0,0,1,4
1271,0,1,1,6
1272,0,2,9,6
1273,5,6,1,0
1274,0,0,2,1
1275,2,5,1,0
1276,0,0,2,1
1277,1,5,5,1
1278,0,0,1,6
1279,4,2,2,0
1280,0,0,4,2
1281,0,0,0,3
1282,0,1,2,0
1283,0,2,7,1
1284,2,2,1,0
1285,0,0,3,5
1286,0,1,6,4
1287,0,1,5,0
1288,3,2,2,0
1289,0,0,3,0
1290,1,1,1,0
1291,0,0,3,4
1292,1,2,3,0
1293,0,3,4,4
1294,0,2,10,4
1295,1,8,8,1
1296,3,3,1,0
1297,0,0,2,2
1298,0,0,3,3
1299,3,4,0,0
1300,0,3,1,2
1301,0,0,1,2
1302,0,5,8,1
1303,0,3,0,0
1304,0,0,2,6
1305,0,0,4,1
1306,0,0,3,9
1307,0,6,5,2
1308,7,9,1,0
1309,4,4,4,2
1310,0,0,2,4
1311,1,3,1,0
1312,0,0,6,4
1313,0,6,1,0
1314,5,10,1,0
1315,1,4,1,0
1316,0,0,4,4
1317,3,4,2,0
1318,0,0,1,2
1319,0,0,2,2
1320,4,3,1,0
1321,0,0,1,0
1322,3,6,0,0
1323,0,5,5,1
1324,1,3,0,0
1325,0,5,9,5
1326,0,0,3,5
1327,1,5,0,0
1328,0,0,3,5
1329,0,3,2,2
1330,1,2,3,1
1331,0,3,14,4
1332,0,6,2,0
1333,0,1,2,1
1334,1,6,7,2
1335,0,1,11,1
1336,0,0,2,6
1337,0,1,0,3
1338,0,5,3,0
1339,0,1,3,3
1340,1,0,0,0
1341,0,0,1,1
1342,0,0,5,3
1343,1,7,5,0
1344,0,0,2,5
1345,1,4,2,0
1346,1,7,1,0
1347,6,1,2,0
1348,1,6,2,0
1349,6,7,1,0
1350,0,0,4,1
1351,2,4,7,3
1352,2,2,3,1
1353,0,0,3,5
1354,1,2,0,0
1355,0,0,3,4
1356,3,6,2,0
1357,0,3,3,0
1358,0,0,0,6
