Store_ID,Size_1,Size_2,Size_3,Size_4
901,1,1,0,1
902,0,0,3,2
903,5,2,1,0
904,0,1,1,2
905,1,4,2,0
906,0,0,4,9
907,0,0,3,4
908,0,0,3,3
909,1,4,1,0
910,1,1,8,1
911,0,1,4,4
912,3,4,0,0
913,3,2,4,1
914,0,0,4,5
915,0,1,5,6
916,0,0,2,5
917,0,5,0,0
918,0,1,4,4
919,0,1,4,2
920,0,0,2,3
921,0,1,4,7
922,0,0,2,6
923,0,0,7,9
924,0,2,6,5
925,0,1,4,2
926,0,0,2,0
927,2,1,2,0
928,0,3,4,0
929,0,0,4,5
930,0,0,3,2
931,1,3,5,2
932,0,3,9,4
933,3,10,3,0
934,5,2,0,0
935,0,0,1,11
936,0,0,3,3
937,0,2,2,1
938,1,7,3,0
939,0,1,1,0
940,3,7,2,0
941,2,8,2,0
942,0,4,1,0
943,1,8,1,1
944,0,0,0,6
945,0,0,4,3
946,2,4,1,0
947,0,1,3,0
948,3,2,4,0
949,0,2,8,4
950,0,3,4,0
951,0,0,8,3
952,0,5,5,3
953,0,1,5,0
954,5,5,2,0
955,0,0,4,2
956,3,1,2,0
957,0,1,4,1
958,0,3,2,0
959,0,0,1,2
960,4,4,1,0
961,0,0,1,3
962,0,2,4,4
963,0,0,3,3
964,0,0,3,9
965,0,1,5,6
966,2,1,1,0
967,0,0,4,6
968,3,1,0,0
969,0,0,4,10
970,0,2,2,2
971,1,4,2,0
972,0,0,2,4
973,0,2,11,5
974,0,0,0,2
975,0,0,2,5
976,0,4,1,0
977,3,4,1,0
978,2,3,1,0
979,5,6,1,0
980,0,2,4,5
981,0,0,1,5
982,0,1,5,1
983,3,3,1,0
984,0,2,2,2
985,3,3,1,0
986,2,3,2,0
987,1,6,5,0
988,0,4,3,6
989,2,4,0,0
990,0,1,6,4
991,3,3,0,0
992,0,2,5,5
993,0,3,1,1
994,0,0,1,5
995,2,0,4,2
996,0,2,3,0
997,0,7,2,2
998,0,4,3,2
999,0,0,5,8
1000,7,3,5,0
1001,4,3,1,0
1002,0,0,5,3
1003,2,8,0,0
1004,0,5,1,4
1005,0,0,4,8
1006,0,0,2,3
1007,0,4,1,0
1008,0,7,4,0
1009,0,2,1,0
1010,1,5,2,0
1011,0,1,2,1
1012,0,1,2,9
1013,2,5,6,2
1014,0,1,1,1
1015,3,4,2,0
1016,0,4,9,5
1017,1,3,0,0
1018,2,6,4,0
1019,6,2,0,0
1020,0,0,2,0
1021,2,2,0,0
1022,1,0,2,3
1023,0,3,3,0
1024,5,5,1,0
1025,0,4,4,3
1026,0,0,4,8
1027,0,1,9,5
1028,0,2,7,4
1029,1,1,2,5
1030,0,0,2,11
1031,0,0,2,4
1032,3,3,1,0
1033,0,0,3,0
1034,0,0,5,2
1035,4,3,1,0
1036,0,4,6,5
1037,3,8,6,0
1038,3,5,1,0
1039,2,3,1,0
1040,1,0,3,7
1041,1,6,4,1
1042,0,1,1,4
1043,0,2,0,1
1044,1,6,3,1
1045,7,5,1,0
1046,1,8,0,0
1047,0,0,3,0
1048,0,1,2,3
1049,1,4,8,1
1050,0,0,1,3
1051,0,0,4,10
1052,2,1,1,0
1053,1,7,1,0
1054,0,0,3,7
1055,0,0,3,7
1056,1,3,4,0
1057,1,3,3,1
1058,3,3,2,0
1059,0,0,6,8
1060,0,2,5,1
1061,0,1,3,6
1062,4,6,5,0
1063,0,2,4,2
1064,0,1,2,2
1065,1,3,4,1
1066,0,4,2,1
1067,0,3,2,0
1068,1,3,3,0
1069,4,4,1,1
1070,0,3,2,0
1071,0,0,3,1
1072,0,1,2,0
1073,0,0,0,7
1074,0,0,0,5
1075,0,2,10,6
1076,1,6,4,0
1077,0,0,4,2
1078,1,4,0,0
1079,1,3,0,1
1080,1,3,6,3
1081,0,0,1,8
1082,1,6,1,0
1083,0,6,4,1
1084,5,7,0,0
1085,5,7,3,0
1086,0,7,3,0
1087,6,4,2,0
1088,2,2,3,0
1089,0,1,6,5
1090,1,2,1,0
1091,0,0,1,11
1092,0,10,4,0
1093,0,0,11,9
1094,0,0,4,9
1095,0,0,1,4
1096,0,2,3,1
1097,1,1,4,0
1098,1,3,4,1
1099,3,2,4,0
1100,0,0,4,3
1101,1,2,3,0
1102,0,2,6,4
1103,4,6,3,0
1104,4,6,2,0
1105,3,1,1,0
1106,0,2,1,0
1107,3,3,2,0
1108,0,0,1,8
1109,1,5,4,0
1110,0,0,3,1
1111,2,5,5,1
1112,0,1,2,0
1113,0,0,2,3
1114,0,2,2,1
1115,0,5,7,3
1116,2,5,0,0
1117,0,0,3,0
1118,0,0,5,7
1119,0,1,1,3
1120,0,1,3,5
1121,0,3,4,3
1122,0,0,3,9
1123,0,2,4,5
1124,0,0,3,15
1125,0,1,4,1
1126,0,3,0,0
1127,0,0,3,6
1128,0,4,2,5
1129,2,3,4,0
1130,0,0,2,1
1131,2,3,2,0
1132,0,1,4,7
1133,0,4,0,1
1134,0,0,3,4
1135,0,5,2,0
1136,0,0,4,2
1137,0,2,6,11
1138,0,0,2,5
1139,1,4,1,0
1140,0,0,1,3
1141,3,7,3,0
1142,0,3,3,0
1143,0,0,1,4
1144,2,3,1,1
1145,0,0,2,3
1146,2,9,2,0
1147,1,9,7,0
1148,1,1,6,0
1149,0,0,4,7
1150,0,1,1,14
1151,2,5,4,2
1152,0,3,5,3
1153,0,1,9,1
1154,0,2,1,6
1155,0,0,0,8
1156,0,2,6,5
1157,0,3,0,2
1158,2,3,4,1
1159,0,0,2,12
1160,1,1,5,1
1161,0,0,1,14
1162,0,0,4,3
1163,2,2,3,0
1164,0,2,2,5
1165,3,4,1,0
1166,0,0,8,12
1167,4,2,2,0
1168,0,0,5,9
1169,0,0,0,6
1170,5,4,2,0
1171,0,7,4,1
1172,0,0,1,10
1173,0,2,4,4
1174,0,1,2,1
1175,0,0,6,1
1176,0,0,1,6
1177,1,2,5,3
1178,4,7,0,0
1179,0,1,6,6
1180,0,4,4,1
1181,7,10,0,0
1182,0,1,4,2
1183,0,0,1,4
1184,6,5,1,0
1185,0,0,1,6
1186,0,0,3,9
1187,0,3,4,0
1188,2,2,4,0
1189,0,0,5,5
1190,0,3,2,1
1191,0,0,4,2
1192,0,0,2,5
1193,0,0,0,11
1194,0,0,2,4
1195,0,0,1,3
1196,0,9,2,0
1197,2,6,5,0
1198,1,8,1,0
1199,3,4,2,0
1200,2,3,0,0
1201,4,6,0,0
1202,1,3,1,0
1203,0,0,4,8
1204,0,4,3,3
1205,0,7,1,0
1206,0,6,2,0
1207,0,0,1,6
1208,0,0,5,13
1209,0,0,4,11
1210,0,0,7,7
1211,0,0,5,3
1212,0,2,0,0
1213,0,2,2,0
1214,0,0,2,6
1215,0,1,1,0
1216,0,0,3,3
1217,0,2,2,6
1218,0,2,6,2
1219,1,4,7,0
1220,0,1,3,1
1221,0,0,2,9
1222,0,4,1,0
1223,0,0,4,7
1224,0,1,9,5
1225,0,1,4,3
1226,0,0,4,4
1227,1,5,3,1
1228,1,1,2,0
1229,5,6,3,0
1230,0,1,2,8
1231,0,0,2,13
1232,0,0,0,3
1233,0,0,1,5
1234,0,2,3,1
1235,0,0,2,5
1236,0,0,3,8
1237,0,1,7,4
1238,0,0,1,10
1239,0,1,4,5
1240,0,3,2,2
1241,0,1,8,5
1242,0,2,7,3
1243,0,0,4,8
1244,4,6,3,0
1245,2,2,5,1
1246,0,0,0,4
1247,0,0,1,1
1248,0,3,1,0
1249,4,2,5,0
1250,0,0,2,9
1251,0,0,1,14
1252,3,10,1,0
1253,0,1,1,0
1254,0,0,0,5
1255,6,7,0,0
1256,0,0,3,12
1257,6,4,1,0
1258,0,1,2,2
1259,1,0,2,1
1260,0,2,2,3
1261,0,1,2,3
1262,0,3,5,7
1263,3,3,2,1
1264,3,8,3,0
1265,0,0,1,6
1266,2,3,2,1
1267,0,3,5,4
1268,3,5,1,0
1269,0,0,0,8
1270,0,2,1,0
1271,0,0,5,5
1272,0,1,3,5
1273,3,3,0,0
1274,0,2,3,0
1275,5,5,2,1
1276,1,1,0,0
1277,0,0,1,2
1278,3,2,6,0
1279,0,0,0,4
1280,0,1,8,1
1281,0,6,6,4
1282,0,0,3,3
1283,0,1,0,4
1284,0,1,2,5
1285,1,2,5,1
1286,0,2,3,5
1287,0,1,0,0
1288,0,6,5,3
1289,0,0,0,1
1290,0,1,1,1
1291,0,0,3,3
1292,0,0,0,1
1293,4,7,2,0
1294,0,0,2,11
1295,0,0,1,5
1296,0,0,0,7
1297,0,0,3,6
1298,0,0,1,3
1299,0,1,3,2
1300,2,5,2,0
1301,0,2,1,0
1302,0,3,5,2
1303,0,0,1,3
1304,2,8,2,0
1305,4,2,3,0
1306,0,1,1,14
1307,5,2,2,0
1308,1,6,3,1
1309,0,0,3,0
1310,1,1,10,3
1311,0,4,2,0
1312,0,0,2,8
1313,2,10,0,0
1314,0,4,2,2
1315,0,0,3,4
1316,1,9,1,0
1317,0,2,1,3
1318,0,0,0,4
1319,0,2,3,0
1320,0,0,1,5
1321,1,2,0,0
1322,2,2,0,0
1323,0,4,7,1
1324,3,2,5,0
1325,0,1,7,6
1326,3,4,4,0
1327,0,0,3,5
1328,2,2,3,1
1329,0,2,4,1
1330,0,0,2,8
1331,0,4,8,1
1332,0,0,3,4
1333,0,2,2,4
1334,3,4,8,0
1335,0,7,4,1
1336,4,5,0,1
1337,0,0,6,2
1338,4,6,1,0
1339,0,0,2,4
1340,0,4,1,0
1341,0,0,3,4
1342,2,1,0,0
1343,0,3,4,0
1344,2,6,2,0
1345,0,1,2,1
1346,2,4,3,3
1347,0,1,3,5
1348,0,0,7,2
1349,0,1,2,9
1350,0,2,2,1
1351,0,4,3,1
1352,0,2,1,5
1353,0,0,0,5
1354,3,2,2,2
1355,0,2,3,5
1356,0,1,4,6
1357,2,6,0,0
1358,1,1,3,2
