Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6
99,0,1,1,4,1,3
100,0,0,0,0,5,2
101,0,0,1,0,3,5
102,0,0,1,3,5,2
103,6,3,2,0,0,0
104,4,1,4,1,1,0
105,0,0,8,8,13,5
106,0,0,2,3,3,1
107,0,0,4,0,2,1
108,0,0,0,0,5,6
109,0,1,2,2,2,1
110,2,4,2,1,0,0
111,0,0,0,0,0,8
112,0,0,1,2,3,1
113,4,5,3,3,0,0
114,0,0,0,2,6,7
115,0,1,4,3,4,1
116,1,3,7,5,1,1
117,0,7,6,7,1,0
118,1,3,2,0,0,0
119,0,0,0,1,7,10
120,0,0,2,6,3,7
121,0,0,0,2,6,4
122,0,0,3,1,9,7
123,2,0,6,2,1,0
124,3,0,1,1,0,0
125,0,0,0,3,5,7
126,1,4,3,3,2,0
127,0,0,0,3,4,12
128,0,0,0,5,7,6
129,0,0,2,2,2,5
130,0,0,0,2,5,6
131,1,1,6,2,1,0
132,0,0,0,3,2,3
133,0,0,1,2,6,1
134,4,4,4,0,0,0
135,1,3,8,1,2,0
136,6,3,1,2,0,0
137,0,0,0,1,3,11
138,0,4,8,4,2,0
139,0,3,3,2,0,1
140,3,2,6,3,1,0
141,7,3,3,0,0,0
142,4,2,2,0,0,0
143,0,1,2,3,3,8
144,0,0,7,2,2,0
145,5,1,3,0,0,0
146,0,0,2,0,2,1
147,1,0,2,6,6,2
148,0,0,1,4,6,1
149,1,0,2,3,1,1
150,1,2,3,0,0,0
151,0,0,1,2,4,7
152,0,0,3,1,0,4
153,0,0,2,4,3,2
154,3,2,4,0,1,0
155,0,0,2,7,6,3
156,2,2,3,2,0,0
157,5,7,5,1,0,0
158,0,2,4,8,3,1
159,1,0,4,0,0,0
160,7,1,7,5,0,0
161,0,2,1,1,2,0
162,4,1,1,1,0,0
163,1,1,4,4,1,0
164,1,2,2,6,1,0
165,0,2,2,3,1,1
166,4,8,7,3,0,0
167,0,0,1,2,10,5
168,0,0,0,3,4,2
169,0,1,4,0,2,1
170,2,6,7,1,0,0
171,0,0,0,4,2,3
172,0,0,0,0,1,3
173,7,4,1,0,1,0
174,3,2,2,1,0,0
175,1,3,4,2,0,0
176,0,0,0,3,1,5
177,1,1,5,1,0,0
178,4,1,5,0,0,0
179,3,2,5,5,5,0
180,1,4,1,2,0,0
181,0,4,3,9,1,0
182,2,2,3,1,0,0
183,0,2,3,6,6,1
184,0,0,1,1,4,10
185,0,0,0,1,4,5
186,2,5,2,0,0,0
187,0,0,3,4,0,1
188,0,0,0,2,5,5
189,0,1,2,5,2,0
190,0,0,0,2,2,2
191,0,3,2,1,0,0
192,10,3,3,2,0,0
193,5,4,5,4,0,0
194,0,4,3,2,1,0
195,2,1,7,3,0,0
196,3,2,4,0,0,0
197,0,2,6,2,1,0
198,0,1,0,4,6,7
199,0,0,0,5,7,7
200,0,0,2,2,3,3
201,0,0,1,1,6,1
202,0,1,2,2,4,2
203,0,2,0,5,1,0
204,0,0,6,12,3,4
205,0,0,0,2,3,7
206,2,0,4,0,0,1
207,0,1,2,2,3,1
208,0,0,1,4,3,3
209,4,2,2,4,0,0
210,0,0,1,1,1,2
211,0,1,4,2,4,1
212,0,2,1,5,3,0
213,0,0,6,8,2,0
214,1,2,3,2,0,0
215,0,3,2,2,0,0
216,0,0,0,2,2,3
217,0,0,1,1,3,9
218,0,3,3,1,1,5
219,0,0,2,1,5,7
220,4,7,9,1,1,1
221,0,0,1,3,6,4
222,0,5,4,1,0,0
223,0,1,1,2,2,0
224,0,0,3,3,8,0
225,0,0,3,2,1,0
226,0,2,2,1,0,0
227,0,0,1,7,4,0
228,0,0,3,4,5,3
229,7,6,6,3,1,0
230,0,0,0,3,3,8
231,0,0,0,3,4,9
232,0,0,8,6,1,4
233,0,0,0,1,8,5
234,0,1,4,5,4,2
235,3,1,2,1,0,0
236,1,4,5,2,0,0
237,0,1,2,2,1,0
238,0,0,0,1,3,5
239,6,4,4,1,0,0
240,0,3,2,2,1,0
241,0,0,1,6,6,6
242,4,4,3,3,1,0
243,0,1,3,5,8,4
244,0,0,2,2,2,1
245,0,0,0,1,4,2
246,0,1,6,5,3,1
247,1,0,3,3,4,1
248,0,0,2,3,6,7
249,1,5,8,6,1,1
250,0,0,2,3,8,5
251,7,0,2,1,1,0
252,1,1,5,5,1,0
253,5,10,6,1,0,0
254,0,0,4,3,3,0
255,0,0,4,2,3,3
256,0,0,1,4,6,3
257,0,0,0,2,4,10
258,0,0,1,0,3,8
259,2,3,2,4,1,0
260,4,5,1,0,0,0
261,0,0,1,3,9,8
262,0,1,3,3,5,3
263,0,0,0,1,3,4
264,0,0,1,6,12,3
265,0,2,8,10,4,4
266,0,0,0,2,7,8
267,0,1,5,4,0,1
268,5,7,3,2,1,0
269,0,3,7,8,2,0
270,0,0,1,3,5,2
271,0,0,1,6,7,0
272,0,2,3,6,9,1
273,2,2,1,8,3,0
274,0,0,0,4,7,12
275,3,6,4,3,0,1
276,8,5,5,3,0,0
277,1,1,3,1,0,0
278,0,0,4,2,1,4
279,0,0,0,0,7,8
280,0,2,2,2,2,1
281,0,1,3,9,6,1
282,0,0,0,0,3,8
283,5,1,4,0,0,0
284,0,0,2,3,2,0
285,0,0,0,0,8,8
286,1,5,4,2,1,0
287,0,5,7,2,0,0
288,0,3,5,6,2,1
289,0,0,3,0,3,0
290,0,0,0,3,3,8
291,0,4,1,0,0,0
292,2,1,1,0,0,0
293,0,3,6,5,6,0
294,0,2,2,4,1,2
295,0,0,0,2,1,8
296,0,1,0,4,7,2
297,0,0,3,3,7,1
298,0,0,0,1,1,5
299,1,2,2,4,1,0
300,0,0,1,2,1,1
301,0,1,1,0,2,2
302,0,0,5,7,3,1
303,0,0,1,1,6,4
304,0,0,0,3,3,7
305,0,0,0,2,2,6
306,1,3,2,2,3,0
307,0,0,0,4,6,6
308,0,7,3,2,0,0
309,0,0,0,6,4,2
310,0,0,3,1,1,5
311,0,0,0,2,5,9
312,0,1,3,3,4,2
313,0,0,0,1,2,3
314,8,12,3,1,0,0
315,0,0,0,2,6,14
316,0,0,3,5,2,1
317,0,0,2,3,8,6
318,0,0,0,1,4,1
319,2,4,2,2,0,0
320,0,0,0,1,3,5
321,0,0,3,4,2,2
322,6,7,5,0,0,0
323,0,0,1,0,5,3
324,0,0,2,1,4,3
325,0,0,1,1,2,5
326,2,1,5,3,2,0
327,0,0,0,1,2,9
328,2,3,1,3,0,0
329,0,1,3,5,3,0
330,1,1,2,0,0,0
331,0,0,0,0,5,8
332,0,0,1,2,6,5
333,4,1,0,0,0,0
334,0,2,0,3,0,1
335,3,1,5,0,0,0
336,2,2,3,1,0,0
337,0,1,4,9,4,4
338,1,1,1,5,5,2
339,3,3,5,4,0,0
340,0,2,2,1,0,0
341,0,3,3,3,2,5
342,0,2,3,3,4,1
343,0,0,0,1,2,5
344,3,4,4,2,0,0
345,1,4,4,3,0,0
346,0,3,3,4,0,0
347,0,0,1,8,3,1
348,3,3,2,0,0,0
349,0,0,1,0,2,7
350,0,0,0,0,4,8
351,0,0,1,2,2,3
352,0,0,2,7,8,3
353,4,6,6,2,1,0
354,1,0,2,0,2,0
355,3,5,1,1,0,1
356,0,7,4,0,1,0
357,3,4,1,1,0,0
358,0,0,2,2,1,1
359,0,0,1,3,9,6
360,0,0,0,3,5,6
361,3,3,4,0,0,0
362,0,1,4,4,4,6
363,0,0,0,2,5,7
364,2,3,6,0,1,0
365,0,0,1,8,10,1
366,0,1,6,4,3,0
367,3,3,5,2,1,0
368,6,3,3,3,1,0
369,0,0,0,2,7,2
370,0,2,1,1,0,0
371,0,0,1,4,4,0
372,0,0,0,2,2,1
373,0,5,3,2,0,0
374,0,0,1,4,3,3
375,1,4,6,0,0,0
376,0,0,4,4,3,2
377,0,1,4,8,11,1
378,2,1,1,1,0,0
379,0,0,1,4,2,10
380,0,0,0,0,3,5
381,6,3,1,0,0,0
382,0,2,4,5,0,2
383,0,1,3,1,4,1
384,3,7,11,2,0,0
385,0,0,0,2,11,2
386,0,0,2,3,11,3
387,5,1,1,0,0,0
388,0,0,0,0,6,6
389,3,4,3,4,1,0
390,0,0,0,5,4,8
391,0,1,3,9,4,2
392,0,0,0,5,2,0
393,0,0,0,1,6,2
394,0,0,2,8,4,1
395,0,4,3,2,0,1
396,1,0,6,5,6,0
397,4,8,6,2,0,0
398,4,7,4,0,1,0
399,1,7,4,0,2,0
400,0,0,4,1,2,1
401,0,2,0,4,2,2
402,6,7,4,1,0,0
403,8,8,2,0,0,0
404,0,2,4,3,5,1
405,2,9,1,1,0,0
406,0,0,7,7,5,5
407,2,1,3,0,1,0
408,5,4,4,0,0,0
409,0,1,2,4,11,9
410,0,5,1,3,0,0
411,0,5,3,3,0,0
412,0,0,2,5,10,2
413,5,6,2,0,0,0
414,0,2,4,1,4,2
415,1,4,6,0,0,0
416,2,3,3,1,0,0
417,0,1,4,1,0,0
418,0,0,0,0,5,6
419,3,5,5,3,2,0
420,0,0,1,3,4,14
421,0,0,1,4,5,2
422,4,7,1,1,0,0
423,1,3,1,1,0,0
424,0,1,0,1,6,5
425,0,1,4,5,1,2
426,0,2,3,2,6,1
427,1,4,3,2,0,0
428,0,1,10,2,5,1
429,0,0,0,1,5,5
430,9,4,1,0,0,0
431,0,0,0,2,4,7
432,3,5,2,0,0,0
433,0,0,0,0,4,13
434,0,0,0,1,5,4
435,0,1,1,4,2,1
436,0,0,0,0,4,4
437,0,0,1,1,0,1
438,0,3,9,5,4,1
439,1,0,1,4,4,0
440,0,0,0,2,2,2
441,0,1,1,3,2,0
442,0,0,0,2,10,7
443,0,1,0,4,2,2
444,0,2,3,6,3,1
445,0,3,3,5,6,1
446,0,0,0,3,8,7
447,10,6,5,0,0,0
448,0,0,1,4,10,6
449,1,3,2,4,0,0
450,0,0,0,5,1,5
451,2,2,2,1,1,0
452,0,1,4,5,8,4
453,0,0,0,4,3,2
454,4,4,4,3,0,0
455,1,3,2,0,0,0
456,0,4,6,4,1,0
457,0,0,1,1,3,1
458,0,1,2,6,1,3
459,0,0,0,2,2,2
460,0,0,0,2,2,3
461,0,0,3,2,2,3
462,2,1,4,3,0,0
463,0,6,4,3,2,2
464,0,0,2,4,5,5
465,0,0,0,1,3,14
466,4,4,1,0,2,0
467,0,0,1,0,2,5
468,0,0,0,4,9,6
469,0,4,4,1,0,0
470,0,0,1,3,5,5
471,5,1,3,1,1,0
472,0,2,5,5,1,2
473,0,0,1,3,2,1
474,0,1,2,8,13,1
475,0,0,3,4,1,2
476,0,2,2,5,5,7
477,0,0,3,2,3,3
478,6,3,5,0,0,0
479,0,0,3,6,8,2
480,1,6,3,2,3,0
481,3,5,1,1,0,0
482,0,2,1,4,2,0
483,0,0,0,2,4,8
484,3,1,3,1,1,1
485,0,0,0,3,5,0
486,0,1,1,6,8,2
487,2,5,4,1,1,0
488,0,1,1,2,2,1
489,1,4,6,5,3,0
490,0,0,4,4,8,6
491,8,3,5,2,1,0
492,0,2,2,3,1,4
493,0,1,1,3,3,0
494,3,2,0,0,0,0
495,3,8,6,0,0,0
496,3,5,3,1,0,0
497,5,4,0,2,0,0
498,5,5,5,2,1,0
499,4,7,4,5,0,0
500,0,0,4,11,13,5
501,0,0,0,1,5,7
502,0,9,5,4,0,0
503,0,0,2,3,5,2
504,0,0,0,5,11,8
505,3,3,5,0,2,0
506,0,0,2,6,2,5
507,1,0,5,9,5,4
508,0,1,3,3,6,3
509,8,7,6,4,1,0
510,5,3,7,2,0,0
511,0,0,0,1,4,2
512,0,0,0,0,6,7
513,0,4,4,6,1,0
514,0,0,0,6,10,12
515,0,0,0,3,2,1
516,0,0,0,1,4,7
517,0,0,0,2,6,5
518,9,6,3,1,0,0
519,7,9,3,1,0,0
520,0,0,0,1,1,6
521,0,1,3,4,4,1
522,3,2,5,5,3,1
523,0,1,1,5,9,9
524,0,2,2,10,3,0
525,2,6,4,5,2,0
526,1,4,9,3,0,2
527,0,1,1,5,4,4
528,2,2,1,0,0,0
529,0,0,0,1,3,2
530,0,4,4,5,0,1
531,0,0,1,3,13,12
532,0,0,1,7,11,2
533,3,4,5,4,0,0
534,0,1,0,1,3,9
535,1,3,5,2,0,0
536,0,0,0,2,7,7
537,0,0,2,7,4,6
538,0,0,0,2,1,5
539,0,0,1,2,3,2
540,1,4,4,1,2,1
541,0,4,6,0,2,2
542,3,5,7,0,1,0
543,0,0,0,1,1,5
544,0,1,0,0,3,0
545,0,1,2,6,3,1
546,8,6,3,1,0,0
547,0,1,7,3,1,0
548,0,2,3,2,1,0
549,0,1,4,6,2,0
550,4,6,1,0,0,0
551,0,0,0,1,6,8
552,0,2,3,7,3,3
553,0,0,2,6,5,1
554,0,0,1,6,1,2
555,0,0,0,0,7,10
556,0,0,2,6,3,2
557,0,2,3,4,2,0
558,0,0,0,1,1,4
559,0,0,1,2,9,3
560,0,2,1,7,2,2
561,0,6,5,2,0,0
562,1,0,0,2,1,0
563,0,0,0,1,3,3
564,1,3,4,1,3,0
565,0,0,1,6,4,3
566,8,5,3,3,0,0
567,0,1,1,1,7,5
568,1,5,1,2,0,0
569,0,1,1,3,4,4
570,0,1,1,3,8,4
571,0,0,1,3,3,8
572,0,0,4,4,7,1
573,0,1,0,4,3,1
574,2,1,1,7,2,1
575,8,6,3,4,0,0
576,0,2,4,5,2,0
577,0,2,2,4,1,1
578,0,0,1,1,5,6
579,0,1,4,8,3,2
580,0,2,1,3,5,0
581,4,4,3,0,0,0
582,0,1,1,4,2,2
583,4,4,1,0,0,0
584,0,6,5,4,1,0
585,0,0,0,4,3,6
586,0,1,4,2,0,2
587,0,0,0,3,1,1
588,2,2,3,2,0,0
589,0,0,3,3,1,1
590,0,1,1,2,2,2
591,0,0,0,1,4,3
592,7,6,3,1,0,0
593,0,0,3,1,0,0
594,0,1,3,1,2,0
595,5,11,2,2,0,0
596,0,0,0,1,11,9
597,2,7,2,0,0,0
598,0,0,0,1,1,7
599,0,1,4,4,1,2
600,1,1,0,1,1,0
601,0,1,1,5,1,0
602,0,1,4,3,1,2
603,0,0,0,1,1,1
604,0,0,2,0,0,0
605,0,4,0,1,0,0
606,1,4,1,6,1,0
607,0,1,5,1,0,0
608,3,4,8,1,0,0
609,0,0,1,2,1,6
610,0,5,7,1,1,0
611,0,1,2,2,0,0
612,2,7,4,3,1,0
613,0,1,6,4,4,0
614,0,0,1,0,2,2
615,5,13,5,1,0,0
616,8,7,3,2,0,1
617,1,4,1,0,0,0
618,0,0,0,1,2,7
619,3,4,8,5,0,0
620,2,4,7,6,1,2
621,0,0,0,3,2,2
622,1,1,2,2,0,0
623,0,5,8,3,0,0
624,2,4,4,0,0,0
625,0,4,0,0,0,0
626,5,6,3,2,0,0
627,1,0,3,4,1,1
628,0,0,2,11,4,1
629,0,0,0,3,2,5
630,0,0,0,0,3,0
631,0,0,0,1,10,13
632,0,1,1,8,5,2
633,0,0,0,4,6,2
634,0,2,3,4,6,2
635,0,0,0,1,3,5
636,0,1,2,1,4,2
637,0,0,1,6,6,3
638,1,0,1,4,0,1
639,0,2,1,0,0,0
640,0,1,3,4,6,0
641,1,0,0,3,1,1
642,2,3,0,3,2,0
643,0,0,1,2,4,2
644,2,2,7,3,1,0
645,1,2,4,3,2,0
646,1,0,7,5,2,2
647,2,3,4,3,2,0
648,0,0,0,0,6,8
649,0,0,1,8,5,5
650,0,0,0,1,5,2
651,1,3,3,0,0,0
652,0,0,0,6,5,3
653,2,9,4,2,0,0
654,5,5,3,1,0,0
655,0,1,1,7,2,3
656,0,1,1,2,0,0
657,0,1,2,0,0,0
658,0,0,0,1,6,5
659,0,0,0,1,5,5
660,0,0,5,5,5,7
661,0,0,0,1,3,2
662,0,0,0,8,9,9
663,0,1,1,2,1,4
664,0,0,1,1,1,3
665,0,1,1,0,3,4
666,0,1,0,3,0,1
667,0,0,0,0,1,6
668,0,0,0,2,4,1
669,3,1,1,1,0,0
670,0,1,2,0,4,4
671,0,6,3,0,0,0
672,0,0,1,0,4,9
673,2,3,1,0,0,0
674,0,0,2,6,4,2
675,1,4,5,2,2,0
676,2,7,8,5,0,0
677,0,1,3,1,1,0
678,1,3,7,2,1,0
679,0,1,1,4,3,2
680,1,4,5,6,2,0
681,1,4,0,6,1,0
682,5,2,1,0,0,0
683,0,0,0,0,2,4
684,2,4,4,0,2,1
685,0,0,4,7,11,5
686,3,3,1,0,0,1
687,0,0,1,2,4,2
688,1,1,2,1,0,0
689,0,0,0,2,5,11
690,1,0,0,2,2,1
691,0,0,5,2,3,3
692,0,0,0,1,3,1
693,3,2,6,1,0,0
694,1,2,3,0,0,0
695,2,6,4,3,1,0
696,0,0,0,2,2,7
697,0,1,3,3,2,0
698,0,0,1,1,7,12
699,1,2,1,2,1,0
700,4,6,2,0,0,0
701,0,0,2,1,5,4
702,0,2,2,0,0,0
703,0,0,2,4,8,9
704,3,3,2,0,1,0
705,0,1,2,1,3,1
706,0,2,9,3,2,0
707,0,4,3,2,2,1
708,0,4,7,8,3,0
709,0,0,2,0,5,0
710,0,1,1,4,1,6
711,0,0,5,5,6,2
712,6,5,3,2,1,0
713,0,0,0,5,3,11
714,0,1,2,2,6,4
715,0,1,3,5,6,1
716,5,9,3,3,1,0
717,0,0,2,1,10,3
718,0,0,0,1,2,9
719,0,0,1,0,5,0
720,0,1,2,2,3,4
721,0,0,1,1,5,4
722,0,0,0,0,5,5
723,0,4,2,2,0,0
724,0,0,1,3,8,1
725,0,0,1,4,1,3
726,0,2,5,5,1,1
727,0,0,1,4,3,0
728,0,0,1,2,7,9
729,0,1,2,1,2,0
730,2,5,1,0,0,0
731,0,0,1,3,1,1
732,0,0,0,4,10,3
733,0,0,1,6,3,2
734,3,4,2,2,1,0
735,0,0,0,4,6,4
736,0,0,2,8,6,4
737,0,1,6,7,3,1
738,2,4,9,4,3,0
739,0,4,5,1,1,0
740,0,2,3,3,7,0
741,0,3,10,2,5,1
742,3,2,7,1,1,0
743,0,0,0,3,5,9
744,0,0,0,0,5,2
745,0,0,0,1,1,9
746,4,2,8,4,4,0
747,0,2,1,2,8,7
748,0,2,4,2,4,0
749,0,3,7,7,2,2
750,0,0,1,2,5,3
751,0,0,0,0,1,4
752,1,0,6,5,7,1
753,0,0,2,3,6,5
754,0,2,7,1,3,0
755,0,0,1,4,5,1
756,0,0,1,3,4,4
757,2,4,1,0,0,0
758,0,0,1,0,9,9
759,6,8,8,0,2,0
760,0,1,3,3,6,5
761,0,0,1,0,0,0
762,11,4,4,1,0,0
763,0,0,0,0,1,2
764,0,1,2,10,7,2
765,2,4,2,0,0,0
766,0,0,4,3,2,1
767,0,1,2,2,3,8
768,0,7,6,4,3,0
769,1,1,1,6,3,1
770,0,0,0,6,14,6
771,0,3,1,3,5,0
772,0,0,0,1,7,7
773,0,0,0,1,2,3
774,0,0,0,1,4,7
775,0,0,0,2,3,12
776,1,3,2,0,0,0
777,0,1,2,3,0,0
778,0,0,1,1,7,4
779,5,1,5,2,0,0
780,0,0,1,3,2,6
781,0,2,2,3,4,1
782,0,0,0,1,3,11
783,0,0,0,1,6,3
784,4,5,6,1,1,0
785,0,1,2,2,1,0
786,0,1,1,8,5,3
787,0,0,0,5,3,3
788,0,0,4,3,4,1
789,5,3,6,0,0,0
790,1,2,5,4,4,1
791,1,3,2,0,0,0
792,1,2,3,5,6,0
793,1,0,3,7,4,0
794,1,5,2,2,0,0
795,0,1,2,3,3,0
796,0,0,0,3,11,9
797,0,0,0,1,5,10
798,0,0,0,3,1,8
799,0,0,0,1,4,2
800,1,4,4,4,2,0
801,1,7,3,0,0,0
802,0,0,0,4,0,2
803,2,13,1,0,0,0
804,0,4,7,2,1,0
805,0,0,1,6,3,5
806,5,9,5,0,0,0
807,6,9,4,1,0,0
808,1,0,3,8,8,2
809,0,0,1,2,7,4
810,0,0,1,2,4,1
811,1,1,6,3,3,0
812,0,2,6,7,3,1
813,0,0,1,2,1,2
814,3,7,2,3,0,0
815,0,0,0,1,4,7
816,0,0,2,4,3,3
817,0,0,1,4,4,1
818,2,3,6,5,1,0
819,0,0,1,2,0,0
820,0,0,0,0,3,5
821,2,2,9,8,1,1
822,1,2,3,2,0,0
823,2,1,5,5,1,0
824,2,4,4,0,0,0
825,3,5,5,0,0,0
826,0,1,2,8,8,2
827,6,3,1,0,0,0
828,2,4,1,1,0,0
829,0,0,0,2,5,6
830,6,5,2,5,0,0
831,0,1,4,1,1,0
832,0,0,1,2,4,10
833,0,0,0,0,5,3
834,0,1,1,4,0,0
835,0,0,2,3,5,2
836,1,3,2,2,1,0
837,4,3,5,1,0,0
838,0,6,5,5,4,1
839,0,2,7,6,0,0
840,4,3,4,6,0,0
841,0,0,0,2,2,2
842,0,0,2,1,5,4
843,0,0,2,6,1,2
844,3,3,12,4,0,0
845,0,5,6,1,3,0
846,2,6,8,1,1,0
847,4,3,3,0,1,0
848,0,0,2,4,5,1
849,0,0,0,0,6,14
850,0,0,3,0,5,1
851,0,0,0,2,1,4
852,0,0,0,1,6,7
853,0,0,1,2,0,0
854,9,6,5,1,0,0
855,0,0,0,0,1,4
856,0,1,2,0,4,3
857,0,0,0,0,1,2
858,1,5,4,0,0,0
859,1,2,1,2,1,2
860,0,0,0,1,1,1
861,0,1,0,7,2,1
862,0,0,0,2,5,1
863,2,8,2,3,2,0
864,0,0,4,3,0,0
865,0,2,0,3,1,3
866,0,0,0,3,3,5
867,0,0,0,1,3,7
868,1,4,1,1,1,0
869,0,2,5,7,7,5
870,2,2,3,4,3,0
871,0,0,0,6,5,5
872,0,0,0,0,3,3
873,6,6,0,1,0,0
874,0,0,0,4,7,7
875,2,3,5,3,0,0
876,0,0,0,2,1,3
877,0,0,0,0,7,12
878,0,0,1,3,3,3
879,0,0,1,3,4,0
880,0,0,0,2,2,4
881,1,2,2,1,1,0
882,6,4,4,0,0,0
883,0,2,4,1,0,0
884,2,4,4,2,0,1
885,1,3,3,3,3,0
886,2,2,3,1,0,0
887,0,0,3,1,3,1
888,0,1,1,2,2,0
889,0,2,2,1,0,1
890,0,0,3,2,4,2
891,2,3,0,0,0,0
892,2,3,3,0,1,1
893,12,3,5,0,1,0
894,0,1,3,5,2,2
895,0,2,3,7,2,1
896,0,0,1,3,2,0
897,3,7,2,1,0,0
898,0,0,2,5,5,8
899,0,0,0,3,10,0
900,0,0,0,4,5,0
901,0,0,0,2,3,5
902,0,5,3,1,0,0
903,1,1,1,0,2,0
904,2,10,4,2,1,0
905,8,7,6,0,0,0
906,5,7,5,1,0,0
907,3,2,4,6,0,2
908,2,4,2,2,1,0
909,1,6,1,2,0,0
910,0,0,1,7,3,2
911,0,6,2,0,0,0
912,0,0,0,1,1,5
913,0,0,4,6,5,0
914,0,1,4,6,8,2
915,0,0,1,2,5,4
916,0,0,2,7,3,3
917,0,0,2,0,3,0
918,1,7,7,3,1,1
919,0,0,1,7,3,2
920,2,1,4,2,0,0
921,2,7,5,6,0,2
922,3,5,4,1,1,0
923,5,11,4,3,0,0
924,0,0,3,3,2,2
925,2,5,2,2,1,0
926,0,2,2,3,4,1
927,0,0,3,0,4,0
928,0,0,2,0,4,4
929,0,0,1,7,4,5
930,3,4,3,0,1,0
931,0,0,0,2,1,7
932,1,2,5,1,0,0
933,0,1,1,4,3,1
934,0,1,0,7,4,3
935,0,2,1,3,4,0
936,0,1,0,7,1,0
937,2,1,3,1,1,0
938,2,4,9,4,2,1
939,0,5,2,1,1,0
940,0,0,0,3,5,10
941,1,3,0,1,1,0
942,7,6,7,5,0,0
943,1,2,7,3,3,0
944,2,3,5,5,1,0
945,0,2,2,3,3,0
946,1,1,3,1,0,0
947,0,0,1,1,4,3
948,0,0,6,6,6,0
949,4,0,7,4,4,1
950,0,0,0,4,5,4
951,1,1,2,5,0,1
952,0,1,0,4,4,2
953,0,1,1,5,3,0
954,0,0,0,4,4,7
955,1,3,8,4,1,1
956,6,3,3,4,0,0
957,3,4,3,1,0,0
958,0,0,3,3,1,0
959,2,1,1,4,3,0
960,0,0,0,4,1,5
961,0,0,0,1,4,6
962,0,2,2,6,1,0
963,2,0,1,1,1,0
964,0,1,7,6,0,0
965,0,0,1,3,0,1
966,0,2,9,10,2,0
967,0,0,3,5,7,4
968,0,0,1,3,1,0
969,0,0,0,3,4,5
970,0,0,2,5,3,0
971,0,5,0,3,1,0
972,0,0,1,0,4,12
973,0,0,0,2,3,5
974,2,2,1,2,1,0
975,3,3,3,2,0,0
976,0,0,0,0,6,4
977,2,0,4,5,1,1
978,0,0,1,3,5,2
979,1,8,3,1,1,0
980,0,1,0,1,8,12
981,0,0,4,4,2,1
982,5,2,5,3,0,0
983,0,0,2,4,4,1
984,0,0,0,0,1,6
985,0,1,3,2,5,0
986,0,0,8,4,5,1
987,2,3,1,3,0,0
988,3,7,3,1,0,0
989,0,2,2,2,1,0
990,0,1,3,7,2,5
991,5,4,2,1,3,0
992,2,5,3,2,0,0
993,1,4,0,0,0,0
994,0,1,6,9,2,0
